pos,offense,off_pct,defense,def_pct,special_teams,st_pct,player_id,player_name,team
LB,0,0%,242,22.51%,20,4.18%,MoorSi00,Sio Moore,crd
LB,0,0%,1,.09%,71,14.85%,FuaxAl00,Alani Fua,crd
LB,0,0%,12,1.12%,130,27.20%,GoodZa00,Zaviar Gooden,crd
LB,0,0%,19,1.77%,168,35.15%,MartGa00,Gabe Martin,crd
LB,0,0%,3,.28%,57,11.92%,WrigSc00,Scooby Wright III,crd
LB,0,0%,230,21.40%,172,35.98%,OkafAl00,Alex Okafor,crd
LB,0,0%,33,3.07%,311,65.06%,MartKa00,Kareem Martin,crd
LB,0,0%,0,0%,87,18.20%,BartJo01,Joplo Bartu,crd
LB,0,0%,0,0%,4,.84%,LouiLa00,Lamar Louis,crd
CB,0,0%,140,13.02%,33,6.90%,MillHa00,Harlan Miller,crd
CB,0,0%,240,22.33%,149,31.17%,WillBr07,Brandon Williams,crd
CB,0,0%,1032,96.00%,165,34.52%,PetePa00,Patrick Peterson,crd
CB,0,0%,269,25.02%,379,79.29%,BethJu00,Justin Bethel,crd
CB,0,0%,76,7.07%,68,14.23%,SimoTh00,Tharold Simon,crd
CB,0,0%,826,76.84%,73,15.27%,CoopMa00,Marcus Cooper,crd
CB,0,0%,0,0%,6,1.26%,HartTr00,Trevon Hartfield,crd
SS,0,0%,929,86.42%,201,42.05%,JeffTo00,Tony Jefferson,crd
SS,0,0%,270,25.12%,83,17.36%,BranTy99,Tyvon Branch,crd
SS,0,0%,2,.19%,47,9.83%,BryaC.00,C.B. Bryant,crd
FS,0,0%,560,52.09%,37,7.74%,MathTy00,Tyrann Mathieu,crd
FS,0,0%,837,77.86%,151,31.59%,SweaDJ00,D.J. Swearinger,crd
LS,0,0%,0,0%,31,6.49%,CanaKa00,Kameron Canaday,crd
LS,0,0%,0,0%,127,26.57%,BrewAa00,Aaron Brewer,crd
K,0,0%,0,0%,163,34.10%,CataCh00,Chandler Catanzaro,crd
P,0,0%,0,0%,63,13.18%,ButlDr00,Drew Butler,crd
P,0,0%,0,0%,34,7.11%,WileMa01,Matt Wile,crd
P,0,0%,0,0%,59,12.34%,QuigRy00,Ryan Quigley,crd
QB,1021,98.27%,0,0%,0,0%,RyanMa00,Matt Ryan,atl
QB,21,2.02%,0,0%,6,1.26%,SchaMa00,Matt Schaub,atl
RB,604,58.13%,0,0%,0,0%,FreeDe00,Devonta Freeman,atl
RB,353,33.97%,0,0%,0,0%,ColeTe01,Tevin Coleman,atl
RB,66,6.35%,0,0%,35,7.37%,WardTe00,Terron Ward,atl
RB,3,.29%,0,0%,2,.42%,RidlSt00,Stevan Ridley,atl
FB,324,31.18%,0,0%,145,30.53%,DiMaPa00,Patrick DiMarco,atl
WR,744,71.61%,0,0%,15,3.16%,SanuMo00,Mohamed Sanu,atl
WR,705,67.85%,4,.36%,15,3.16%,JoneJu02,Julio Jones,atl
WR,291,28.01%,0,0%,221,46.53%,HardJu00,Justin Hardy,atl
WR,16,1.54%,0,0%,316,66.53%,WeemEr00,Eric Weems,atl
WR,315,30.32%,0,0%,46,9.68%,RobiAl00,Aldrick Robinson,atl
WR,348,33.49%,0,0%,41,8.63%,GabrTa00,Taylor Gabriel,atl
WR,13,1.25%,0,0%,18,3.79%,WillNi02,Nick Williams,atl
TE,329,31.67%,0,0%,16,3.37%,TammJa00,Jacob Tamme,atl
TE,405,38.98%,0,0%,181,38.11%,HoopAu00,Austin Hooper,atl
TE,570,54.86%,0,0%,133,28.00%,ToilLe00,Levine Toilolo,atl
TE,72,6.93%,0,0%,105,22.11%,PerkJo02,Joshua Perkins,atl
TE,27,2.60%,0,0%,4,.84%,TialD.00,D.J. Tialavea,atl
T,1038,99.90%,0,0%,94,19.79%,SchrRy00,Ryan Schraeder,atl
T,978,94.13%,0,0%,93,19.58%,MattJa00,Jake Matthews,atl
T,69,6.64%,0,0%,159,33.47%,CompTo00,Tom Compton,atl
G,1039,100.00%,0,0%,92,19.37%,ChesCh21,Chris Chester,atl
G,1018,97.98%,0,0%,85,17.89%,LeviAn20,Andy Levitre,atl
C,1018,97.98%,0,0%,11,2.32%,MackAl20,Alex Mack,atl
C,42,4.04%,42,3.78%,160,33.68%,GarlBe00,Ben Garland,atl
DE,0,0%,583,52.48%,2,.42%,ClayAd00,Adrian Clayborn,atl
DE,0,0%,329,29.61%,66,13.89%,JackTy98,Tyson Jackson,atl
DE,0,0%,425,38.25%,255,53.68%,ReedBr00,Brooks Reed,atl
DE,0,0%,415,37.35%,0,0%,FreeDw00,Dwight Freeney,atl
DE,0,0%,27,2.43%,7,1.47%,GoodMa01,Malliciah Goodman,atl
DE,0,0%,44,3.96%,4,.84%,MattCl01,Cliff Matthews,atl
DT,0,0%,630,56.71%,70,14.74%,JarrGr00,Grady Jarrett,atl
DT,0,0%,245,22.05%,57,12.00%,ShelDe00,Derrick Shelby,atl
DT,0,0%,424,38.16%,102,21.47%,BabiJo20,Jonathan Babineaux,atl
DT,0,0%,266,23.94%,31,6.53%,HageRa00,Ra'Shede Hageman,atl
DT,0,0%,310,27.90%,20,4.21%,UpshCo00,Courtney Upshaw,atl
LB,0,0%,897,80.74%,54,11.37%,JoneDe01,Deion Jones,atl
LB,0,0%,547,49.23%,34,7.16%,CampDe00,De'Vondre Campbell,atl
LB,0,0%,671,60.40%,6,1.26%,BeasVi00,Vic Beasley,atl
LB,0,0%,339,30.51%,159,33.47%,WheePh99,Philip Wheeler,atl
LB,0,0%,162,14.58%,253,53.26%,WorrPa00,Paul Worrilow,atl
LB,0,0%,14,1.26%,34,7.16%,SchoOB99,O'Brien Schofield,atl
LB,0,0%,138,12.42%,272,57.26%,ReynLa00,LaRoy Reynolds,atl
LB,0,0%,190,17.10%,23,4.84%,WeatSe99,Sean Weatherspoon,atl
LB,0,0%,0,0%,19,4.00%,HawkA.20,A.J. Hawk,atl
LB,0,0%,0,0%,14,2.95%,KeyeJo00,Josh Keyes,atl
CB,0,0%,591,53.20%,67,14.11%,TrufDe00,Desmond Trufant,atl
CB,0,0%,1081,97.30%,141,29.68%,AlfoRo00,Robert Alford,atl
CB,0,0%,834,75.07%,209,44.00%,PoolBr01,Brian Poole,atl
CB,0,0%,116,10.44%,286,60.21%,GoodC.00,C.J. Goodwin,atl
CB,0,0%,424,38.16%,47,9.89%,CollJa02,Jalen Collins,atl
CB,0,0%,2,.18%,9,1.89%,WrehBl00,Blidi Wreh-Wilson,atl
CB,0,0%,83,7.47%,27,5.68%,OlatAy00,Ayodeji Olatoye,atl
SS,0,0%,21,1.89%,41,8.63%,NeasSh00,Sharrod Neasman,atl
FS,0,0%,920,82.81%,52,10.95%,NealKe01,Keanu Neal,atl
"FS,S",0,0%,310,27.90%,111,23.37%,IshmKe00,Kemal Ishmael,atl
"S,SS",0,0%,1101,99.10%,30,6.32%,AlleRi00,Ricardo Allen,atl
"S,SS",0,0%,31,2.79%,185,38.95%,TherRo00,Robenson Therezie,atl
"FS,S",0,0%,5,.45%,52,10.95%,GoldDa99,Dashon Goldson,atl
LS,0,0%,0,0%,144,30.32%,HarrJo02,Josh Harris,atl
K,0,0%,0,0%,96,20.21%,bryanmat01,Matt Bryant,atl
P,0,0%,0,0%,238,50.11%,BoshMa00,Matthew Bosher,atl
P,0,0%,0,0%,10,2.11%,WileMa01,Matt Wile,atl
QB,1111,97.97%,0,0%,0,0%,FlacJo00,Joe Flacco,rav
QB,23,2.03%,0,0%,0,0%,MallRy00,Ryan Mallett,rav
RB,118,10.41%,0,0%,0,0%,ForsJu00,Justin Forsett,rav
RB,11,.97%,0,0%,65,14.10%,TaliLo00,Lorenzo Taliaferro,rav
RB,41,3.62%,0,0%,93,20.17%,AlleJa01,Javorius Allen,rav
RB,442,38.98%,0,0%,1,.22%,WestTe00,Terrance West,rav
RB,258,22.75%,0,0%,0,0%,DixoKe00,Kenneth Dixon,rav
FB,463,40.83%,0,0%,323,70.07%,JuszKy00,Kyle Juszczyk,rav
WR,595,52.47%,0,0%,163,35.36%,AikeKa00,Kamar Aiken,rav
WR,721,63.58%,0,0%,1,.22%,SmitSt01,Steve Smith Sr.,rav
WR,873,76.98%,0,0%,0,0%,WallMi00,Mike Wallace,rav
WR,485,42.77%,0,0%,0,0%,PerrBr02,Breshad Perriman,rav
WR,162,14.29%,0,0%,181,39.26%,MoorCh00,Chris Moore,rav
WR,0,0%,0,0%,30,6.51%,BrowDa04,Daniel Brown,rav
WR,1,.09%,0,0%,126,27.33%,HestDe99,Devin Hester,rav
WR,17,1.50%,0,0%,11,2.39%,CampMi02,Michael Campanaro,rav
TE,810,71.43%,0,0%,10,2.17%,PittDe00,Dennis Pitta,rav
TE,234,20.63%,0,0%,213,46.20%,WallDa01,Darren Waller,rav
TE,245,21.60%,0,0%,55,11.93%,GillCr00,Crockett Gillmore,rav
TE,114,10.05%,0,0%,88,19.09%,BoylNi00,Nick Boyle,rav
TE,54,4.76%,0,0%,49,10.63%,WillMa04,Maxx Williams,rav
T,833,73.46%,0,0%,56,12.15%,StanRo00,Ronnie Stanley,rav
T,924,81.48%,0,0%,68,14.75%,WagnRi00,Ricky Wagner,rav
T,538,47.44%,0,0%,37,8.03%,LewiAl01,Alex Lewis,rav
T,302,26.63%,0,0%,71,15.40%,HursJa00,James Hurst,rav
G,898,79.19%,0,0%,21,4.56%,YandMa20,Marshal Yanda,rav
G,265,23.37%,0,0%,67,14.53%,UrscJo00,John Urschel,rav
G,554,48.85%,0,0%,46,9.98%,DucaVl20,Vlad Ducasse,rav
C,1109,97.80%,0,0%,1,.22%,ZuttJe20,Jeremy Zuttah,rav
C,272,23.99%,0,0%,44,9.54%,JensRy00,Ryan Jensen,rav
DE,0,0%,486,46.42%,124,26.90%,GuyxLa00,Lawrence Guy,rav
DE,0,0%,150,14.33%,105,22.78%,UrbaBr00,Brent Urban,rav
DT,0,0%,630,60.17%,0,0%,JernTi00,Timmy Jernigan,rav
NT,0,0%,636,60.74%,68,14.75%,WillBr02,Brandon Williams,rav
NT,1,.09%,376,35.91%,37,8.03%,PierMi00,Michael Pierce,rav
LB,0,0%,961,91.79%,168,36.44%,OrrxZa00,Zach Orr,rav
LB,0,0%,875,83.57%,21,4.56%,MoslC.00,C.J. Mosley,rav
LB,0,0%,603,57.59%,186,40.35%,McClAl00,Albert McClellan,rav
LB,0,0%,494,47.18%,55,11.93%,SmitZa00,Za'Darius Smith,rav
LB,0,0%,696,66.48%,0,0%,SuggTe99,Terrell Suggs,rav
LB,0,0%,6,.57%,23,4.99%,BeyeBr00,Brennen Beyer,rav
LB,0,0%,60,5.73%,239,51.84%,OnwuPa00,Patrick Onwuasor,rav
LB,0,0%,272,25.98%,0,0%,DumeEl20,Elvis Dumervil,rav
LB,0,0%,0,0%,119,25.81%,CartCh00,Chris Carter,rav
LB,0,0%,48,4.58%,188,40.78%,CorrKa00,Kamalei Correa,rav
LB,0,0%,309,29.51%,112,24.30%,JudoMa00,Matt Judon,rav
CB,0,0%,673,64.28%,34,7.38%,WrigSh00,Shareece Wright,rav
CB,0,0%,583,55.68%,0,0%,SmitJi03,Jimmy Smith,rav
CB,0,0%,508,48.52%,32,6.94%,PoweJe99,Jerraud Powers,rav
CB,0,0%,832,79.47%,144,31.24%,YounTa01,Tavon Young,rav
CB,0,0%,0,0%,19,4.12%,DaniRo01,Robertson Daniel,rav
CB,0,0%,0,0%,62,13.45%,CanaMa00,Maurice Canady,rav
CB,0,0%,5,.48%,30,6.51%,PricSh00,Sheldon Price,rav
CB,0,0%,16,1.53%,72,15.62%,LewiCh01,Chris Lewis-Harris,rav
CB,0,0%,54,5.16%,18,3.90%,DaviWi02,Will Davis,rav
SS,0,0%,1031,98.47%,9,1.95%,WeddEr99,Eric Weddle,rav
SS,0,0%,54,5.16%,210,45.55%,ElamMa00,Matt Elam,rav
FS,0,0%,998,95.32%,11,2.39%,WebbLa99,Lardarius Webb,rav
FS,0,0%,110,10.51%,363,78.74%,LeviAn00,Anthony Levine,rav
FS,0,0%,32,3.06%,223,48.37%,HuffMa00,Marqueston Huff,rav
FS,0,0%,17,1.62%,116,25.16%,LewiKe00,Kendrick Lewis,rav
LS,0,0%,0,0%,155,33.62%,CoxxMo00,Morgan Cox,rav
K,0,0%,0,0%,152,32.97%,TuckJu00,Justin Tucker,rav
P,0,0%,0,0%,156,33.84%,KochSa20,Sam Koch,rav
QB,969,91.07%,0,0%,0,0%,TaylTy00,Tyrod Taylor,buf
QB,19,1.79%,0,0%,0,0%,JoneCa01,Cardale Jones,buf
QB,78,7.33%,0,0%,0,0%,ManuEJ00,EJ Manuel,buf
RB,646,60.71%,0,0%,0,0%,McCoLe01,LeSean McCoy,buf
RB,283,26.60%,0,0%,164,35.34%,GillMi00,Mike Gillislee,buf
RB,96,9.02%,0,0%,42,9.05%,BushRe00,Reggie Bush,buf
RB,92,8.65%,0,0%,55,11.85%,WillJo07,Jonathan Williams,buf
FB,8,.75%,0,0%,0,0%,GronGl01,Glenn Gronkowski,buf
FB,322,30.26%,0,0%,56,12.07%,FeltJe00,Jerome Felton,buf
WR,381,35.81%,0,0%,0,0%,WatkSa00,Sammy Watkins,buf
WR,634,59.59%,0,0%,0,0%,WoodRo02,Robert Woods,buf
WR,36,3.38%,0,0%,13,2.80%,SalaGr00,Greg Salas,buf
WR,67,6.30%,0,0%,0,0%,HarvPe00,Percy Harvin,buf
WR,14,1.32%,0,0%,4,.86%,LewiDe02,Dezmin Lewis,buf
WR,296,27.82%,0,0%,50,10.78%,PoweWa00,Walt Powell,buf
WR,302,28.38%,0,0%,4,.86%,HuntJu00,Justin Hunter,buf
WR,640,60.15%,0,0%,1,.22%,GoodMa00,Marquise Goodwin,buf
WR,145,13.63%,0,0%,184,39.66%,TateBr00,Brandon Tate,buf
TE,872,81.95%,0,0%,0,0%,ClayCh00,Charles Clay,buf
TE,30,2.82%,0,0%,12,2.59%,DrayJi00,Jim Dray,buf
TE,373,35.06%,0,0%,183,39.44%,OLeaNi00,Nick O'Leary,buf
TE,18,1.69%,0,0%,3,.65%,ChriGe00,Gerald Christian,buf
T,1033,97.09%,0,0%,71,15.30%,MillJo02,Jordan Mills,buf
T,34,3.20%,0,0%,4,.86%,HendSe00,Seantrel Henderson,buf
T,406,38.16%,0,0%,55,11.85%,KouaCy00,Cyrus Kouandjio,buf
T,657,61.75%,0,0%,41,8.84%,GlenCo00,Cordy Glenn,buf
T,13,1.22%,0,0%,27,5.82%,OlaxMi00,Michael Ola,buf
G,1047,98.40%,0,0%,71,15.30%,MillJo04,John Miller,buf
G,1060,99.62%,0,0%,70,15.09%,IncoRi20,Richie Incognito,buf
G,540,50.75%,1,.09%,71,15.30%,GroyRy00,Ryan Groy,buf
C,570,53.57%,0,0%,0,0%,WoodEr20,Eric Wood,buf
C,17,1.60%,0,0%,0,0%,LewiPa00,Patrick Lewis,buf
C,0,0%,0,0%,11,2.37%,IkarGa00,Gabe Ikard,buf
DE,1,.09%,481,44.91%,147,31.68%,DouzLe00,Leger Douzable,buf
DE,0,0%,237,22.13%,1,.22%,LawsSh00,Shaq Lawson,buf
DT,0,0%,794,74.14%,50,10.78%,WillKy20,Kyle Williams,buf
DT,0,0%,417,38.94%,37,7.97%,DareMa00,Marcell Dareus,buf
DT,0,0%,330,30.81%,47,10.13%,WashAd00,Adolphus Washington,buf
DT,0,0%,149,13.91%,34,7.33%,WortJe00,Jerel Worthy,buf
DT,0,0%,46,4.30%,8,1.72%,ColeDe01,Deandre Coleman,buf
NT,0,0%,232,21.66%,101,21.77%,BryaCo00,Corbin Bryant,buf
LB,0,0%,1065,99.44%,135,29.09%,BrowPr00,Preston Brown,buf
LB,0,0%,977,91.22%,127,27.37%,BrowZa00,Zach Brown,buf
LB,0,0%,856,79.93%,6,1.29%,HughJe99,Jerry Hughes,buf
LB,0,0%,785,73.30%,255,54.96%,AlexLo99,Lorenzo Alexander,buf
LB,0,0%,163,15.22%,255,54.96%,McCrLe01,Lerentee McCray,buf
LB,0,0%,60,5.60%,336,72.41%,HumbRa00,Ramon Humber,buf
LB,0,0%,1,.09%,18,3.88%,AlbrBr00,Bryson Albright,buf
LB,1,.09%,97,9.06%,33,7.11%,SpikBr99,Brandon Spikes,buf
CB,0,0%,821,76.66%,92,19.83%,DarbRo00,Ronald Darby,buf
CB,0,0%,981,91.60%,73,15.73%,GilmSt00,Stephon Gilmore,buf
CB,0,0%,572,53.41%,116,25.00%,RobeNi00,Nickell Robey-Coleman,buf
CB,0,0%,413,38.56%,247,53.23%,WhitCo01,Corey White,buf
CB,0,0%,284,26.52%,190,40.95%,SeymKe00,Kevon Seymour,buf
CB,0,0%,28,2.61%,49,10.56%,RobeMa00,Marcus Roberson,buf
SS,0,0%,146,13.63%,60,12.93%,IhedJa00,James Ihedigbo,buf
FS,0,0%,0,0%,60,12.93%,GarySh00,Shamiel Gary,buf
FS,0,0%,4,.37%,170,36.64%,BrowSe00,Sergio Brown,buf
FS,0,0%,0,0%,27,5.82%,AndeCo01,Colt Anderson,buf
"FS,S",0,0%,1052,98.23%,143,30.82%,GrahCo99,Corey Graham,buf
"S,SS",0,0%,91,8.50%,132,28.45%,WillDu00,Duke Williams,buf
"S,SS",0,0%,338,31.56%,24,5.17%,WillAa00,Aaron Williams,buf
"S,SS",0,0%,87,8.12%,316,68.10%,MeekJo01,Jonathan Meeks,buf
"FS,S",0,0%,269,25.12%,164,35.34%,BlanRo00,Robert Blanton,buf
LS,1,.09%,0,0%,149,32.11%,SanbGa00,Garrison Sanborn,buf
K,0,0%,0,0%,141,30.39%,CarpDa44,Dan Carpenter,buf
K,0,0%,0,0%,14,3.02%,GayxJo00,Jordan Gay,buf
P,1,.09%,0,0%,150,32.33%,SchmCo00,Colton Schmidt,buf
QB,1023,92.25%,0,0%,0,0%,NewtCa00,Cam Newton,car
QB,16,1.44%,0,0%,260,54.17%,WebbJo00,Joe Webb,car
QB,86,7.75%,0,0%,0,0%,AndeDe00,Derek Anderson,car
RB,565,50.95%,0,0%,0,0%,StewJo00,Jonathan Stewart,car
RB,84,7.57%,0,0%,11,2.29%,ArtiCa00,Cameron Artis-Payne,car
RB,308,27.77%,0,0%,213,44.38%,WhitFo00,Fozzy Whittaker,car
FB,324,29.22%,0,0%,164,34.17%,TolbMi00,Mike Tolbert,car
WR,802,72.32%,0,0%,2,.42%,BenjKe00,Kelvin Benjamin,car
WR,688,62.04%,0,0%,113,23.54%,GinnTe00,Ted Ginn Jr.,car
WR,587,52.93%,0,0%,59,12.29%,BrowPh00,Corey Brown,car
WR,493,44.45%,0,0%,0,0%,FuncDe00,Devin Funchess,car
WR,11,.99%,0,0%,14,2.92%,ByrdDa00,Damiere Byrd,car
WR,63,5.68%,0,0%,113,23.54%,BersBr00,Brenton Bersin,car
TE,1033,93.15%,0,0%,4,.83%,OlseGr00,Greg Olsen,car
TE,478,43.10%,0,0%,200,41.67%,DickEd00,Ed Dickson,car
TE,12,1.08%,0,0%,43,8.96%,ManhCh00,Chris Manhertz,car
TE,12,1.08%,0,0%,9,1.88%,SimoSc00,Scott Simonson,car
T,233,21.01%,0,0%,17,3.54%,OherMi20,Michael Oher,car
T,1107,99.82%,0,0%,73,15.21%,RemmMi00,Mike Remmers,car
T,647,58.34%,0,0%,48,10.00%,WillDa06,Daryl Williams,car
T,6,.54%,0,0%,20,4.17%,HawkDo01,Donald Hawkins,car
G,1099,99.10%,0,0%,72,15.00%,TurnTr01,Trai Turner,car
G,1109,100.00%,0,0%,73,15.21%,NorwAn01,Andrew Norwell,car
G,21,1.89%,0,0%,27,5.63%,YankDa00,David Yankey,car
G,295,26.60%,0,0%,64,13.33%,ScotCh23,Chris Scott,car
G,357,32.19%,0,0%,48,10.00%,LarsTy00,Tyler Larsen,car
G,0,0%,0,0%,1,.21%,WendRy20,Ryan Wendell,car
C,505,45.54%,0,0%,0,0%,KaliRy20,Ryan Kalil,car
C,235,21.19%,0,0%,68,14.17%,GradGi00,Gino Gradkowski,car
DE,0,0%,623,58.22%,88,18.33%,EalyKo00,Kony Ealy,car
DE,0,0%,543,50.75%,11,2.29%,JohnCh98,Charles Johnson,car
DE,0,0%,434,40.56%,109,22.71%,AddiMa00,Mario Addison,car
DE,0,0%,332,31.03%,1,.21%,HortWe00,Wes Horton,car
DE,0,0%,139,12.99%,7,1.46%,DelaRy00,Ryan Delaire,car
DE,0,0%,19,1.78%,0,0%,WebsLa00,Larry Webster,car
DE,0,0%,114,10.65%,1,.21%,EdwaLa00,Lavar Edwards,car
DT,0,0%,780,72.90%,89,18.54%,ShorKa00,Kawann Short,car
DT,0,0%,703,65.70%,80,16.67%,LotuSt00,Star Lotulelei,car
DT,0,0%,225,21.03%,42,8.75%,ButlVe00,Vernon Butler,car
DT,0,0%,152,14.21%,14,2.92%,SoliPa99,Paul Soliai,car
DT,0,0%,224,20.93%,0,0%,LoveKy00,Kyle Love,car
LB,0,0%,657,61.40%,56,11.67%,KuecLu00,Luke Kuechly,car
LB,0,0%,1009,94.30%,77,16.04%,DaviTh20,Thomas Davis,car
LB,0,0%,534,49.91%,148,30.83%,ThomSh01,Shaq Thompson,car
LB,0,0%,0,0%,273,56.88%,NorrJa00,Jared Norris,car
LB,0,0%,0,0%,78,16.25%,JacoBe00,Ben Jacobs,car
LB,0,0%,350,32.71%,231,48.13%,KleiAJ00,A.J. Klein,car
LB,0,0%,31,2.90%,294,61.25%,MayoDa00,David Mayo,car
LB,0,0%,0,0%,153,31.88%,CashJe00,Jeremy Cash,car
CB,0,0%,437,40.84%,17,3.54%,JohnLe03,Leonard Johnson,car
CB,0,0%,198,18.50%,8,1.67%,BenwBe00,Bene Benwikere,car
CB,0,0%,799,74.67%,95,19.79%,BradJa00,James Bradberry,car
CB,0,0%,313,29.25%,88,18.33%,McClRo98,Robert McClain,car
CB,0,0%,51,4.77%,71,14.79%,WillTe00,Teddy Williams,car
CB,0,0%,88,8.22%,18,3.75%,SancZa00,Zack Sanchez,car
CB,0,0%,0,0%,13,2.71%,DixoTr01,Travell Dixon,car
CB,0,0%,11,1.03%,85,17.71%,YounLo00,Lou Young,car
CB,0,0%,866,80.93%,179,37.29%,WorlDa00,Daryl Worley,car
SS,0,0%,996,93.08%,132,27.50%,ColeKu99,Kurt Coleman,car
SS,0,0%,0,0%,20,4.17%,BallMa00,Marcus Ball,car
SS,0,0%,3,.28%,13,2.71%,MarlDe00,Dean Marlowe,car
FS,0,0%,841,78.60%,140,29.17%,BostTr00,Tre Boston,car
FS,0,0%,285,26.64%,194,40.42%,GrifMi99,Michael Griffin,car
FS,0,0%,13,1.21%,269,56.04%,JoneCo01,Colin Jones,car
LS,0,0%,0,0%,152,31.67%,JansJ.00,J.J. Jansen,car
K,0,0%,0,0%,163,33.96%,GanoGr44,Graham Gano,car
P,0,0%,0,0%,69,14.38%,PalaMi00,Michael Palardy,car
P,0,0%,0,0%,80,16.67%,LeexAn20,Andy Lee,car
QB,274,27.13%,0,0%,0,0%,CutlJa00,Jay Cutler,chi
QB,412,40.79%,0,0%,0,0%,BarkMa00,Matt Barkley,chi
QB,314,31.09%,0,0%,0,0%,HoyeBr00,Brian Hoyer,chi
QB,9,.89%,0,0%,0,0%,FaleDa00,David Fales,chi
RB,247,24.46%,0,0%,0,0%,LangJe00,Jeremy Langford,chi
RB,98,9.70%,0,0%,110,25.70%,CareKa00,Ka'Deem Carey,chi
RB,654,64.75%,0,0%,4,.93%,HowaJo00,Jordan Howard,chi
RB,0,0%,0,0%,17,3.97%,MostRa00,Raheem Mostert,chi
RB,6,.59%,0,0%,25,5.84%,BellJo01,Joique Bell,chi
FB,76,7.52%,0,0%,34,7.94%,LasiPa00,Paul Lasike,chi
WR,191,18.91%,0,0%,0,0%,WhitKe00,Kevin White,chi
WR,692,68.51%,0,0%,2,.47%,JeffAl00,Alshon Jeffery,chi
WR,311,30.79%,0,0%,37,8.64%,RoyaEd00,Eddie Royal,chi
WR,80,7.92%,0,0%,0,0%,WilsMa02,Marquess Wilson,chi
WR,304,30.10%,0,0%,274,64.02%,BellJo02,Josh Bellamy,chi
WR,703,69.60%,0,0%,3,.70%,MereCa00,Cameron Meredith,chi
WR,320,31.68%,0,0%,124,28.97%,ThomDe04,Deonte Thompson,chi
WR,3,.30%,0,0%,18,4.21%,AddiBr01,Bralon Addison,chi
