pos,offense,off_pct,defense,def_pct,special_teams,st_pct,player_id,player_name,team
T,916,81.71%,0,0%,68,14.20%,WetzJo00,John Wetzel,crd
T,8,.71%,0,0%,16,3.34%,BarnKh20,Khalif Barnes,crd
T,205,18.29%,0,0%,13,2.71%,HumpD.00,D.J. Humphries,crd
T,2,.18%,0,0%,28,5.85%,PainVi00,Vinston Painter,crd
G,588,52.45%,0,0%,59,12.32%,BoehEv00,Evan Boehm,crd
G,70,6.24%,0,0%,5,1.04%,IupaMi20,Mike Iupati,crd
G,612,54.59%,0,0%,42,8.77%,WatfEa00,Earl Watford,crd
G,327,29.17%,0,0%,31,6.47%,HoldWi00,Will Holden,crd
G,875,78.06%,0,0%,44,9.19%,BoonAl21,Alex Boone,crd
C,1121,100.00%,0,0%,1,.21%,ShipA.20,A.Q. Shipley,crd
C,10,.89%,0,0%,0,0%,MunyDa00,Daniel Munyer,crd
C,1,.09%,0,0%,0,0%,TuerMa00,Max Tuerk,crd
DT,0,0%,441,41.64%,74,15.45%,PeteCo00,Corey Peters,crd
DT,0,0%,606,57.22%,63,13.15%,RuckFr99,Frostee Rucker,crd
DT,0,0%,334,31.54%,52,10.86%,MaurJo00,Josh Mauro,crd
DT,0,0%,291,27.48%,132,27.56%,GuntRo00,Rodney Gunter,crd
DT,0,0%,249,23.51%,17,3.55%,WillXa00,Xavier Williams,crd
DT,0,0%,253,23.89%,8,1.67%,NkemRo00,Robert Nkemdiche,crd
DT,0,0%,351,33.14%,36,7.52%,PierOl00,Olsen Pierre,crd
LB,0,0%,1043,98.49%,64,13.36%,JoneCh03,Chandler Jones,crd
LB,0,0%,921,86.97%,61,12.73%,DansKa20,Karlos Dansby,crd
LB,0,0%,230,21.72%,15,3.13%,GoldMa00,Markus Golden,crd
LB,0,0%,234,22.10%,278,58.04%,ByneJo00,Josh Bynes,crd
LB,0,0%,445,42.02%,100,20.88%,ReddHa00,Haason Reddick,crd
LB,0,0%,705,66.57%,0,0%,BucaDe00,Deone Bucannon,crd
LB,0,0%,457,43.15%,306,63.88%,MartKa00,Kareem Martin,crd
LB,0,0%,0,0%,45,9.39%,MartGa00,Gabe Martin,crd
LB,0,0%,3,.28%,144,30.06%,AlbrBr00,Bryson Albright,crd
LB,0,0%,11,1.04%,177,36.95%,WrigSc00,Scooby Wright III,crd
CB,0,0%,452,42.68%,322,67.22%,BethJu00,Justin Bethel,crd
CB,0,0%,1012,95.56%,134,27.97%,PetePa00,Patrick Peterson,crd
CB,0,0%,57,5.38%,83,17.33%,MillHa00,Harlan Miller,crd
CB,0,0%,1,.09%,253,52.82%,WillBr07,Brandon Williams,crd
CB,0,0%,0,0%,29,6.05%,GoodC.00,C.J. Goodwin,crd
CB,0,0%,668,63.08%,1,.21%,WillTr99,Tramon Williams,crd
SS,0,0%,579,54.67%,70,14.61%,BranTy99,Tyvon Branch,crd
SS,0,0%,741,69.97%,5,1.04%,BethAn20,Antoine Bethea,crd
FS,0,0%,1053,99.43%,208,43.42%,MathTy00,Tyrann Mathieu,crd
FS,0,0%,513,48.44%,307,64.09%,BakeBu00,Budda Baker,crd
FS,0,0%,0,0%,169,35.28%,FordRu00,Rudy Ford,crd
LS,0,0%,0,0%,76,15.87%,BrewAa00,Aaron Brewer,crd
LS,0,0%,0,0%,74,15.45%,DresJu20,Justin Drescher,crd
K,0,0%,0,0%,145,30.27%,dawsophi01,Phil Dawson,crd
P,0,0%,0,0%,159,33.19%,LeexAn20,Andy Lee,crd
QB,1024,100.00%,0,0%,0,0%,RyanMa00,Matt Ryan,atl
RB,551,53.81%,0,0%,0,0%,FreeDe00,Devonta Freeman,atl
RB,424,41.41%,0,0%,0,0%,ColeTe01,Tevin Coleman,atl
RB,74,7.23%,0,0%,161,38.06%,WardTe00,Terron Ward,atl
RB,0,0%,0,0%,13,3.07%,HillBr02,Brian Hill,atl
RB,0,0%,0,0%,15,3.55%,MageTe00,Terrence Magee,atl
FB,224,21.88%,0,0%,268,63.36%,ColeDe00,Derrick Coleman,atl
WR,765,74.71%,0,0%,3,.71%,JoneJu02,Julio Jones,atl
WR,755,73.73%,0,0%,3,.71%,SanuMo00,Mohamed Sanu,atl
WR,28,2.73%,0,0%,7,1.65%,WillNi02,Nick Williams,atl
WR,540,52.73%,0,0%,1,.24%,GabrTa00,Taylor Gabriel,atl
WR,381,37.21%,0,0%,191,45.15%,HardJu00,Justin Hardy,atl
WR,76,7.42%,0,0%,67,15.84%,HallMa02,Marvin Hall,atl
WR,32,3.13%,0,0%,144,34.04%,RobeAn00,Andre Roberts,atl
TE,788,76.95%,0,0%,81,19.15%,HoopAu00,Austin Hooper,atl
TE,421,41.11%,0,0%,133,31.44%,ToilLe00,Levine Toilolo,atl
TE,30,2.93%,0,0%,212,50.12%,SaubEr00,Eric Saubert,atl
T,832,81.25%,0,0%,59,13.95%,SchrRy00,Ryan Schraeder,atl
T,1024,100.00%,0,0%,74,17.49%,MattJa00,Jake Matthews,atl
"G,T",0,0%,0,0%,33,7.80%,PaszAu00,Austin Pasztor,atl
T,210,20.51%,0,0%,103,24.35%,SambTy00,Ty Sambrailo,atl
G,699,68.26%,0,0%,52,12.29%,LeviAn20,Andy Levitre,atl
G,1014,99.02%,0,0%,74,17.49%,SchwWe00,Wes Schweitzer,atl
G,341,33.30%,5,.48%,131,30.97%,GarlBe00,Ben Garland,atl
C,1023,99.90%,0,0%,4,.95%,MackAl20,Alex Mack,atl
DE,0,0%,413,39.33%,116,27.42%,ReedBr00,Brooks Reed,atl
DE,0,0%,554,52.76%,9,2.13%,ClayAd00,Adrian Clayborn,atl
DE,0,0%,197,18.76%,7,1.65%,UpshCo00,Courtney Upshaw,atl
DE,0,0%,401,38.19%,2,.47%,McKiTa00,Takkarist McKinley,atl
DT,0,0%,794,75.62%,76,17.97%,JarrGr00,Grady Jarrett,atl
DT,8,.78%,784,74.67%,69,16.31%,PoexDo00,Dontari Poe,atl
DT,0,0%,101,9.62%,25,5.91%,CrawJa00,Jack Crawford,atl
DT,0,0%,149,14.19%,0,0%,RubiAh99,Ahtyba Rubin,atl
NT,0,0%,65,6.19%,19,4.49%,VellJo00,Joe Vellano,atl
NT,0,0%,7,.67%,0,0%,TupoTa01,Tani Tupou,atl
LB,0,0%,1018,96.95%,80,18.91%,JoneDe01,Deion Jones,atl
LB,0,0%,224,21.33%,158,37.35%,RileDu00,Duke Riley,atl
LB,0,0%,950,90.48%,10,2.36%,CampDe00,De'Vondre Campbell,atl
LB,0,0%,482,45.90%,10,2.36%,BeasVi00,Vic Beasley,atl
"DE,LB",0,0%,397,37.81%,75,17.73%,ShelDe00,Derrick Shelby,atl
LB,0,0%,0,0%,51,12.06%,TripJo00,Jordan Tripp,atl
LB,0,0%,14,1.33%,154,36.41%,ReynLa00,LaRoy Reynolds,atl
LB,0,0%,0,0%,78,18.44%,GracJe00,Jermaine Grace,atl
LB,0,0%,6,.57%,21,4.96%,WeatSe99,Sean Weatherspoon,atl
CB,0,0%,1040,99.05%,157,37.12%,AlfoRo00,Robert Alford,atl
CB,0,0%,901,85.81%,65,15.37%,TrufDe00,Desmond Trufant,atl
CB,0,0%,630,60.00%,62,14.66%,PoolBr01,Brian Poole,atl
CB,0,0%,69,6.57%,216,51.06%,GoodC.00,C.J. Goodwin,atl
CB,0,0%,65,6.19%,69,16.31%,WrehBl00,Blidi Wreh-Wilson,atl
CB,0,0%,0,0%,10,2.36%,OlatAy00,Ayodeji Olatoye,atl
SS,0,0%,954,90.86%,35,8.27%,AlleRi00,Ricardo Allen,atl
SS,0,0%,6,.57%,184,43.50%,NeasSh00,Sharrod Neasman,atl
SS,0,0%,163,15.52%,247,58.39%,KazeDa00,Damontae Kazee,atl
FS,0,0%,1042,99.24%,65,15.37%,NealKe01,Keanu Neal,atl
FS,0,0%,115,10.95%,337,79.67%,IshmKe00,Kemal Ishmael,atl
LS,0,0%,0,0%,129,30.50%,HarrJo02,Josh Harris,atl
K,0,0%,0,0%,74,17.49%,bryanmat01,Matt Bryant,atl
P,0,0%,0,0%,213,50.35%,BoshMa00,Matthew Bosher,atl
QB,1026,94.56%,0,0%,0,0%,FlacJo00,Joe Flacco,rav
QB,59,5.44%,0,0%,0,0%,MallRy00,Ryan Mallett,rav
RB,464,42.76%,0,0%,166,35.32%,AlleJa01,Javorius Allen,rav
RB,66,6.08%,0,0%,0,0%,WestTe00,Terrance West,rav
RB,31,2.86%,0,0%,66,14.04%,RainBo00,Bobby Rainey,rav
RB,379,34.93%,0,0%,28,5.96%,CollAl00,Alex Collins,rav
RB,157,14.47%,0,0%,0,0%,WoodDa02,Danny Woodhead,rav
WR,83,7.65%,0,0%,25,5.32%,WhalGr00,Griff Whalen,rav
WR,512,47.19%,0,0%,0,0%,MaclJe00,Jeremy Maclin,rav
WR,714,65.81%,0,0%,0,0%,WallMi00,Mike Wallace,rav
WR,385,35.48%,0,0%,0,0%,PerrBr02,Breshad Perriman,rav
WR,21,1.94%,0,0%,17,3.62%,AdebQu00,Quincy Adeboyejo,rav
WR,262,24.15%,0,0%,73,15.53%,CampMi02,Michael Campanaro,rav
WR,59,5.44%,0,0%,114,24.26%,MattCh00,Chris Matthews,rav
WR,376,34.65%,0,0%,176,37.45%,MoorCh00,Chris Moore,rav
TE,695,64.06%,0,0%,101,21.49%,BoylNi00,Nick Boyle,rav
TE,700,64.52%,0,0%,1,.21%,WatsBe00,Ben Watson,rav
TE,315,29.03%,0,0%,100,21.28%,WillMa04,Maxx Williams,rav
TE,21,1.94%,0,0%,312,66.38%,MaylVi00,Vince Mayle,rav
TE,20,1.84%,0,0%,0,0%,EscoGa00,Gavin Escobar,rav
T,1081,99.63%,0,0%,73,15.53%,HowaAu20,Austin Howard,rav
T,1009,93.00%,0,0%,37,7.87%,StanRo00,Ronnie Stanley,rav
T,21,1.94%,0,0%,34,7.23%,DonnAn00,Andrew Donnal,rav
G,1085,100.00%,0,0%,76,16.17%,HursJa00,James Hurst,rav
G,102,9.40%,0,0%,0,0%,YandMa20,Marshal Yanda,rav
G,198,18.25%,0,0%,32,6.81%,ElueJe00,Jermaine Eluemunor,rav
G,32,2.95%,0,0%,17,3.62%,BergTo00,Tony Bergstrom,rav
C,1085,100.00%,0,0%,60,12.77%,JensRy00,Ryan Jensen,rav
C,738,68.02%,0,0%,51,10.85%,SkurMa01,Matt Skura,rav
C,90,8.29%,0,0%,76,16.17%,BowaLu00,Luke Bowanko,rav
DE,0,0%,123,11.25%,5,1.06%,UrbaBr00,Brent Urban,rav
DE,0,0%,32,2.93%,14,2.98%,KaufBr01,Bronson Kaufusi,rav
DT,0,0%,597,54.62%,74,15.74%,HenrWi00,Willie Henry,rav
DT,0,0%,475,43.46%,35,7.45%,WillBr02,Brandon Williams,rav
DT,0,0%,120,10.98%,55,11.70%,WormCh00,Chris Wormley,rav
NT,0,0%,594,54.35%,25,5.32%,PierMi00,Michael Pierce,rav
NT,149,13.73%,38,3.48%,94,20.00%,RicaPa00,Patrick Ricard,rav
NT,0,0%,301,27.54%,51,10.85%,DaviCa01,Carl Davis,rav
LB,0,0%,1077,98.54%,35,7.45%,MoslC.00,C.J. Mosley,rav
LB,0,0%,787,72.00%,146,31.06%,JudoMa00,Matt Judon,rav
LB,0,0%,845,77.31%,0,0%,SuggTe99,Terrell Suggs,rav
LB,0,0%,147,13.45%,378,80.43%,CorrKa00,Kamalei Correa,rav
LB,0,0%,647,59.19%,138,29.36%,OnwuPa00,Patrick Onwuasor,rav
LB,0,0%,161,14.73%,292,62.13%,BowsTy00,Tyus Bowser,rav
LB,0,0%,125,11.44%,20,4.26%,WillTi00,Tim Williams,rav
LB,0,0%,0,0%,234,49.79%,JohnSt02,Steven Johnson,rav
LB,0,0%,0,0%,62,13.19%,FreeJo01,Jonathan Freeny,rav
LB,0,0%,2,.18%,24,5.11%,BradBa00,Bam Bradley,rav
LB,0,0%,532,48.67%,69,14.68%,SmitZa00,Za'Darius Smith,rav
CB,0,0%,1023,93.60%,8,1.70%,CarrBr99,Brandon Carr,rav
CB,0,0%,600,54.89%,0,0%,SmitJi03,Jimmy Smith,rav
CB,0,0%,320,29.28%,123,26.17%,CanaMa00,Maurice Canady,rav
CB,0,0%,0,0%,25,5.32%,JeanSt00,Stanley Jean-Baptiste,rav
CB,0,0%,597,54.62%,170,36.17%,HumpMa00,Marlon Humphrey,rav
CB,0,0%,16,1.46%,64,13.62%,HillJa01,Jaylen Hill,rav
CB,0,0%,0,0%,48,10.21%,McRaTo00,Tony McRae,rav
SS,0,0%,1085,99.27%,67,14.26%,JeffTo00,Tony Jefferson,rav
SS,0,0%,262,23.97%,364,77.45%,LeviAn00,Anthony Levine,rav
FS,0,0%,1084,99.18%,0,0%,WeddEr99,Eric Weddle,rav
FS,0,0%,374,34.22%,64,13.62%,WebbLa99,Lardarius Webb,rav
FS,0,0%,59,5.40%,354,75.32%,ClarCh00,Chuck Clark,rav
LS,0,0%,0,0%,165,35.11%,CoxxMo00,Morgan Cox,rav
K,0,0%,0,0%,166,35.32%,TuckJu00,Justin Tucker,rav
P,0,0%,0,0%,165,35.11%,KochSa20,Sam Koch,rav
QB,927,88.12%,0,0%,0,0%,TaylTy00,Tyrod Taylor,buf
QB,39,3.71%,0,0%,278,63.62%,WebbJo00,Joe Webb,buf
QB,98,9.32%,0,0%,0,0%,PeteNa00,Nathan Peterman,buf
RB,719,68.35%,0,0%,0,0%,McCoLe01,LeSean McCoy,buf
RB,103,9.79%,0,0%,41,9.38%,CadeTr00,Travaris Cadet,buf
RB,0,0%,0,0%,54,12.36%,BanyJo00,Joe Banyard,buf
RB,14,1.33%,0,0%,2,.46%,MurpMa03,Marcus Murphy,buf
RB,3,.29%,0,0%,128,29.29%,JoneTa00,Taiwan Jones,buf
FB,265,25.19%,0,0%,168,38.44%,DiMaPa00,Patrick DiMarco,buf
FB,203,19.30%,0,0%,87,19.91%,TolbMi00,Mike Tolbert,buf
WR,508,48.29%,0,0%,1,.23%,MattJo00,Jordan Matthews,buf
WR,792,75.29%,0,0%,4,.92%,JoneZa00,Zay Jones,buf
WR,339,32.22%,0,0%,208,47.60%,HolmAn00,Andre Holmes,buf
WR,220,20.91%,0,0%,3,.69%,BenjKe00,Kelvin Benjamin,buf
WR,474,45.06%,0,0%,4,.92%,ThomDe04,Deonte Thompson,buf
WR,147,13.97%,0,0%,136,31.12%,TateBr00,Brandon Tate,buf
WR,74,7.03%,0,0%,9,2.06%,ClayKa00,Kaelin Clay,buf
TE,575,54.66%,0,0%,3,.69%,ClayCh00,Charles Clay,buf
TE,547,52.00%,0,0%,77,17.62%,OLeaNi00,Nick O'Leary,buf
TE,47,4.47%,0,0%,9,2.06%,LeexKh00,Khari Lee,buf
TE,155,14.73%,0,0%,48,10.98%,ThomLo00,Logan Thomas,buf
T,1023,97.24%,0,0%,62,14.19%,MillJo02,Jordan Mills,buf
T,275,26.14%,0,0%,24,5.49%,GlenCo00,Cordy Glenn,buf
T,781,74.24%,0,0%,62,14.19%,DawkDi00,Dion Dawkins,buf
T,1,.10%,0,0%,15,3.43%,McDeCo00,Conor McDermott,buf
T,44,4.18%,0,0%,25,5.72%,HendSe00,Seantrel Henderson,buf
G,256,24.33%,0,0%,16,3.66%,MillJo04,John Miller,buf
G,1040,98.86%,0,0%,62,14.19%,IncoRi20,Richie Incognito,buf
G,796,75.67%,0,0%,46,10.53%,DucaVl20,Vlad Ducasse,buf
G,53,5.04%,0,0%,116,26.54%,GroyRy00,Ryan Groy,buf
C,1052,100.00%,0,0%,35,8.01%,WoodEr20,Eric Wood,buf
DE,0,0%,735,66.34%,8,1.83%,HughJe99,Jerry Hughes,buf
DE,0,0%,436,39.35%,39,8.92%,LawsSh00,Shaq Lawson,buf
DE,0,0%,88,7.94%,19,4.35%,CapiNo00,Nordly Capi,buf
DE,0,0%,457,41.25%,118,27.00%,DaviRy00,Ryan Davis,buf
DE,0,0%,462,41.70%,16,3.66%,YarbEd01,Eddie Yarbrough,buf
DT,1,.10%,756,68.23%,78,17.85%,WillKy20,Kyle Williams,buf
DT,0,0%,138,12.45%,18,4.12%,DareMa00,Marcell Dareus,buf
DT,0,0%,129,11.64%,20,4.58%,ColeDe01,Deandre Coleman,buf
DT,0,0%,25,2.26%,2,.46%,HatlRi00,Rickey Hatley,buf
DT,0,0%,115,10.38%,2,.46%,WortJe00,Jerel Worthy,buf
DT,0,0%,509,45.94%,44,10.07%,WashAd00,Adolphus Washington,buf
DT,0,0%,387,34.93%,61,13.96%,ThorCe00,Cedric Thornton,buf
LB,0,0%,569,51.35%,96,21.97%,HumbRa00,Ramon Humber,buf
LB,0,0%,1098,99.10%,81,18.54%,BrowPr00,Preston Brown,buf
LB,0,0%,672,60.65%,251,57.44%,AlexLo99,Lorenzo Alexander,buf
LB,0,0%,450,40.61%,226,51.72%,MilaMa00,Matt Milano,buf
LB,0,0%,8,.72%,285,65.22%,LaceDe00,Deon Lacey,buf
LB,0,0%,13,1.17%,256,58.58%,VallTa00,Tanner Vallejo,buf
CB,0,0%,1093,98.65%,80,18.31%,WhitTr01,Tre'Davious White,buf
CB,0,0%,673,60.74%,87,19.91%,JohnLe03,Leonard Johnson,buf
CB,0,0%,654,59.03%,41,9.38%,GainE.00,E.J. Gaines,buf
CB,0,0%,28,2.53%,4,.92%,MabiGr00,Greg Mabin,buf
CB,0,0%,455,41.06%,102,23.34%,WrigSh00,Shareece Wright,buf
CB,0,0%,30,2.71%,138,31.58%,PittLa00,Lafayette Pitts,buf
SS,0,0%,1065,96.12%,82,18.76%,HydeMi00,Micah Hyde,buf
SS,0,0%,6,.54%,177,40.50%,ThomSh00,Shamarko Thomas,buf
SS,0,0%,99,8.94%,153,35.01%,ElstTr01,Trae Elston,buf
FS,0,0%,1038,93.68%,79,18.08%,PoyeJo00,Jordan Poyer,buf
FS,0,0%,0,0%,34,7.78%,BlanRo00,Robert Blanton,buf
FS,0,0%,0,0%,65,14.87%,AndeCo01,Colt Anderson,buf
LS,0,0%,0,0%,141,32.27%,FergRe00,Reid Ferguson,buf
K,0,0%,0,0%,137,31.35%,HausSt00,Stephen Hauschka,buf
P,0,0%,0,0%,141,32.27%,SchmCo00,Colton Schmidt,buf
QB,1051,98.59%,0,0%,0,0%,NewtCa00,Cam Newton,car
QB,15,1.41%,0,0%,0,0%,AndeDe00,Derek Anderson,car
RB,746,69.98%,0,0%,48,10.93%,McCaCh01,Christian McCaffrey,car
RB,403,37.80%,0,0%,0,0%,StewJo00,Jonathan Stewart,car
RB,44,4.13%,0,0%,187,42.60%,WhitFo00,Fozzy Whittaker,car
RB,36,3.38%,0,0%,227,51.71%,ArtiCa00,Cameron Artis-Payne,car
RB,46,4.32%,0,0%,148,33.71%,ArmaAl00,Alex Armah,car
WR,841,78.89%,0,0%,4,.91%,FuncDe00,Devin Funchess,car
WR,378,35.46%,0,0%,2,.46%,BenjKe00,Kelvin Benjamin,car
WR,479,44.93%,0,0%,143,32.57%,ShepRu00,Russell Shepard,car
WR,186,17.45%,0,0%,59,13.44%,ByrdDa00,Damiere Byrd,car
WR,225,21.11%,0,0%,121,27.56%,SamuCu00,Curtis Samuel,car
WR,176,16.51%,0,0%,53,12.07%,ClayKa00,Kaelin Clay,car
WR,162,15.20%,0,0%,65,14.81%,BersBr00,Brenton Bersin,car
WR,4,.38%,0,0%,4,.91%,FrazMo00,Mose Frazier,car
TE,358,33.58%,0,0%,2,.46%,OlseGr00,Greg Olsen,car
TE,870,81.61%,0,0%,128,29.16%,DickEd00,Ed Dickson,car
TE,288,27.02%,0,0%,114,25.97%,ManhCh00,Chris Manhertz,car
T,1066,100.00%,0,0%,67,15.26%,WillDa06,Daryl Williams,car
T,1064,99.81%,0,0%,37,8.43%,KaliMa00,Matt Kalil,car
"G,T",247,23.17%,0,0%,68,15.49%,SilaAm00,Amini Silatolu,car
T,63,5.91%,0,0%,75,17.08%,MotoTa00,Taylor Moton,car
G,1066,100.00%,0,0%,67,15.26%,NorwAn01,Andrew Norwell,car
G,844,79.17%,0,0%,54,12.30%,TurnTr01,Trai Turner,car
"C,G",10,.94%,0,0%,72,16.40%,VanRGr00,Greg Van Roten,car
C,338,31.71%,0,0%,0,0%,KaliRy20,Ryan Kalil,car
"C,G",720,67.54%,0,0%,38,8.66%,LarsTy00,Tyler Larsen,car
DE,0,0%,650,65.26%,18,4.10%,AddiMa00,Mario Addison,car
DE,0,0%,499,50.10%,91,20.73%,PeppJu99,Julius Peppers,car
DE,0,0%,389,39.06%,0,0%,JohnCh98,Charles Johnson,car
DE,0,0%,359,36.04%,22,5.01%,HortWe00,Wes Horton,car
DE,0,0%,129,12.95%,43,9.79%,CoxxBr01,Bryan Cox Jr.,car
DE,0,0%,9,.90%,0,0%,HallDa01,Daeshon Hall,car
DT,0,0%,701,70.38%,82,18.68%,ShorKa00,Kawann Short,car
DT,0,0%,586,58.84%,82,18.68%,LotuSt00,Star Lotulelei,car
DT,0,0%,377,37.85%,0,0%,LoveKy00,Kyle Love,car
DT,0,0%,294,29.52%,61,13.90%,ButlVe00,Vernon Butler,car
LB,0,0%,915,91.87%,72,16.40%,KuecLu00,Luke Kuechly,car
LB,0,0%,791,79.42%,49,11.16%,DaviTh20,Thomas Davis,car
LB,0,0%,640,64.26%,117,26.65%,ThomSh01,Shaq Thompson,car
LB,0,0%,0,0%,50,11.39%,PaysSp00,Spencer Paysinger,car
LB,0,0%,0,0%,201,45.79%,NorrJa00,Jared Norris,car
LB,0,0%,0,0%,106,24.15%,GachAn00,Andrew Gachkar,car
LB,0,0%,1,.10%,292,66.51%,JacoBe00,Ben Jacobs,car
LB,0,0%,133,13.35%,310,70.62%,MayoDa00,David Mayo,car
LB,0,0%,0,0%,13,2.96%,CashJe00,Jeremy Cash,car
CB,0,0%,986,99.00%,131,29.84%,BradJa00,James Bradberry,car
CB,0,0%,726,72.89%,131,29.84%,WorlDa00,Daryl Worley,car
CB,0,0%,387,38.86%,7,1.59%,MunnCa99,Captain Munnerlyn,car
CB,0,0%,0,0%,11,2.51%,SoutDe00,Dezmen Southward,car
CB,0,0%,0,0%,37,8.43%,GuntLa00,Ladarius Gunter,car
CB,0,0%,318,31.93%,189,43.05%,SeymKe00,Kevon Seymour,car
SS,0,0%,963,96.69%,80,18.22%,AdamMi21,Mike Adams,car
SS,0,0%,38,3.82%,40,9.11%,CoxxDe00,Demetrious Cox,car
FS,0,0%,716,71.89%,58,13.21%,ColeKu99,Kurt Coleman,car
FS,0,0%,136,13.65%,63,14.35%,ByrdJa99,Jairus Byrd,car
FS,0,0%,213,21.39%,256,58.31%,JoneCo01,Colin Jones,car
LS,0,0%,0,0%,141,32.12%,JansJ.00,J.J. Jansen,car
K,0,0%,0,0%,150,34.17%,GanoGr44,Graham Gano,car
P,0,0%,0,0%,141,32.12%,PalaMi00,Michael Palardy,car
QB,264,26.72%,0,0%,0,0%,GlenMi00,Mike Glennon,chi
QB,724,73.28%,0,0%,0,0%,TrubMi00,Mitchell Trubisky,chi
RB,576,58.30%,0,0%,0,0%,HowaJo00,Jordan Howard,chi
RB,360,36.44%,0,0%,123,29.36%,CoheTa00,Tarik Cohen,chi
RB,175,17.71%,0,0%,229,54.65%,CunnBe01,Benny Cunningham,chi
RB,2,.20%,0,0%,8,1.91%,MizzTa00,Taquan Mizzell,chi
FB,179,18.12%,0,0%,125,29.83%,BurtMi00,Michael Burton,chi
WR,416,42.11%,0,0%,0,0%,InmaDo00,Dontrelle Inman,chi
WR,186,18.83%,0,0%,25,5.97%,ThomDe04,Deonte Thompson,chi
WR,47,4.76%,0,0%,0,0%,WhitKe00,Kevin White,chi
WR,437,44.23%,0,0%,101,24.11%,BellJo02,Josh Bellamy,chi
WR,187,18.93%,0,0%,0,0%,WheaMa00,Markus Wheaton,chi
WR,580,58.70%,0,0%,0,0%,WrigKe01,Kendall Wright,chi
WR,182,18.42%,0,0%,11,2.63%,GentTa00,Tanner Gentry,chi
WR,234,23.68%,0,0%,10,2.39%,McBrTr00,Tre McBride,chi
TE,580,58.70%,0,0%,41,9.79%,SimsDi00,Dion Sims,chi
TE,314,31.78%,0,0%,5,1.19%,MillZa02,Zach Miller,chi
TE,239,24.19%,0,0%,149,35.56%,ShahAd00,Adam Shaheen,chi
TE,4,.40%,0,0%,147,35.08%,BrauBe00,Ben Braunecker,chi
TE,241,24.39%,0,0%,179,42.72%,BrowDa04,Daniel Brown,chi
T,912,92.31%,0,0%,47,11.22%,MassBo00,Bobby Massie,chi
T,988,100.00%,0,0%,50,11.93%,LenoCh00,Charles Leno Jr.,chi
T,342,34.62%,0,0%,33,7.88%,CompTo00,Tom Compton,chi
T,297,30.06%,0,0%,50,11.93%,SoweBr00,Bradley Sowell,chi
G,712,72.06%,0,0%,34,8.11%,SittJo20,Josh Sitton,chi
G,447,45.24%,0,0%,16,3.82%,LongKy00,Kyle Long,chi
G,20,2.02%,0,0%,5,1.19%,LeexCa01,Cameron Lee,chi
C,964,97.57%,0,0%,12,2.86%,WhitCo03,Cody Whitehair,chi
C,259,26.21%,0,0%,3,.72%,GrasHr00,Hroniss Grasu,chi
DE,0,0%,899,84.97%,31,7.40%,HickAk00,Akiem Hicks,chi
DE,0,0%,389,36.77%,92,21.96%,UnreMi00,Mitch Unrein,chi
DE,0,0%,212,20.04%,164,39.14%,RobeRo00,Roy Robertson-Harris,chi
DE,0,0%,438,41.40%,63,15.04%,BullJo00,Jonathan Bullard,chi
NT,0,0%,609,57.56%,47,11.22%,GoldEd00,Eddie Goldman,chi
NT,0,0%,10,.95%,1,.24%,CowaRa00,Rashaad Coward,chi
NT,0,0%,109,10.30%,44,10.50%,JenkJo00,John Jenkins,chi
LB,0,0%,231,21.83%,0,0%,HousLa99,Lamarr Houston,chi
LB,0,0%,639,60.40%,223,53.22%,AchoSa00,Sam Acho,chi
