pos,offense,off_pct,defense,def_pct,special_teams,st_pct,player_id,player_name,team
FS,0,0%,258,23.74%,286,65.45%,TaylDa02,Dadrion Taylor-Demerson,crd
FS,0,0%,20,1.84%,268,61.33%,BlouJo00,Joey Blount,crd
FS,0,0%,7,.64%,36,8.24%,HallDa03,Darren Hall,crd
LS,0,0%,0,0%,134,30.66%,BrewAa00,Aaron Brewer,crd
K,0,0%,0,0%,131,29.98%,RylaCh00,Chad Ryland,crd
K,0,0%,0,0%,36,8.24%,PratMa20,Matt Prater,crd
P,0,0%,0,0%,37,8.47%,PalaMi00,Michael Palardy,crd
P,0,0%,0,0%,94,21.51%,GillBl00,Blake Gillikin,crd
QB,913,79.88%,0,0%,0,0%,CousKi00,Kirk Cousins,atl
QB,230,20.12%,0,0%,0,0%,PeniMi00,Michael Penix,atl
RB,861,75.33%,0,0%,0,0%,RobiBi01,Bijan Robinson,atl
RB,10,.87%,0,0%,364,81.61%,WillAv02,Avery Williams,atl
RB,287,25.11%,0,0%,204,45.74%,AllgTy00,Tyler Allgeier,atl
RB,0,0%,0,0%,11,2.47%,WashCa00,Carlos Washington,atl
RB,19,1.66%,0,0%,8,1.79%,McClJa05,Jase McClellan,atl
WR,1032,90.29%,0,0%,0,0%,LondDr00,Drake London,atl
WR,988,86.44%,0,0%,1,.22%,MoonDa00,Darnell Mooney,atl
WR,981,85.83%,0,0%,82,18.39%,McClRa00,Ray-Ray McCloud,atl
WR,231,20.21%,0,0%,241,54.04%,HodgKh00,KhaDarel Hodge,atl
WR,27,2.36%,0,0%,20,4.48%,BlaiCh00,Chris Blair,atl
WR,9,.79%,0,0%,47,10.54%,WashCa01,Casey Washington,atl
TE,707,61.85%,0,0%,1,.22%,PittKy00,Kyle Pitts,atl
TE,457,39.98%,0,0%,240,53.81%,WoerCh00,Charlie Woerner,atl
TE,105,9.19%,0,0%,166,37.22%,DwelRo00,Ross Dwelley,atl
T,1118,97.81%,0,0%,82,18.39%,MattJa00,Jake Matthews,atl
T,1041,91.08%,0,0%,74,16.59%,McGaKa00,Kaleb McGary,atl
T,127,11.11%,0,0%,82,18.39%,NortSt00,Storm Norton,atl
G,1105,96.68%,0,0%,81,18.16%,BergMa00,Matthew Bergeron,atl
G,1099,96.15%,0,0%,68,15.25%,LindCh00,Chris Lindstrom,atl
G,1,.09%,0,0%,8,1.79%,WilkEl00,Elijah Wilkinson,atl
G,82,7.17%,0,0%,82,18.39%,HintKy00,Kyle Hinton,atl
G,0,0%,0,0%,2,.45%,GwynJo00,Jovaughn Gwyn,atl
C,554,48.47%,0,0%,0,0%,DalmDr00,Drew Dalman,atl
C,12,1.05%,0,0%,18,4.04%,HennMa00,Matt Hennessy,atl
C,577,50.48%,0,0%,75,16.82%,NeuzRy00,Ryan Neuzil,atl
DE,0,0%,306,27.49%,1,.22%,SmitJa08,James Smith-Williams,atl
DE,0,0%,216,19.41%,11,2.47%,HarrDe06,Demone Harris,atl
DE,0,0%,268,24.08%,125,28.03%,HarrZa00,Zach Harrison,atl
DE,0,0%,193,17.34%,42,9.42%,GrahTa00,Ta'Quon Graham,atl
DE,0,0%,148,13.30%,19,4.26%,OrhoRu00,Ruke Orhorhoro,atl
DE,0,0%,19,1.71%,6,1.35%,DorlBr00,Brandon Dorlus,atl
DE,0,0%,32,2.88%,22,4.93%,KareKh00,Khalid Kareem,atl
DT,0,0%,567,50.94%,80,17.94%,OnyeDa00,David Onyemata,atl
DT,0,0%,744,66.85%,0,0%,JarrGr00,Grady Jarrett,atl
DT,0,0%,280,25.16%,45,10.09%,StreKe00,Kentavius Street,atl
NT,0,0%,331,29.74%,38,8.52%,GoldEd00,Eddie Goldman,atl
LB,0,0%,1095,98.38%,36,8.07%,ElliKa00,Kaden Elliss,atl
LB,0,0%,285,25.61%,56,12.56%,AndeTr00,Troy Andersen,atl
LB,0,0%,655,58.85%,0,0%,JudoMa00,Matt Judon,atl
LB,0,0%,544,48.88%,71,15.92%,LandNa01,Nathan Landman,atl
LB,0,0%,409,36.75%,51,11.43%,CartLo01,Lorenzo Carter,atl
LB,0,0%,90,8.09%,363,81.39%,MaloDe00,DeAngelo Malone,atl
LB,0,0%,157,14.11%,238,53.36%,BertJD00,JD Bertrand,atl
LB,0,0%,543,48.79%,37,8.30%,EbikAr00,Arnold Ebiketie,atl
LB,0,0%,0,0%,89,19.96%,WoodJo02,Josh Woods,atl
LB,0,0%,1,.09%,5,1.12%,EvanRa01,Rashaan Evans,atl
CB,0,0%,1085,97.48%,0,0%,TerrAJ00,AJ Terrell,atl
CB,0,0%,720,64.69%,24,5.38%,HughMi00,Mike Hughes,atl
CB,0,0%,723,64.96%,43,9.64%,AlfoDe00,DeAundre Alford,atl
CB,0,0%,39,3.50%,166,37.22%,HamiAn01,Antonio Hamilton,atl
CB,0,0%,40,3.59%,160,35.87%,BrooNa01,Natrone Brooks,atl
CB,0,0%,407,36.57%,100,22.42%,PhilCl00,Clark Phillips,atl
CB,0,0%,71,6.38%,161,36.10%,KingKe01,Kevin King,atl
CB,0,0%,0,0%,18,4.04%,JackLa02,Lamar Jackson,atl
SS,0,0%,162,14.56%,349,78.25%,GranRi00,Richie Grant,atl
SS,0,0%,0,0%,37,8.30%,CruiDa00,Dane Cruikshank,atl
FS,0,0%,1095,98.38%,8,1.79%,BateJe00,Jessie Bates III,atl
FS,0,0%,1017,91.37%,6,1.35%,SimmJu00,Justin Simmons,atl
FS,0,0%,0,0%,110,24.66%,AberMi00,Micah Abernathy,atl
LS,0,0%,0,0%,130,29.15%,McCuLi00,Liam McCullough,atl
K,0,0%,0,0%,20,4.48%,PattRi01,Riley Patterson,atl
K,0,0%,0,0%,77,17.26%,KooxYo00,Younghoe Koo,atl
P,0,0%,0,0%,205,45.96%,PiniBr00,Bradley Pinion,atl
QB,1074,96.76%,0,0%,0,0%,JackLa00,Lamar Jackson,rav
QB,36,3.24%,0,0%,0,0%,JohnJo05,Josh Johnson,rav
RB,414,37.30%,0,0%,68,14.32%,HillJu00,Justice Hill,rav
RB,635,57.21%,0,0%,0,0%,HenrDe00,Derrick Henry,rav
RB,29,2.61%,0,0%,40,8.42%,AlixRa00,Rasheen Ali,rav
RB,36,3.24%,0,0%,25,5.26%,MitcKe01,Keaton Mitchell,rav
RB,0,0%,0,0%,11,2.32%,KellJo00,John Kelly,rav
RB,3,.27%,0,0%,28,5.89%,CollCh01,Chris Collier,rav
FB,435,39.19%,0,0%,0,0%,RicaPa00,Patrick Ricard,rav
WR,832,74.95%,0,0%,6,1.26%,FlowZa00,Zay Flowers,rav
WR,766,69.01%,0,0%,0,0%,BateRa00,Rashod Bateman,rav
WR,420,37.84%,0,0%,0,0%,AghoNe00,Nelson Agholor,rav
WR,275,24.77%,0,0%,268,56.42%,WallTy00,Tylan Wallace,rav
WR,39,3.51%,0,0%,1,.21%,JohnDi01,Diontae Johnson,rav
WR,6,.54%,0,0%,46,9.68%,HarrDe07,Deonte Harty,rav
WR,57,5.14%,0,0%,155,32.63%,WalkDe01,Devontez Walker,rav
WR,0,0%,0,0%,15,3.16%,SimsSt00,Steven Sims,rav
WR,9,.81%,0,0%,4,.84%,MillAn02,Anthony Miller,rav
TE,682,61.44%,0,0%,6,1.26%,AndrMa00,Mark Andrews,rav
TE,627,56.49%,0,0%,14,2.95%,LikeIs00,Isaiah Likely,rav
TE,251,22.61%,0,0%,289,60.84%,KolaCh00,Charlie Kolar,rav
T,1107,99.73%,0,0%,92,19.37%,FaalDa00,Daniel Faalele,rav
T,1089,98.11%,0,0%,12,2.53%,StanRo00,Ronnie Stanley,rav
T,933,84.05%,0,0%,32,6.74%,RoseRo01,Roger Rosengarten,rav
G,268,24.14%,0,0%,80,16.84%,VorhAn00,Andrew Vorhees,rav
G,998,89.91%,0,0%,79,16.63%,MekaPa00,Patrick Mekari,rav
G,0,0%,0,0%,7,1.47%,AumaMa00,Malaesala Aumavae-Laulu,rav
G,46,4.14%,0,0%,87,18.32%,JoneJo07,Josh Jones,rav
G,49,4.41%,0,0%,117,24.63%,ClevBe00,Ben Cleveland,rav
C,1094,98.56%,0,0%,0,0%,LindTy00,Tyler Linderbaum,rav
DE,0,0%,33,2.91%,8,1.68%,WormCh00,Chris Wormley,rav
DE,0,0%,449,39.63%,65,13.68%,WashBr01,Broderick Washington Jr.,rav
DE,0,0%,196,17.30%,64,13.47%,UrbaBr00,Brent Urban,rav
DE,0,0%,87,7.68%,17,3.58%,NgakYa00,Yannick Ngakoue,rav
DT,0,0%,600,52.96%,136,28.63%,JoneTr00,Travis Jones,rav
DT,0,0%,812,71.67%,2,.42%,MaduJu00,Nnamdi Madubuike,rav
NT,0,0%,61,5.38%,1,.21%,TupoJo00,Josh Tupou,rav
NT,0,0%,231,20.39%,5,1.05%,PierMi00,Michael Pierce,rav
LB,0,0%,992,87.56%,1,.21%,SmitRo07,Roquan Smith,rav
LB,0,0%,655,57.81%,204,42.95%,SimpTr00,Trenton Simpson,rav
LB,0,0%,636,56.13%,1,.21%,OwehJa00,Odafe Oweh,rav
LB,0,0%,372,32.83%,336,70.74%,HarrMa06,Malik Harrison,rav
LB,0,0%,486,42.89%,268,56.42%,RobiTa00,Tavius Robinson,rav
LB,0,0%,275,24.27%,24,5.05%,OjabDa00,David Ojabo,rav
LB,0,0%,168,14.83%,382,80.42%,BoarCh00,Chris Board,rav
LB,0,0%,631,55.69%,0,0%,VanNKy00,Kyle Van Noy,rav
LB,0,0%,0,0%,33,6.95%,KwenWi00,William Kwenkeu,rav
LB,0,0%,17,1.50%,188,39.58%,WelcKr00,Kristian Welch,rav
LB,0,0%,0,0%,138,29.05%,RossJo01,Josh Ross,rav
LB,0,0%,32,2.82%,46,9.68%,IsaaAd00,Adisa Isaac,rav
CB,0,0%,903,79.70%,1,.21%,HumpMa00,Marlon Humphrey,rav
CB,0,0%,72,6.35%,32,6.74%,MaulAr00,Arthur Maulet,rav
CB,0,0%,94,8.30%,135,28.42%,ArmoJa00,Jalyn Armour-Davis,rav
CB,0,0%,680,60.02%,194,40.84%,WiggNa00,Nate Wiggins,rav
CB,0,0%,18,1.59%,138,29.05%,TampTJ00,T.J. Tampa,rav
CB,0,0%,19,1.68%,25,5.26%,KingDe01,Desmond King,rav
CB,0,0%,152,13.42%,1,.21%,WhitTr01,Tre'Davious White,rav
CB,0,0%,0,0%,69,14.53%,HollKa00,Ka'dar Hollman,rav
CB,0,0%,0,0%,6,1.26%,CoopBu00,Bump Cooper,rav
SS,0,0%,1044,92.14%,17,3.58%,HamiKy00,Kyle Hamilton,rav
SS,0,0%,22,1.94%,325,68.42%,KaneSa00,Sanoussi Kane,rav
FS,0,0%,1047,92.41%,7,1.47%,StepBr01,Brandon Stephens,rav
FS,0,0%,601,53.05%,1,.21%,WillMa06,Marcus Williams,rav
FS,0,0%,339,29.92%,0,0%,JackEd01,Eddie Jackson,rav
FS,0,0%,11,.97%,207,43.58%,BradBe01,Beau Brade,rav
FS,0,0%,727,64.17%,158,33.26%,WashAr00,Ar'Darius Washington,rav
LS,0,0%,0,0%,149,31.37%,MoorNi00,Nick Moore,rav
K,0,0%,0,0%,188,39.58%,TuckJu00,Justin Tucker,rav
P,0,0%,0,0%,159,33.47%,StouJo00,Jordan Stout,rav
QB,968,88.97%,0,0%,0,0%,AlleJo02,Josh Allen,buf
QB,20,1.84%,0,0%,0,0%,WhitMi01,Mike White,buf
QB,102,9.38%,0,0%,0,0%,TrubMi00,Mitchell Trubisky,buf
RB,485,44.58%,0,0%,0,0%,CookJa01,James Cook,buf
RB,316,29.04%,0,0%,113,25.34%,JohnTy02,Ty Johnson,buf
RB,264,24.26%,0,0%,56,12.56%,DaviRa04,Ray Davis,buf
FB,139,12.78%,0,0%,330,73.99%,GillRe00,Reggie Gilliam,buf
WR,721,66.27%,2,.18%,100,22.42%,HollMa00,Mack Hollins,buf
WR,598,54.96%,0,0%,0,0%,ColeKe02,Keon Coleman,buf
WR,586,53.86%,0,0%,4,.90%,ShakKh00,Khalil Shakir,buf
WR,32,2.94%,0,0%,10,2.24%,ShavTy00,Tyrell Shavers,buf
WR,37,3.40%,0,0%,83,18.61%,VirgJa00,Jalen Virgil,buf
WR,239,21.97%,0,0%,0,0%,CoopAm00,Amari Cooper,buf
WR,378,34.74%,0,0%,0,0%,SamuCu00,Curtis Samuel,buf
WR,141,12.96%,0,0%,0,0%,ValdMa00,Marquez Valdes-Scantling,buf
TE,471,43.29%,0,0%,3,.67%,KincDa00,Dalton Kincaid,buf
TE,618,56.80%,0,0%,4,.90%,KnoxDa00,Dawson Knox,buf
TE,214,19.67%,0,0%,324,72.65%,MorrQu00,Quintin Morris,buf
TE,42,3.86%,0,0%,26,5.83%,DaviZa00,Zach Davidson,buf
T,961,88.33%,0,0%,47,10.54%,DawkDi00,Dion Dawkins,buf
T,932,85.66%,0,0%,76,17.04%,BrowSp00,Spencer Brown,buf
T,199,18.29%,0,0%,72,16.14%,VanDRy00,Ryan Van Demark,buf
T,74,6.80%,0,0%,22,4.93%,GrabTy00,Tylan Grable,buf
T,3,.28%,0,0%,0,0%,GourRi00,Richard Gouraige,buf
G,977,89.80%,0,0%,90,20.18%,EdwaDa01,David Edwards,buf
G,1013,93.11%,0,0%,93,20.85%,TorrOC00,O'Cyrus Torrence,buf
G,291,26.75%,0,0%,143,32.06%,AndeAl01,Alec Anderson,buf
C,67,6.16%,0,0%,3,.67%,ClapWi00,Will Clapp,buf
C,961,88.33%,0,0%,0,0%,McGoCo01,Connor McGovern,buf
C,120,11.03%,0,0%,74,16.59%,VanPSe00,Sedrick Van Pran-Granger,buf
DE,0,0%,735,66.58%,63,14.13%,RousGr00,Gregory Rousseau,buf
DE,0,0%,612,55.43%,63,14.13%,EpenAJ00,A.J. Epenesa,buf
DE,0,0%,279,25.27%,1,.22%,MillVo00,Von Miller,buf
DE,0,0%,134,12.14%,241,54.04%,SoloJa00,Javon Solomon,buf
DE,0,0%,249,22.55%,135,30.27%,ToohCa00,Casey Toohill,buf
DE,0,0%,7,.63%,13,2.91%,JonaKi00,Kingsley Jonathan,buf
DE,0,0%,322,29.17%,28,6.28%,SmooDa00,Dawuane Smoot,buf
DE,0,0%,36,3.26%,6,1.35%,LoguZi00,Zion Logue,buf
DE,0,0%,113,10.24%,5,1.12%,JeffQu00,Quinton Jefferson,buf
DE,0,0%,0,0%,17,3.81%,ClinKa00,Kameron Cline,buf
DT,0,0%,603,54.62%,2,.45%,OlivEd00,Ed Oliver,buf
DT,0,0%,546,49.46%,42,9.42%,JoneDa04,DaQuan Jones,buf
DT,0,0%,109,9.87%,0,0%,PhilJo01,Jordan Phillips,buf
DT,0,0%,306,27.72%,53,11.88%,JohnAu01,Austin Johnson,buf
DT,0,0%,9,.82%,6,1.35%,DeenBr00,Branson Deen,buf
DT,0,0%,34,3.08%,0,0%,AnkoEl00,Eli Ankou,buf
DT,0,0%,315,28.53%,23,5.16%,CartDe03,DeWayne Carter,buf
LB,0,0%,749,67.84%,56,12.56%,BernTe00,Terrel Bernard,buf
LB,0,0%,649,58.79%,181,40.58%,WillDo04,Dorian Williams,buf
LB,0,0%,183,16.58%,0,0%,MilaMa00,Matt Milano,buf
LB,0,0%,114,10.33%,246,55.16%,AndrJo02,Joe Andreessen,buf
LB,0,0%,291,26.36%,157,35.20%,SpecBa00,Baylon Spector,buf
LB,0,0%,44,3.99%,182,40.81%,MorrNi00,Nicholas Morrow,buf
LB,0,0%,64,5.80%,60,13.45%,UlofEd00,Edefuan Ulofoshio,buf
CB,0,0%,933,84.51%,34,7.62%,BenfCh00,Christian Benford,buf
CB,0,0%,830,75.18%,4,.90%,DougRa00,Rasul Douglas,buf
CB,0,0%,211,19.11%,297,66.59%,IngrJa00,Ja'Marcus Ingram,buf
CB,0,0%,358,32.43%,219,49.10%,BishCo00,Cole Bishop,buf
CB,0,0%,305,27.63%,65,14.57%,ElamKa00,Kaiir Elam,buf
CB,0,0%,69,6.25%,126,28.25%,CodrBr00,Brandon Codrington,buf
CB,0,0%,646,58.51%,6,1.35%,JohnTa01,Taron Johnson,buf
SS,0,0%,778,70.47%,45,10.09%,RappTa00,Taylor Rapp,buf
SS,0,0%,874,79.17%,53,11.88%,HamlDa00,Damar Hamlin,buf
SS,0,0%,32,2.90%,27,6.05%,JackKa99,Kareem Jackson,buf
FS,0,0%,595,53.89%,253,56.73%,LewiCa00,Cameron Lewis,buf
FS,0,0%,0,0%,16,3.59%,CineLe00,Lewis Cine,buf
FS,0,0%,7,.63%,13,2.91%,EdwaMi01,Mike Edwards,buf
LS,0,0%,0,0%,148,33.18%,FergRe00,Reid Ferguson,buf
K,0,0%,0,0%,196,43.95%,BassTy00,Tyler Bass,buf
P,0,0%,0,0%,150,33.63%,MartSa01,Sam Martin,buf
QB,728,70.41%,0,0%,0,0%,YounBr01,Bryce Young,car
QB,306,29.59%,0,0%,0,0%,DaltAn00,Andy Dalton,car
RB,712,68.86%,0,0%,0,0%,HubbCh01,Chuba Hubbard,car
RB,43,4.16%,0,0%,63,13.18%,BoonMi00,Mike Boone,car
RB,224,21.66%,0,0%,4,.84%,SandMi01,Miles Sanders,car
RB,61,5.90%,0,0%,179,37.45%,BlacRa00,Raheem Blackshear,car
RB,23,2.22%,0,0%,0,0%,BrooJo02,Jonathon Brooks,car
WR,680,65.76%,0,0%,77,16.11%,LegeXa00,Xavier Legette,car
WR,298,28.82%,0,0%,71,14.85%,MingJo00,Jonathan Mingo,car
WR,429,41.49%,0,0%,0,0%,ThieAd00,Adam Thielen,car
WR,337,32.59%,0,0%,0,0%,JohnDi01,Diontae Johnson,car
WR,568,54.93%,0,0%,52,10.88%,MoorDa03,David Moore,car
WR,430,41.59%,0,0%,31,6.49%,CokeJa01,Jalen Coker,car
WR,19,1.84%,0,0%,81,16.95%,ChisDa00,Dan Chisena,car
WR,51,4.93%,0,0%,23,4.81%,ThomDe07,Deven Thompkins,car
"RB,WR",3,.29%,0,0%,14,2.93%,JoneVe00,Velus Jones Jr.,car
TE,531,51.35%,0,0%,109,22.80%,SandJa01,Ja'Tavion Sanders,car
TE,26,2.51%,0,0%,61,12.76%,MattJo00,Jordan Matthews,car
TE,94,9.09%,0,0%,9,1.88%,ThomIa00,Ian Thomas,car
TE,519,50.19%,0,0%,27,5.65%,TremTo00,Tommy Tremble,car
TE,45,4.35%,0,0%,305,63.81%,FranFe00,Feleipe Franks,car
TE,8,.77%,0,0%,9,1.88%,SullSt00,Stephen Sullivan,car
T,910,88.01%,0,0%,53,11.09%,EkwoIk00,Ikem Ekwonu,car
T,847,81.91%,0,0%,52,10.88%,MotoTa00,Taylor Moton,car
T,187,18.09%,0,0%,65,13.60%,NijmYo01,Yosh Nijman,car
T,1,.10%,0,0%,24,5.02%,KingJa02,Jarrett Kingston,car
G,967,93.52%,0,0%,55,11.51%,HuntRo01,Robert Hunt,car
G,943,91.20%,0,0%,56,11.72%,LewiDa05,Damien Lewis,car
G,495,47.87%,0,0%,7,1.46%,MaysCa00,Cade Mays,car
G,0,0%,0,0%,4,.84%,WaltBr01,Brandon Walton,car
G,399,38.59%,0,0%,49,10.25%,ChriBr00,Brady Christensen,car
G,198,19.15%,0,0%,61,12.76%,ZavaCh00,Chandler Zavala,car
C,292,28.24%,0,0%,0,0%,CorbAu00,Austin Corbett,car
C,0,0%,0,0%,4,.84%,RaymAn00,Andrew Raym,car
DE,0,0%,60,4.93%,8,1.67%,BrowDe05,Derrick Brown,car
DE,0,0%,762,62.56%,79,16.53%,RobiAS00,A'Shawn Robinson,car
DE,0,0%,420,34.48%,56,11.72%,HarrCh03,Charles Harris,car
DE,0,0%,627,51.48%,60,12.55%,RayxLa02,LaBryan Ray,car
DE,0,0%,337,27.67%,18,3.77%,WillDe04,DeShawn Williams,car
DE,0,0%,133,10.92%,25,5.23%,HarrJo05,Jonathan Harris,car
DE,0,0%,14,1.15%,0,0%,LawsSh00,Shaq Lawson,car
DE,0,0%,24,1.97%,7,1.46%,RobeSa00,Sam Roberts,car
DT,0,0%,610,50.08%,81,16.95%,TuttSh00,Shy Tuttle,car
DT,0,0%,55,4.52%,19,3.97%,SmitTJ00,T.J. Smith,car
DT,0,0%,84,6.90%,29,6.07%,PeevJa00,Jayden Peevy,car
DT,0,0%,240,19.70%,41,8.58%,ThurNi00,Nick Thurman,car
DT,0,0%,121,9.93%,27,5.65%,CrumJa00,Jaden Crumedy,car
LB,0,0%,245,20.11%,23,4.81%,ThomSh01,Shaq Thompson,car
LB,0,0%,797,65.44%,0,0%,JeweJo00,Josey Jewell,car
LB,0,0%,454,37.27%,45,9.41%,WonnDJ00,D.J. Wonnum,car
LB,0,0%,56,4.60%,23,4.81%,LeotEk00,Eku Leota,car
LB,0,0%,393,32.27%,67,14.02%,JohnDJ00,DJ Johnson,car
LB,0,0%,652,53.53%,0,0%,ClowJa00,Jadeveon Clowney,car
LB,0,0%,221,18.14%,172,35.98%,GillCa00,Cam Gill,car
LB,0,0%,17,1.40%,11,2.30%,SherJa01,Jamie Sheriff,car
LB,0,0%,57,4.68%,86,17.99%,BarnAm00,Amare Barno,car
LB,0,0%,39,3.20%,174,36.40%,IncoTh00,Thomas Incoom,car
LB,0,0%,1,.08%,369,77.20%,RhatJo00,Jon Rhattigan,car
LB,0,0%,583,47.87%,105,21.97%,WallTr00,Trevin Wallace,car
LB,0,0%,158,12.97%,204,42.68%,CherCl00,Claudin Cherelus,car
LB,0,0%,28,2.30%,21,4.39%,JackTa02,Tarron Jackson,car
LB,0,0%,212,17.41%,48,10.04%,WootCh00,Chandler Wooten,car
LB,0,0%,0,0%,17,3.56%,QuarSh00,Shaquille Quarterman,car
LB,0,0%,127,10.43%,91,19.04%,WindJa00,Jacoby Windmon,car
LB,0,0%,10,.82%,21,4.39%,DysoKe01,Kenny Dyson,car
LB,0,0%,41,3.37%,1,.21%,HaynMa01,Marquis Haynes,car
CB,0,0%,1205,98.93%,103,21.55%,JackMi01,Michael Jackson,car
CB,0,0%,1036,85.06%,23,4.81%,HornJa00,Jaycee Horn,car
CB,0,0%,280,22.99%,9,1.88%,JackDa02,Dane Jackson,car
CB,0,0%,236,19.38%,1,.21%,HillTr01,Troy Hill,car
CB,0,0%,169,13.88%,55,11.51%,FarlCa00,Caleb Farley,car
CB,0,0%,301,24.71%,144,30.13%,SmitCh05,Chau Smith-Wade,car
CB,0,0%,29,2.38%,5,1.05%,EvanAk00,Akayleb Evans,car
CB,0,0%,0,0%,9,1.88%,CastTa00,Tariq Castro-Fields,car
CB,0,0%,17,1.40%,34,7.11%,BartSh00,Shemar Bartholomew,car
SS,0,0%,325,26.68%,172,35.98%,ScotNi01,Nick Scott,car
