pos,offense,off_pct,defense,def_pct,special_teams,st_pct,player_id,player_name,team
LB,0,0%,0,0%,84,18.54%,DeCiDo00,Dom DeCicco,chi
LB,0,0%,0,0%,12,2.65%,TrahPa00,Patrick Trahan,chi
LB,0,0%,0,0%,45,9.93%,FranJe00,Jerry Franklin,chi
CB,0,0%,886,84.30%,34,7.51%,JennTi20,Tim Jennings,chi
CB,0,0%,462,43.96%,83,18.32%,HaydKe20,Kelvin Hayden,chi
CB,0,0%,364,34.63%,101,22.30%,MoorDJ99,D.J. Moore,chi
CB,0,0%,20,1.90%,189,41.72%,BowmZa20,Zackary Bowman,chi
CB,0,0%,0,0%,197,43.49%,McMaSh99,Sherrick McManis,chi
CB,15,1.43%,921,87.63%,92,20.31%,TillCh20,Charles Tillman,chi
SS,0,0%,1028,97.81%,18,3.97%,WrigMa99,Major Wright,chi
SS,0,0%,108,10.28%,282,62.25%,StelCr99,Craig Steltz,chi
FS,0,0%,856,81.45%,48,10.60%,ContCh00,Chris Conte,chi
FS,0,0%,110,10.47%,273,60.26%,WaltAn01,Anthony Walters,chi
FS,0,0%,0,0%,4,.88%,NolaTr99,Troy Nolan,chi
LS,0,0%,0,0%,157,34.66%,MannPa20,Patrick Mannelly,chi
K,0,0%,0,0%,125,27.59%,gouldrob01,Robbie Gould,chi
K,0,0%,0,0%,31,6.84%,marexoli01,Olindo Mare,chi
P,0,0%,0,0%,161,35.54%,PodlAd20,Adam Podlesh,chi
QB,1027,97.16%,0,0%,0,0%,DaltAn00,Andy Dalton,cin
QB,30,2.84%,0,0%,0,0%,GradBr00,Bruce Gradkowski,cin
RB,652,61.68%,0,0%,2,.42%,GreeBe00,BenJarvus Green-Ellis,cin
RB,206,19.49%,0,0%,217,45.59%,LeonBr00,Brian Leonard,cin
RB,95,8.99%,0,0%,259,54.41%,PeerCe00,Cedric Peerman,cin
RB,15,1.42%,0,0%,46,9.66%,HerrDa00,Dan Herron,cin
RB,20,1.89%,0,0%,0,0%,ScotBe00,Bernard Scott,cin
FB,184,17.41%,0,0%,60,12.61%,PresCh00,Chris Pressley,cin
FB,24,2.27%,0,0%,7,1.47%,ConnJo00,John Conner,cin
WR,960,90.82%,0,0%,2,.42%,GreeA.00,A.J. Green,cin
WR,300,28.38%,0,0%,3,.63%,BinnAr00,Armon Binns,cin
WR,519,49.10%,0,0%,141,29.62%,HawkAn00,Andrew Hawkins,cin
WR,95,8.99%,0,0%,68,14.29%,WhalRy00,Ryan Whalen,cin
WR,271,25.64%,0,0%,118,24.79%,TateBr00,Brandon Tate,cin
WR,355,33.59%,0,0%,32,6.72%,JoneMa02,Marvin Jones,cin
WR,204,19.30%,0,0%,34,7.14%,SanuMo00,Mohamed Sanu,cin
TE,1003,94.89%,0,0%,80,16.81%,GresJe00,Jermaine Gresham,cin
TE,291,27.53%,0,0%,217,45.59%,CharOr00,Orson Charles,cin
T,1047,99.05%,0,0%,80,16.81%,SmitAn23,Andre Smith,cin
T,994,94.04%,0,0%,74,15.55%,WhitAn20,Andrew Whitworth,cin
T,104,9.84%,0,0%,80,16.81%,RolaDe20,Dennis Roland,cin
T,63,5.96%,0,0%,12,2.52%,CollAn21,Anthony Collins,cin
G,1056,99.91%,0,0%,80,16.81%,BoliCl00,Clint Boling,cin
G,1051,99.43%,0,0%,80,16.81%,ZeitKe00,Kevin Zeitler,cin
C,456,43.14%,0,0%,0,0%,FainJe20,Jeff Faine,cin
C,156,14.76%,0,0%,0,0%,CookKy20,Kyle Cook,cin
C,449,42.48%,0,0%,19,3.99%,RobiTr01,Trevor Robinson,cin
DE,0,0%,853,79.87%,59,12.39%,JohnMi98,Michael Johnson,cin
DE,0,0%,587,54.96%,47,9.87%,DunlCa99,Carlos Dunlap,cin
DE,0,0%,60,5.62%,27,5.67%,AndeJa98,Jamaal Anderson,cin
DE,0,0%,646,60.49%,56,11.76%,GeatRo21,Robert Geathers,cin
DE,0,0%,309,28.93%,38,7.98%,GilbWa00,Wallace Gilberry,cin
DT,0,0%,787,73.69%,5,1.05%,AtkiGe99,Geno Atkins,cin
DT,0,0%,156,14.61%,22,4.62%,StilDe00,Devon Still,cin
DT,0,0%,181,16.95%,3,.63%,SimsPa99,Pat Sims,cin
NT,0,0%,647,60.58%,147,30.88%,PekoDo20,Domata Peko,cin
NT,0,0%,22,2.06%,0,0%,ThomBr01,Brandon Thompson,cin
LB,0,0%,61,5.71%,8,1.68%,HowaTh20,Thomas Howard,cin
LB,0,0%,1025,95.97%,6,1.26%,MauaRe99,Rey Maualuga,cin
LB,0,0%,106,9.93%,385,80.88%,SkutDa00,Dan Skuta,cin
LB,0,0%,353,33.05%,162,34.03%,LawsMa20,Manny Lawson,cin
LB,0,0%,103,9.64%,168,35.29%,LamuEm00,Emmanuel Lamur,cin
LB,0,0%,886,82.96%,71,14.92%,BurfVo00,Vontaze Burfict,cin
LB,0,0%,109,10.21%,380,79.83%,ReyxVi00,Vincent Rey,cin
LB,0,0%,4,.37%,13,2.73%,MochDo00,Dontay Moch,cin
LB,0,0%,3,.28%,58,12.18%,MuckRo99,Roddrick Muckelroy,cin
CB,0,0%,883,82.68%,77,16.18%,HallLe98,Leon Hall,cin
CB,0,0%,585,54.78%,116,24.37%,ClemNa99,Nate Clements,cin
CB,0,0%,865,80.99%,34,7.14%,NewmTe20,Terence Newman,cin
CB,0,0%,3,.28%,47,9.87%,AlleJa23,Jason Allen,cin
CB,0,0%,596,55.81%,125,26.26%,JonePa20,Adam Jones,cin
CB,0,0%,42,3.93%,64,13.45%,KirkDr00,Dre Kirkpatrick,cin
SS,0,0%,121,11.33%,381,80.04%,MileJe00,Jeromy Miles,cin
SS,0,0%,244,22.85%,241,50.63%,MaysTa99,Taylor Mays,cin
SS,0,0%,599,56.09%,36,7.56%,CrocCh20,Chris Crocker,cin
FS,0,0%,891,83.43%,133,27.94%,NelsRe99,Reggie Nelson,cin
FS,0,0%,0,0%,97,20.38%,IlokGe00,George Iloka,cin
DB,0,0%,21,1.97%,29,6.09%,LewiCh01,Chris Lewis-Harris,cin
LS,0,0%,0,0%,159,33.40%,HarrCl20,Clark Harris,cin
K,0,0%,0,0%,43,9.03%,brownjos01,Josh Brown,cin
K,0,0%,0,0%,127,26.68%,nugenmik01,Mike Nugent,cin
P,0,0%,0,0%,159,33.40%,HubeKe20,Kevin Huber,cin
QB,62,6.01%,0,0%,0,0%,LewiTh01,Thaddeus Lewis,cle
QB,929,90.11%,0,0%,0,0%,WeedBr00,Brandon Weeden,cle
QB,39,3.78%,0,0%,0,0%,McCoCo00,Colt McCoy,cle
QB,1,.10%,0,0%,0,0%,JohnJo05,Josh Johnson,cle
RB,702,68.09%,0,0%,0,0%,RichTr00,Trent Richardson,cle
RB,152,14.74%,0,0%,156,33.69%,OgboCh00,Chris Ogbonnaya,cle
RB,31,3.01%,0,0%,7,1.51%,JackBr00,Brandon Jackson,cle
RB,26,2.52%,0,0%,18,3.89%,SmelBr00,Brad Smelley,cle
RB,158,15.32%,0,0%,9,1.94%,HardMo00,Montario Hardesty,cle
FB,112,10.86%,0,0%,106,22.89%,MareOw00,Owen Marecic,cle
WR,252,24.44%,0,0%,0,0%,MassMo00,Mohamed Massaquoi,cle
WR,906,87.88%,0,0%,4,.86%,LittGr00,Greg Little,cle
WR,815,79.05%,0,0%,2,.43%,GordJo02,Josh Gordon,cle
WR,76,7.37%,0,0%,1,.22%,NorwJo00,Jordan Norwood,cle
WR,61,5.92%,0,0%,336,72.57%,CribJo01,Josh Cribbs,cle
WR,299,29.00%,0,0%,16,3.46%,BenjTr00,Travis Benjamin,cle
WR,86,8.34%,0,0%,0,0%,CoopJo00,Josh Cooper,cle
TE,271,26.29%,0,0%,147,31.75%,SmitAl02,Alex Smith,cle
TE,853,82.74%,0,0%,61,13.17%,WatsBe00,Ben Watson,cle
TE,329,31.91%,0,0%,86,18.57%,CameJo00,Jordan Cameron,cle
T,1031,100.00%,0,0%,61,13.17%,SchwMi00,Mitchell Schwartz,cle
T,1031,100.00%,0,0%,61,13.17%,ThomJo28,Joe Thomas,cle
T,11,1.07%,0,0%,20,4.32%,MillRy00,Ryan Miller,cle
T,23,2.23%,0,0%,51,11.02%,CousOn00,Oniel Cousins,cle
G,1031,100.00%,0,0%,61,13.17%,LauvSh20,Shawn Lauvao,cle
G,332,32.20%,0,0%,26,5.62%,PinkJa00,Jason Pinkston,cle
C,1031,100.00%,0,0%,61,13.17%,MackAl20,Alex Mack,cle
C,691,67.02%,0,0%,41,8.86%,GrecJo20,John Greco,cle
DE,0,0%,986,84.85%,73,15.77%,SheaJa00,Jabaal Sheard,cle
DE,0,0%,594,51.12%,38,8.21%,RuckFr99,Frostee Rucker,cle
DE,0,0%,528,45.44%,11,2.38%,ThomJu20,Juqua Parker,cle
DE,0,0%,146,12.56%,39,8.42%,StepEm00,Emmanuel Stephens,cle
DE,0,0%,22,1.89%,0,0%,DaviHa21,Hall Davis,cle
DE,0,0%,15,1.29%,0,0%,SanfBr00,Brian Sanford,cle
DT,0,0%,670,57.66%,54,11.66%,RubiAh99,Ahtyba Rubin,cle
DT,0,0%,702,60.41%,69,14.90%,WinnBi00,Billy Winn,cle
DT,0,0%,263,22.63%,37,7.99%,TaylPh00,Phil Taylor,cle
DT,0,0%,514,44.23%,15,3.24%,HughJo00,John Hughes,cle
DT,0,0%,208,17.90%,1,.22%,KitcIs00,Ishmaa'ily Kitchen,cle
LB,0,0%,1120,96.39%,72,15.55%,JackDQ20,D'Qwell Jackson,cle
LB,0,0%,612,52.67%,280,60.48%,RobeCr00,Craig Robertson,cle
LB,0,0%,485,41.74%,376,81.21%,MaiaKa99,Kaluka Maiava,cle
LB,0,0%,97,8.35%,332,71.71%,FortL.00,L.J. Fort,cle
LB,0,0%,122,10.50%,22,4.75%,FujiSc20,Scott Fujita,cle
LB,0,0%,29,2.50%,296,63.93%,CardTa00,Tank Carder,cle
LB,0,0%,287,24.70%,229,49.46%,JohnJa04,James-Michael Johnson,cle
CB,0,0%,774,66.61%,105,22.68%,HadeJo99,Joe Haden,cle
CB,0,0%,403,34.68%,32,6.91%,PattDi20,Dimitri Patterson,cle
CB,0,0%,722,62.13%,275,59.40%,SkriBu00,Buster Skrine,cle
CB,0,0%,196,16.87%,97,20.95%,WadeTr00,Trevin Wade,cle
CB,0,0%,22,1.89%,372,80.35%,BadeJo00,Johnson Bademosi,cle
CB,0,0%,879,75.65%,12,2.59%,BrowSh20,Sheldon Brown,cle
SS,0,0%,981,84.42%,19,4.10%,WardT.99,T.J. Ward,cle
SS,0,0%,669,57.57%,20,4.32%,YounUs99,Usama Young,cle
FS,0,0%,352,30.29%,52,11.23%,HaggEr00,Eric Hagg,cle
FS,0,0%,16,1.38%,268,57.88%,VentRa20,Raymond Ventrone,cle
FS,0,0%,367,31.58%,105,22.68%,GipsTa00,Tashaun Gipson,cle
DB,0,0%,0,0%,10,2.16%,MillPr00,Prince Miller,cle
LS,0,0%,0,0%,152,32.83%,YounCh02,Christian Yount,cle
K,0,0%,0,0%,138,29.81%,dawsophi01,Phil Dawson,cle
P,0,0%,0,0%,152,32.83%,HodgRe20,Reggie Hodges,cle
QB,1089,99.00%,0,0%,0,0%,RomoTo00,Tony Romo,dal
QB,11,1.00%,0,0%,0,0%,OrtoKy00,Kyle Orton,dal
RB,469,42.64%,0,0%,0,0%,MurrDe00,DeMarco Murray,dal
RB,91,8.27%,0,0%,219,47.51%,DunbLa00,Lance Dunbar,dal
RB,379,34.45%,0,0%,25,5.42%,JoneFe00,Felix Jones,dal
RB,89,8.09%,0,0%,248,53.80%,TannPh00,Phillip Tanner,dal
FB,297,27.00%,0,0%,70,15.18%,VickLa00,Lawrence Vickers,dal
WR,920,83.64%,0,0%,25,5.42%,BryaDe01,Dez Bryant,dal
WR,860,78.18%,0,0%,0,0%,AustMi00,Miles Austin,dal
WR,452,41.09%,0,0%,1,.22%,OgleKe00,Kevin Ogletree,dal
WR,0,0%,0,0%,21,4.56%,ArmsAn00,Anthony Armstrong,dal
WR,16,1.45%,0,0%,92,19.96%,HolmAn00,Andre Holmes,dal
WR,257,23.36%,0,0%,258,55.97%,HarrDw00,Dwayne Harris,dal
WR,124,11.27%,0,0%,8,1.74%,BeasCo00,Cole Beasley,dal
TE,1079,98.09%,0,0%,70,15.18%,WittJa00,Jason Witten,dal
TE,332,30.18%,0,0%,236,51.19%,PhilJo00,John Phillips,dal
TE,105,9.55%,0,0%,275,59.65%,HannJa00,James Hanna,dal
T,1021,92.82%,0,0%,68,14.75%,FreeDo20,Doug Free,dal
T,949,86.27%,0,0%,48,10.41%,SmitTy00,Tyron Smith,dal
T,260,23.64%,0,0%,71,15.40%,ParnJe00,Jermey Parnell,dal
G,1093,99.36%,0,0%,68,14.75%,LiviNa20,Nate Livings,dal
G,1100,100.00%,0,0%,68,14.75%,BernMa20,Mackenzy Bernadeau,dal
G,813,73.91%,0,0%,11,2.39%,CookRy20,Ryan Cook,dal
G,174,15.82%,0,0%,67,14.53%,DockDe20,Derrick Dockery,dal
C,120,10.91%,0,0%,0,0%,CostPh00,Phil Costa,dal
DT,0,0%,758,73.66%,6,1.30%,HatcJa20,Jason Hatcher,dal
DT,0,0%,317,30.81%,59,12.80%,LissSe99,Sean Lissemore,dal
DT,0,0%,164,15.94%,0,0%,ColeKe20,Kenyon Coleman,dal
DT,0,0%,384,37.32%,0,0%,SpeaMa21,Marcus Spears,dal
DT,0,0%,25,2.43%,15,3.25%,BassBe00,Ben Bass,dal
DT,0,0%,16,1.55%,13,2.82%,CallRo00,Rob Callaway,dal
DT,0,0%,296,28.77%,197,42.73%,CrawTy00,Tyrone Crawford,dal
DT,0,0%,44,4.28%,15,3.25%,SchaBr00,Brian Schaefering,dal
NT,0,0%,261,25.36%,14,3.04%,RatlJa20,Jay Ratliff,dal
NT,0,0%,309,30.03%,83,18.00%,BrenJo00,Josh Brent,dal
LB,0,0%,313,30.42%,0,0%,LeexSe99,Sean Lee,dal
LB,0,0%,847,82.31%,0,0%,SpenAn99,Anthony Spencer,dal
LB,0,0%,869,84.45%,0,0%,WareDe99,DeMarcus Ware,dal
LB,0,0%,607,58.99%,86,18.66%,CartBr00,Bruce Carter,dal
LB,0,0%,365,35.47%,100,21.69%,SimsEr20,Ernie Sims,dal
LB,0,0%,340,33.04%,207,44.90%,ConnDa99,Dan Connor,dal
LB,0,0%,16,1.55%,184,39.91%,WilbKy00,Kyle Wilber,dal
LB,0,0%,180,17.49%,337,73.10%,AlbrAl00,Alex Albright,dal
LB,0,0%,289,28.09%,137,29.72%,ButlVi99,Victor Butler,dal
LB,0,0%,25,2.43%,90,19.52%,LemoOr00,Orie Lemon,dal
LB,0,0%,54,5.25%,37,8.03%,PoppBr20,Brady Poppinga,dal
CB,0,0%,1011,98.25%,56,12.15%,CarrBr99,Brandon Carr,dal
CB,0,0%,879,85.42%,16,3.47%,ClaiMo00,Morris Claiborne,dal
CB,0,0%,326,31.68%,99,21.48%,ScanOr99,Orlando Scandrick,dal
CB,0,0%,358,34.79%,26,5.64%,JenkMi99,Mike Jenkins,dal
CB,0,0%,7,.68%,7,1.52%,ButlMa00,Mario Butler,dal
CB,0,0%,26,2.53%,32,6.94%,CoexMi99,Michael Coe,dal
CB,0,0%,98,9.52%,41,8.89%,MoorSt00,Sterling Moore,dal
SS,0,0%,103,10.01%,20,4.34%,ChurBa99,Barry Church,dal
SS,0,0%,180,17.49%,2,.43%,PeprCh20,Charlie Peprah,dal
SS,0,0%,51,4.96%,43,9.33%,SilvMa00,Mana Silva,dal
SS,0,0%,195,18.95%,237,51.41%,FramEr99,Eric Frampton,dal
FS,0,0%,639,62.10%,287,62.26%,McCrDa00,Danny McCray,dal
FS,0,0%,952,92.52%,175,37.96%,SensGe20,Gerald Sensabaugh,dal
DB,0,0%,2,.19%,31,6.72%,LewiLe01,LeQuan Lewis,dal
DB,0,0%,12,1.17%,37,8.03%,AgneVi00,Vince Agnew,dal
LS,0,0%,0,0%,138,29.93%,LadoL.20,L.P. Ladouceur,dal
K,0,0%,0,0%,152,32.97%,BailDa00,Dan Bailey,dal
P,0,0%,0,0%,28,6.07%,JoneCh02,Chris Jones,dal
P,0,0%,0,0%,110,23.86%,MoorBr24,Brian Moorman,dal
QB,1110,97.11%,0,0%,0,0%,MannPe00,Peyton Manning,den
QB,33,2.89%,0,0%,0,0%,OsweBr00,Brock Osweiler,den
RB,391,34.21%,0,0%,0,0%,McGaWi00,Willis McGahee,den
RB,142,12.42%,0,0%,256,53.89%,BallLa00,Lance Ball,den
RB,338,29.57%,0,0%,0,0%,MoreKn00,Knowshon Moreno,den
RB,208,18.20%,0,0%,1,.21%,HillRo00,Ronnie Hillman,den
FB,53,4.64%,0,0%,44,9.26%,HestJa00,Jacob Hester,den
FB,39,3.41%,0,0%,270,56.84%,GronCh00,Chris Gronkowski,den
WR,1018,89.06%,0,0%,10,2.11%,ThomDe03,Demaryius Thomas,den
WR,1047,91.60%,0,0%,11,2.32%,DeckEr00,Eric Decker,den
WR,74,6.47%,0,0%,68,14.32%,CaldAn00,Andre Caldwell,den
WR,597,52.23%,0,0%,0,0%,StokBr00,Brandon Stokley,den
WR,199,17.41%,0,0%,270,56.84%,WillMa00,Matt Willis,den
WR,7,.61%,0,0%,81,17.05%,HollTr00,Trindon Holliday,den
TE,528,46.19%,0,0%,101,21.26%,TammJa00,Jacob Tamme,den
TE,863,75.50%,0,0%,161,33.89%,DreeJo00,Joel Dreessen,den
TE,176,15.40%,0,0%,203,42.74%,GreeVi00,Virgil Green,den
TE,2,.17%,0,0%,12,2.53%,ThomJu00,Julius Thomas,den
T,1113,97.38%,0,0%,88,18.53%,CladRy20,Ryan Clady,den
T,1133,99.13%,0,0%,88,18.53%,FranOr00,Orlando Franklin,den
T,63,5.51%,0,0%,88,18.53%,ClarCh21,Chris Clark,den
G,829,72.53%,0,0%,84,17.68%,RamiMa20,Manuel Ramirez,den
G,1143,100.00%,0,0%,88,18.53%,BeadZa20,Zane Beadles,den
G,311,27.21%,0,0%,34,7.16%,KupeCh20,Chris Kuper,den
C,248,21.70%,0,0%,0,0%,WaltJ.20,J.D. Walton,den
C,888,77.69%,0,0%,18,3.79%,KoppDa20,Dan Koppen,den
C,10,.87%,0,0%,41,8.63%,DaviC.20,C.J. Davis,den
DE,0,0%,923,86.26%,7,1.47%,DumeEl20,Elvis Dumervil,den
DE,0,0%,901,84.21%,77,16.21%,WolfDe00,Derek Wolfe,den
DE,0,0%,320,29.91%,49,10.32%,AyerRo99,Robert Ayers,den
DE,0,0%,113,10.56%,21,4.42%,JackMa02,Malik Jackson,den
DT,0,0%,483,45.14%,10,2.11%,VickKe99,Kevin Vickerson,den
DT,0,0%,5,.47%,0,0%,WarrTy20,Ty Warren,den
NT,10,.87%,387,36.17%,114,24.00%,UnreMi00,Mitch Unrein,den
NT,0,0%,524,48.97%,54,11.37%,BannJu20,Justin Bannan,den
NT,0,0%,4,.37%,0,0%,SiliSe00,Sealver Siliga,den
LB,0,0%,293,27.38%,53,11.16%,MaysJo99,Joe Mays,den
LB,0,0%,962,89.91%,5,1.05%,MillVo00,Von Miller,den
LB,0,0%,877,81.96%,125,26.32%,WoodWe20,Wesley Woodyard,den
LB,0,0%,129,12.06%,4,.84%,WillD.20,D.J. Williams,den
LB,0,0%,36,3.36%,345,72.63%,IrviNa00,Nate Irving,den
LB,0,0%,0,0%,18,3.79%,MohaMi00,Mike Mohamed,den
LB,0,0%,6,.56%,209,44.00%,JohnSt02,Steven Johnson,den
LB,0,0%,453,42.34%,52,10.95%,BrooKe00,Keith Brooking,den
LB,0,0%,238,22.24%,253,53.26%,TrevDa00,Danny Trevathan,den
CB,0,0%,302,28.22%,22,4.63%,PortTr99,Tracy Porter,den
CB,0,0%,1013,94.67%,6,1.26%,BailCh00,Champ Bailey,den
CB,0,0%,904,84.49%,55,11.58%,HarrCh01,Chris Harris Jr.,den
CB,0,0%,76,7.10%,281,59.16%,BoldOm00,Omar Bolden,den
CB,0,0%,496,46.36%,236,49.68%,CartTo99,Tony Carter,den
SS,0,0%,979,91.50%,94,19.79%,AdamMi21,Mike Adams,den
SS,0,0%,25,2.34%,378,79.58%,BrutDa99,David Bruton,den
SS,0,0%,14,1.31%,57,12.00%,CartQu01,Quinton Carter,den
FS,0,0%,1044,97.57%,15,3.16%,MoorRa00,Rahim Moore,den
FS,0,0%,260,24.30%,151,31.79%,LeonJi23,Jim Leonhard,den
DB,0,0%,0,0%,15,3.16%,IhenDu00,Duke Ihenacho,den
LS,0,0%,0,0%,155,32.63%,BrewAa00,Aaron Brewer,den
K,0,0%,0,0%,186,39.16%,PratMa20,Matt Prater,den
P,0,0%,0,0%,156,32.84%,ColqBr00,Britton Colquitt,den
QB,1180,98.42%,0,0%,0,0%,StafMa00,Matthew Stafford,det
QB,19,1.58%,0,0%,0,0%,HillSh00,Shaun Hill,det
RB,529,44.12%,0,0%,0,0%,LeshMi00,Mikel Leshoure,det
RB,190,15.85%,0,0%,59,11.80%,SmitKe02,Kevin Smith,det
RB,28,2.34%,0,0%,95,19.00%,WillKe03,Keiland Williams,det
RB,26,2.17%,0,0%,250,50.00%,LogaSt00,Stefan Logan,det
RB,382,31.86%,0,0%,146,29.20%,BellJo01,Joique Bell,det
RB,14,1.17%,0,0%,7,1.40%,ChapSh00,Shaun Chapas,det
WR,218,18.18%,0,0%,0,0%,DurhKr00,Kris Durham,det
WR,1151,96.00%,0,0%,2,.40%,JohnCa00,Calvin Johnson,det
WR,356,29.69%,0,0%,0,0%,BurlNa00,Nate Burleson,det
WR,603,50.29%,0,0%,2,.40%,YounTi00,Titus Young,det
WR,5,.42%,0,0%,327,65.40%,OsgoKa00,Kassim Osgood,det
WR,278,23.19%,0,0%,6,1.20%,BroyRy00,Ryan Broyles,det
WR,223,18.60%,0,0%,9,1.80%,ThomMi01,Mike Thomas,det
WR,100,8.34%,0,0%,15,3.00%,RobiBr00,Brian Robiskie,det
TE,769,64.14%,0,0%,61,12.20%,PettBr00,Brandon Pettigrew,det
TE,522,43.54%,0,0%,21,4.20%,ScheTo00,Tony Scheffler,det
TE,410,34.20%,0,0%,180,36.00%,HellWi00,Will Heller,det
T,1064,88.74%,0,0%,55,11.00%,BackJe20,Jeff Backus,det
T,1198,99.92%,0,0%,74,14.80%,CherGo20,Gosder Cherilus,det
T,0,0%,0,0%,6,1.20%,FoxxJa20,Jason Fox,det
T,326,27.19%,0,0%,100,20.00%,ReifRi00,Riley Reiff,det
G,1199,100.00%,0,0%,74,14.80%,PeteSt20,Stephen Peterman,det
G,1199,100.00%,0,0%,68,13.60%,SimsRo20,Rob Sims,det
C,1199,100.00%,0,0%,0,0%,RaioDo20,Dominic Raiola,det
C,1,.08%,0,0%,103,20.60%,GandDy20,Dylan Gandy,det
DE,0,0%,686,66.34%,23,4.60%,AvriCl99,Cliff Avril,det
DE,0,0%,641,61.99%,4,.80%,VandKy99,Kyle Vanden Bosch,det
DE,0,0%,323,31.24%,229,45.80%,YounWi99,Willie Young,det
DE,0,0%,384,37.14%,76,15.20%,JackLa98,Lawrence Jackson,det
DE,0,0%,1,.10%,96,19.20%,LewiRo02,Ronnell Lewis,det
DT,0,0%,879,85.01%,93,18.60%,SuhxNd99,Ndamukong Suh,det
DT,0,0%,219,21.18%,22,4.40%,WillCo21,Corey Williams,det
DT,0,0%,403,38.97%,66,13.20%,HillSa99,Sammie Lee Hill,det
DT,0,0%,92,8.90%,26,5.20%,FlueAn99,Andre Fluellen,det
DT,0,0%,494,47.78%,43,8.60%,FairNi00,Nick Fairley,det
DT,0,0%,14,1.35%,0,0%,NwagOg00,Ogemdi Nwagbuo,det
DT,0,0%,1,.10%,0,0%,SaddJi20,Jimmy Saddler-McQueen,det
LB,0,0%,1023,98.94%,96,19.20%,TullSt20,Stephen Tulloch,det
LB,0,0%,699,67.60%,131,26.20%,LevyDe99,DeAndre Levy,det
LB,0,0%,851,82.30%,113,22.60%,DuraJu99,Justin Durant,det
LB,0,0%,116,11.22%,327,65.40%,PalmAs99,Ashlee Palmer,det
LB,0,0%,0,0%,278,55.60%,WhitTa00,Tahir Whitehead,det
LB,0,0%,0,0%,77,15.40%,HoguDo01,Doug Hogue,det
LB,0,0%,3,.29%,229,45.80%,LewiTr00,Travis Lewis,det
CB,0,0%,63,6.09%,12,2.40%,BartRo20,Ron Bartell,det
CB,0,0%,899,86.94%,102,20.40%,HousCh99,Chris Houston,det
CB,0,0%,575,55.61%,64,12.80%,LaceJa99,Jacob Lacey,det
CB,0,0%,165,15.96%,19,3.80%,BentBi00,Bill Bentley,det
CB,0,0%,52,5.03%,25,5.00%,SmitAl98,Alphonso Smith,det
CB,0,0%,303,29.30%,28,5.60%,FlorDr20,Drayton Florence,det
CB,0,0%,358,34.62%,143,28.60%,CareDo00,Don Carey,det
CB,0,0%,396,38.30%,99,19.80%,GreeJo03,Jonte Green,det
CB,0,0%,29,2.80%,127,25.40%,LeexPa99,Pat Lee,det
CB,0,0%,14,1.35%,23,4.60%,BarnKe99,Kevin Barnes,det
CB,0,0%,2,.19%,18,3.60%,MillJu99,Justin Miller,det
CB,0,0%,0,0%,2,.40%,MurpJe99,Jerome Murphy,det
SS,0,0%,461,44.58%,169,33.80%,ColeEr21,Erik Coleman,det
SS,0,0%,190,18.38%,77,15.40%,SpieAm99,Amari Spievey,det
SS,0,0%,22,2.13%,29,5.80%,JohnTy99,Tyrell Johnson,det
FS,0,0%,434,41.97%,38,7.60%,DelmLo99,Louis Delmas,det
FS,0,0%,167,16.15%,320,64.00%,WendJo99,John Wendling,det
DB,0,0%,414,40.04%,154,30.80%,SilvRi00,Ricardo Silva,det
LS,0,0%,0,0%,150,30.00%,MuhlDo20,Don Muhlbach,det
K,0,0%,0,0%,164,32.80%,hansojas01,Jason Hanson,det
P,0,0%,0,0%,24,4.80%,GrahBe20,Ben Graham,det
P,0,0%,0,0%,123,24.60%,HarrNi20,Nick Harris,det
QB,1071,97.10%,0,0%,0,0%,RodgAa00,Aaron Rodgers,gnb
QB,32,2.90%,0,0%,0,0%,HarrGr00,Graham Harrell,gnb
RB,199,18.04%,0,0%,1,.21%,BensCe00,Cedric Benson,gnb
RB,0,0%,0,0%,102,21.70%,SainBr00,Brandon Saine,gnb
RB,0,0%,0,0%,40,8.51%,WhitJo01,Johnny White,gnb
RB,125,11.33%,0,0%,1,.21%,StarJa00,James Starks,gnb
RB,68,6.17%,0,0%,1,.21%,HarrDu01,DuJuan Harris,gnb
RB,62,5.62%,0,0%,0,0%,GranRy00,Ryan Grant,gnb
RB,344,31.19%,0,0%,20,4.26%,GreeAl00,Alex Green,gnb
FB,374,33.91%,0,0%,107,22.77%,KuhnJo00,John Kuhn,gnb
WR,595,53.94%,0,0%,2,.43%,NelsJo00,Jordy Nelson,gnb
WR,420,38.08%,0,0%,0,0%,JennGr00,Greg Jennings,gnb
WR,1001,90.75%,0,0%,4,.85%,JoneJa04,James Jones,gnb
WR,635,57.57%,0,0%,138,29.36%,CobbRa00,Randall Cobb,gnb
WR,93,8.43%,0,0%,136,28.94%,BoykJa00,Jarrett Boykin,gnb
WR,2,.18%,0,0%,59,12.55%,RossJe01,Jeremy Ross,gnb
WR,150,13.60%,0,0%,3,.64%,DrivDo00,Donald Driver,gnb
TE,690,62.56%,0,0%,0,0%,FinlJe00,Jermichael Finley,gnb
TE,128,11.60%,0,0%,378,80.43%,TaylRy00,Ryan Taylor,gnb
TE,239,21.67%,0,0%,199,42.34%,WillD.00,D.J. Williams,gnb
TE,362,32.82%,0,0%,100,21.28%,CrabTo00,Tom Crabtree,gnb
T,1103,100.00%,0,0%,87,18.51%,NewhMa20,Marshall Newhouse,gnb
