pos,offense,off_pct,defense,def_pct,special_teams,st_pct,player_id,player_name,team
C,183,16.93%,0,0%,34,7.52%,KonzPe00,Peter Konz,atl
DE,0,0%,848,78.30%,90,19.91%,BierKr99,Kroy Biermann,atl
DE,0,0%,695,64.17%,76,16.81%,BabiJo20,Jonathan Babineaux,atl
DE,0,0%,582,53.74%,100,22.12%,GoodMa01,Malliciah Goodman,atl
DE,0,0%,339,31.30%,8,1.77%,UmenOs99,Osi Umenyiora,atl
DE,0,0%,327,30.19%,40,8.85%,MassJo00,Jonathan Massaquoi,atl
DE,0,0%,87,8.03%,52,11.50%,MapoSt00,Stansly Maponga,atl
DT,0,0%,504,46.54%,90,19.91%,SoliPa99,Paul Soliai,atl
DT,0,0%,511,47.18%,153,33.85%,JackTy98,Tyson Jackson,atl
DT,0,0%,527,48.66%,57,12.61%,PeteCo00,Corey Peters,atl
DT,0,0%,220,20.31%,83,18.36%,HageRa00,Ra'Shede Hageman,atl
DT,0,0%,116,10.71%,92,20.35%,MattCl01,Cliff Matthews,atl
LB,0,0%,1079,99.63%,86,19.03%,WorrPa00,Paul Worrilow,atl
LB,0,0%,485,44.78%,100,22.12%,BartJo01,Joplo Bartu,atl
LB,0,0%,340,31.39%,168,37.17%,ShemPr00,Prince Shembo,atl
LB,0,0%,3,.28%,293,64.82%,StupNa01,Nathan Stupar,atl
CB,0,0%,617,56.97%,72,15.93%,AlfoRo00,Robert Alford,atl
CB,0,0%,1076,99.35%,60,13.27%,TrufDe00,Desmond Trufant,atl
CB,0,0%,628,57.99%,217,48.01%,McClRo98,Robert McClain,atl
CB,0,0%,54,4.99%,113,25.00%,ArenJa99,Javier Arenas,atl
CB,0,0%,449,41.46%,193,42.70%,WilsJo99,Josh Wilson,atl
CB,0,0%,0,0%,30,6.64%,GodfCh99,Charles Godfrey,atl
SS,0,0%,322,29.73%,16,3.54%,MoorWi99,William Moore,atl
SS,0,0%,805,74.33%,178,39.38%,IshmKe00,Kemal Ishmael,atl
SS,0,0%,17,1.57%,11,2.43%,BakeSe00,Sean Baker,atl
SS,0,0%,0,0%,77,17.04%,BakeSa21,Sam Baker,atl
FS,0,0%,1029,95.01%,8,1.77%,LoweDw99,Dwight Lowery,atl
FS,0,0%,252,23.27%,196,43.36%,SoutDe00,Dezmen Southward,atl
LS,0,0%,0,0%,142,31.42%,HarrJo02,Josh Harris,atl
K,0,0%,0,0%,73,16.15%,bryanmat01,Matt Bryant,atl
P,0,0%,0,0%,225,49.78%,BoshMa00,Matthew Bosher,atl
QB,1068,99.44%,0,0%,0,0%,FlacJo00,Joe Flacco,rav
QB,6,.56%,0,0%,0,0%,TaylTy00,Tyrod Taylor,rav
RB,707,65.83%,0,0%,4,.89%,ForsJu00,Justin Forsett,rav
RB,134,12.48%,0,0%,163,36.30%,TaliLo00,Lorenzo Taliaferro,rav
RB,159,14.80%,0,0%,2,.45%,PierBe00,Bernard Pierce,rav
RB,24,2.23%,0,0%,33,7.35%,TousFi00,Fitzgerald Toussaint,rav
FB,452,42.09%,0,0%,221,49.22%,JuszKy00,Kyle Juszczyk,rav
WR,788,73.37%,0,0%,0,0%,SmitTo02,Torrey Smith,rav
WR,822,76.54%,0,0%,2,.45%,SmitSt01,Steve Smith Sr.,rav
WR,194,18.06%,0,0%,141,31.40%,JoneJa03,Jacoby Jones,rav
WR,373,34.73%,0,0%,76,16.93%,BrowMa00,Marlon Brown,rav
WR,273,25.42%,0,0%,261,58.13%,AikeKa00,Kamar Aiken,rav
WR,65,6.05%,0,0%,5,1.11%,CampMi02,Michael Campanaro,rav
TE,166,15.46%,0,0%,0,0%,PittDe00,Dennis Pitta,rav
TE,816,75.98%,0,0%,2,.45%,DaniOw00,Owen Daniels,rav
TE,14,1.30%,0,0%,49,10.91%,SupePh00,Phillip Supernaw,rav
TE,370,34.45%,0,0%,120,26.73%,GillCr00,Crockett Gillmore,rav
T,969,90.22%,0,0%,73,16.26%,WagnRi00,Ricky Wagner,rav
T,728,67.78%,0,0%,49,10.91%,MonrEu20,Eugene Monroe,rav
T,10,.93%,0,0%,24,5.35%,ReidJa00,Jah Reid,rav
T,380,35.38%,0,0%,77,17.15%,HursJa00,James Hurst,rav
G,1062,98.88%,0,0%,74,16.48%,YandMa20,Marshal Yanda,rav
G,934,86.96%,0,0%,62,13.81%,OsemKe00,Kelechi Osemele,rav
G,223,20.76%,0,0%,53,11.80%,UrscJo00,John Urschel,rav
C,1067,99.35%,0,0%,1,.22%,ZuttJe20,Jeremy Zuttah,rav
C,10,.93%,0,0%,65,14.48%,GradGi00,Gino Gradkowski,rav
C,0,0%,0,0%,4,.89%,JensRy00,Ryan Jensen,rav
DE,0,0%,346,32.01%,43,9.58%,CantCh21,Chris Canty,rav
DE,0,0%,275,25.44%,44,9.80%,TysoDe00,DeAngelo Tyson,rav
DE,0,0%,206,19.06%,48,10.69%,GuyxLa00,Lawrence Guy,rav
DT,0,0%,529,48.94%,46,10.24%,NgatHa20,Haloti Ngata,rav
DT,0,0%,304,28.12%,0,0%,JernTi00,Timmy Jernigan,rav
DT,0,0%,46,4.26%,0,0%,BiluCh00,Christo Bilukidi,rav
DT,0,0%,9,.83%,0,0%,CodyTe99,Terrence Cody,rav
DT,0,0%,9,.83%,0,0%,WalkCa00,Casey Walker,rav
NT,0,0%,549,50.79%,52,11.58%,WillBr02,Brandon Williams,rav
LB,0,0%,1066,98.61%,61,13.59%,MoslC.00,C.J. Mosley,rav
LB,0,0%,1043,96.48%,0,0%,SmitDa24,Daryl Smith,rav
LB,0,0%,851,78.72%,0,0%,SuggTe99,Terrell Suggs,rav
LB,0,0%,523,48.38%,77,17.15%,UpshCo00,Courtney Upshaw,rav
LB,0,0%,517,47.83%,181,40.31%,McPhPe00,Pernell McPhee,rav
LB,0,0%,608,56.24%,0,0%,DumeEl20,Elvis Dumervil,rav
LB,0,0%,40,3.70%,372,82.85%,McClAl00,Albert McClellan,rav
LB,0,0%,4,.37%,332,73.94%,OrrxZa00,Zach Orr,rav
LB,0,0%,0,0%,51,11.36%,BrowAr00,Arthur Brown,rav
CB,0,0%,138,12.77%,93,20.71%,BrowCh05,Chykie Brown,rav
CB,0,0%,461,42.65%,1,.22%,SmitJi03,Jimmy Smith,rav
CB,0,0%,323,29.88%,55,12.25%,JackAs00,Asa Jackson,rav
CB,0,0%,172,15.91%,35,7.80%,MelvRa00,Rashaan Melvin,rav
CB,0,0%,194,17.95%,22,4.90%,FranDo99,Dominique Franks,rav
CB,0,0%,0,0%,14,3.12%,CasoAn99,Antoine Cason,rav
CB,0,0%,773,71.51%,10,2.23%,WebbLa99,Lardarius Webb,rav
SS,0,0%,636,58.83%,122,27.17%,ElamMa00,Matt Elam,rav
SS,0,0%,180,16.65%,320,71.27%,LeviAn00,Anthony Levine,rav
SS,0,0%,53,4.90%,323,71.94%,TrawBr00,Brynden Trawick,rav
FS,0,0%,756,69.94%,79,17.59%,StewDa00,Darian Stewart,rav
FS,0,0%,563,52.08%,69,15.37%,HillWi01,Will Hill,rav
FS,0,0%,326,30.16%,321,71.49%,MileJe00,Jeromy Miles,rav
FS,0,0%,234,21.65%,120,26.73%,BrooTe00,Terrence Brooks,rav
DB,0,0%,155,14.34%,7,1.56%,GorrDa00,Danny Gorrer,rav
DB,0,0%,0,0%,35,7.80%,JacoTr00,Tramain Jacobs,rav
LS,0,0%,0,0%,19,4.23%,ScalPa00,Patrick Scales,rav
LS,0,0%,0,0%,59,13.14%,CoxxMo00,Morgan Cox,rav
LS,0,0%,0,0%,60,13.36%,McDeKe00,Kevin McDermott,rav
K,0,0%,0,0%,166,36.97%,TuckJu00,Justin Tucker,rav
P,0,0%,0,0%,139,30.96%,KochSa20,Sam Koch,rav
QB,802,75.59%,0,0%,0,0%,OrtoKy00,Kyle Orton,buf
QB,259,24.41%,0,0%,0,0%,ManuEJ00,EJ Manuel,buf
RB,186,17.53%,0,0%,31,6.61%,SpilC.00,C.J. Spiller,buf
RB,548,51.65%,0,0%,22,4.69%,JackFr02,Fred Jackson,buf
RB,219,20.64%,0,0%,261,55.65%,DixoAn00,Anthony Dixon,buf
RB,118,11.12%,0,0%,23,4.90%,BrowBr02,Bryce Brown,buf
FB,128,12.06%,0,0%,64,13.65%,SummFr00,Frank Summers,buf
WR,899,84.73%,0,0%,89,18.98%,WoodRo02,Robert Woods,buf
WR,1026,96.70%,0,0%,2,.43%,WatkSa00,Sammy Watkins,buf
WR,188,17.72%,0,0%,24,5.12%,WillMi04,Mike Williams,buf
WR,3,.28%,0,0%,184,39.23%,EaslMa00,Marcus Easley,buf
WR,90,8.48%,0,0%,80,17.06%,GoodMa00,Marquise Goodwin,buf
WR,461,43.45%,0,0%,230,49.04%,HogaCh00,Chris Hogan,buf
WR,0,0%,0,0%,50,10.66%,ThigMa00,Marcus Thigpen,buf
WR,2,.19%,0,0%,4,.85%,ThomDe04,Deonte Thompson,buf
TE,748,70.50%,0,0%,76,16.20%,ChanSc00,Scott Chandler,buf
TE,121,11.40%,0,0%,54,11.51%,GrayMa00,MarQueis Gray,buf
TE,213,20.08%,0,0%,20,4.26%,GragCh00,Chris Gragg,buf
TE,334,31.48%,0,0%,111,23.67%,SmitLe00,Lee Smith,buf
T,1061,100.00%,0,0%,70,14.93%,HendSe00,Seantrel Henderson,buf
T,1045,98.49%,0,0%,70,14.93%,GlenCo00,Cordy Glenn,buf
T,37,3.49%,0,0%,70,14.93%,HairCh00,Chris Hairston,buf
T,0,0%,0,0%,3,.64%,KouaCy00,Cyrus Kouandjio,buf
G,312,29.41%,0,0%,51,10.87%,RichCy00,Cyril Richardson,buf
G,1061,100.00%,0,0%,70,14.93%,PearEr20,Erik Pears,buf
G,131,12.35%,0,0%,13,2.77%,WillCh03,Chris Williams,buf
G,621,58.53%,0,0%,69,14.71%,UrbiKr20,Kraig Urbik,buf
C,1058,99.72%,0,0%,0,0%,WoodEr20,Eric Wood,buf
DE,0,0%,782,72.01%,44,9.38%,HughJe99,Jerry Hughes,buf
DE,0,0%,787,72.47%,68,14.50%,WillMa22,Mario Williams,buf
DE,0,0%,310,28.55%,35,7.46%,WynnJa99,Jarius Wynn,buf
DE,0,0%,339,31.22%,189,40.30%,LawsMa20,Manny Lawson,buf
DT,0,0%,677,62.34%,57,12.15%,DareMa00,Marcell Dareus,buf
DT,0,0%,716,65.93%,54,11.51%,WillKy20,Kyle Williams,buf
DT,0,0%,353,32.50%,79,16.84%,BryaCo00,Corbin Bryant,buf
DT,0,0%,336,30.94%,19,4.05%,CharSt00,Stefan Charles,buf
LB,0,0%,1019,93.83%,194,41.36%,BrowPr00,Preston Brown,buf
LB,0,0%,805,74.13%,116,24.73%,BradNi00,Nigel Bradham,buf
LB,0,0%,503,46.32%,95,20.26%,SpikBr99,Brandon Spikes,buf
LB,0,0%,185,17.03%,60,12.79%,RiveKe99,Keith Rivers,buf
LB,0,0%,45,4.14%,278,59.28%,PoweTy00,Ty Powell,buf
LB,0,0%,8,.74%,259,55.22%,DeanLa00,Larry Dean,buf
LB,0,0%,0,0%,80,17.06%,JohnRa01,Randell Johnson,buf
CB,0,0%,534,49.17%,89,18.98%,McKeLe99,Leodis McKelvin,buf
CB,0,0%,778,71.64%,187,39.87%,GrahCo99,Corey Graham,buf
CB,0,0%,641,59.02%,164,34.97%,RobeNi00,Nickell Robey-Coleman,buf
CB,0,0%,837,77.07%,53,11.30%,GilmSt00,Stephon Gilmore,buf
CB,0,0%,145,13.35%,255,54.37%,BrooRo01,Ron Brooks,buf
CB,0,0%,11,1.01%,60,12.79%,CockRo00,Ross Cockrell,buf
SS,0,0%,902,83.06%,76,16.20%,WillAa00,Aaron Williams,buf
SS,0,0%,55,5.06%,48,10.23%,RambBa00,Bacarri Rambo,buf
FS,0,0%,648,59.67%,135,28.78%,SearDa00,Da'Norris Searcy,buf
FS,0,0%,527,48.53%,216,46.06%,WillDu00,Duke Williams,buf
S,0,0%,0,0%,32,6.82%,LadlKe00,Kenny Ladler,buf
LS,0,0%,0,0%,157,33.48%,SanbGa00,Garrison Sanborn,buf
K,0,0%,0,0%,83,17.70%,GayxJo00,Jordan Gay,buf
K,0,0%,0,0%,70,14.93%,CarpDa44,Dan Carpenter,buf
P,0,0%,0,0%,159,33.90%,SchmCo00,Colton Schmidt,buf
QB,178,16.11%,0,0%,0,0%,AndeDe00,Derek Anderson,car
QB,927,83.89%,0,0%,0,0%,NewtCa00,Cam Newton,car
QB,22,1.99%,0,0%,56,12.42%,WebbJo00,Joe Webb,car
RB,135,12.22%,0,0%,0,0%,WillDe02,DeAngelo Williams,car
RB,546,49.41%,0,0%,0,0%,StewJo00,Jonathan Stewart,car
RB,84,7.60%,0,0%,106,23.50%,WhitFo00,Fozzy Whittaker,car
RB,152,13.76%,0,0%,1,.22%,ReavDa00,Darrin Reaves,car
RB,2,.18%,0,0%,1,.22%,PoolTa00,Tauren Poole,car
FB,220,19.91%,0,0%,39,8.65%,TolbMi00,Mike Tolbert,car
FB,43,3.89%,0,0%,23,5.10%,OgboCh00,Chris Ogbonnaya,car
WR,926,83.80%,0,0%,1,.22%,BenjKe00,Kelvin Benjamin,car
WR,784,70.95%,0,0%,1,.22%,CotcJe00,Jerricho Cotchery,car
WR,409,37.01%,0,0%,0,0%,AvanJa00,Jason Avant,car
WR,307,27.78%,0,0%,84,18.63%,BrowPh00,Corey Brown,car
WR,12,1.09%,0,0%,35,7.76%,PresDe00,De'Andre Presley,car
WR,150,13.57%,0,0%,113,25.06%,BersBr00,Brenton Bersin,car
TE,1067,96.56%,0,0%,1,.22%,OlseGr00,Greg Olsen,car
TE,523,47.33%,0,0%,249,55.21%,DickEd00,Ed Dickson,car
TE,34,3.08%,0,0%,71,15.74%,BrocRi00,Richie Brockel,car
TE,90,8.14%,0,0%,228,50.55%,WillBr04,Brandon Williams,car
T,357,32.31%,0,0%,0,0%,RemmMi00,Mike Remmers,car
T,1009,91.31%,0,0%,67,14.86%,BellBy00,Byron Bell,car
T,691,62.53%,0,0%,40,8.87%,ChanNa00,Nate Chandler,car
T,26,2.35%,0,0%,0,0%,WillGa23,Garry Williams,car
T,128,11.58%,0,0%,17,3.77%,FoucDa00,David Foucault,car
G,680,61.54%,0,0%,42,9.31%,NorwAn01,Andrew Norwell,car
G,404,36.56%,0,0%,22,4.88%,SilaAm00,Amini Silatolu,car
G,398,36.02%,0,0%,31,6.87%,VelaFe20,Fernando Velasco,car
G,660,59.73%,0,0%,29,6.43%,TurnTr01,Trai Turner,car
G,74,6.70%,0,0%,36,7.98%,ScotCh23,Chris Scott,car
C,1077,97.47%,0,0%,0,0%,KaliRy20,Ryan Kalil,car
C,41,3.71%,0,0%,150,33.26%,FolkBr00,Brian Folkerts,car
DE,0,0%,51,4.96%,2,.44%,HardGr99,Greg Hardy,car
DE,0,0%,784,76.26%,5,1.11%,JohnCh98,Charles Johnson,car
DE,0,0%,361,35.12%,2,.44%,EalyKo00,Kony Ealy,car
DE,0,0%,22,2.14%,0,0%,AlexFr00,Frank Alexander,car
DE,0,0%,434,42.22%,139,30.82%,AddiMa00,Mario Addison,car
DE,0,0%,462,44.94%,79,17.52%,HortWe00,Wes Horton,car
DT,0,0%,577,56.13%,149,33.04%,EdwaDw20,Dwan Edwards,car
DT,0,0%,478,46.50%,61,13.53%,LotuSt00,Star Lotulelei,car
DT,0,0%,586,57.00%,73,16.19%,ShorKa00,Kawann Short,car
DT,0,0%,369,35.89%,13,2.88%,ColeCo20,Colin Cole,car
LB,0,0%,989,96.21%,77,17.07%,KuecLu00,Luke Kuechly,car
LB,0,0%,923,89.79%,46,10.20%,DaviTh20,Thomas Davis,car
LB,0,0%,282,27.43%,269,59.65%,KleiAJ00,A.J. Klein,car
LB,0,0%,68,6.61%,148,32.82%,GlanAd00,Adarius Taylor,car
LB,0,0%,30,2.92%,295,65.41%,JacoBe00,Ben Jacobs,car
LB,0,0%,7,.68%,215,47.67%,WillJa95,Jason Williams,car
LB,0,0%,0,0%,49,10.86%,ReddKe00,Kevin Reddick,car
LB,0,0%,0,0%,14,3.10%,SmitD.00,D.J. Smith,car
LB,0,0%,79,7.68%,133,29.49%,BlacCh21,Chase Blackburn,car
CB,0,0%,505,49.12%,149,33.04%,WhitMe00,Melvin White,car
CB,0,0%,673,65.47%,64,14.19%,CasoAn99,Antoine Cason,car
CB,0,0%,205,19.94%,58,12.86%,GodfCh99,Charles Godfrey,car
CB,0,0%,449,43.68%,53,11.75%,BenwBe00,Bene Benwikere,car
CB,0,0%,85,8.27%,127,28.16%,DockJa00,James Dockery,car
CB,0,0%,8,.78%,43,9.53%,ByndCa00,Carrington Byndom,car
CB,0,0%,632,61.48%,147,32.59%,NormJo01,Josh Norman,car
SS,0,0%,924,89.88%,149,33.04%,HarpRo21,Roman Harper,car
SS,0,0%,360,35.02%,76,16.85%,BostTr00,Tre Boston,car
FS,0,0%,665,64.69%,128,28.38%,DeCoTh99,Thomas DeCoud,car
FS,0,0%,284,27.63%,310,68.74%,JoneCo01,Colin Jones,car
S,0,0%,16,1.56%,0,0%,LestRo01,Robert Lester,car
LS,0,0%,0,0%,146,32.37%,JansJ.00,J.J. Jansen,car
K,0,0%,0,0%,150,33.26%,GanoGr44,Graham Gano,car
P,0,0%,0,0%,146,32.37%,NortBr00,Brad Nortman,car
QB,969,91.59%,0,0%,0,0%,CutlJa00,Jay Cutler,chi
QB,89,8.41%,0,0%,0,0%,ClauJi00,Jimmy Clausen,chi
RB,974,92.06%,0,0%,0,0%,FortMa00,Matt Forte,chi
RB,1,.09%,0,0%,259,59.40%,PerrSe00,Senorise Perry,chi
RB,0,0%,0,0%,36,8.26%,DrauSh00,Shaun Draughn,chi
RB,99,9.36%,0,0%,9,2.06%,CareKa00,Ka'Deem Carey,chi
FB,0,0%,0,0%,49,11.24%,OwenMo01,Montell Owens,chi
FB,6,.57%,0,0%,4,.92%,FiamTo00,Tony Fiammetta,chi
WR,753,71.17%,0,0%,1,.23%,MarsBr00,Brandon Marshall,chi
WR,373,35.26%,0,0%,1,.23%,WilsMa02,Marquess Wilson,chi
WR,422,39.89%,0,0%,0,0%,MorgJo00,Josh Morgan,chi
WR,957,90.45%,0,0%,1,.23%,JeffAl00,Alshon Jeffery,chi
WR,249,23.53%,0,0%,22,5.05%,HolmSa00,Santonio Holmes,chi
WR,15,1.42%,0,0%,9,2.06%,SpurMi00,Micheal Spurlock,chi
WR,11,1.04%,0,0%,41,9.40%,BellJo02,Josh Bellamy,chi
WR,3,.28%,0,0%,54,12.39%,MariMa00,Marc Mariani,chi
WR,10,.95%,0,0%,13,2.98%,RossRa00,Rashad Ross,chi
WR,15,1.42%,0,0%,47,10.78%,WillCh06,Chris Williams,chi
TE,954,90.17%,0,0%,48,11.01%,BennMa00,Martellus Bennett,chi
TE,314,29.68%,0,0%,274,62.84%,RosaDa00,Dante Rosario,chi
TE,25,2.36%,0,0%,11,2.52%,MullMa00,Matthew Mulligan,chi
TE,1,.09%,0,0%,39,8.94%,AnneBl01,Blake Annen,chi
T,921,87.05%,0,0%,43,9.86%,BushJe20,Jermon Bushrod,chi
T,813,76.84%,0,0%,40,9.17%,MillJo02,Jordan Mills,chi
T,29,2.74%,0,0%,5,1.15%,LenoCh00,Charles Leno Jr.,chi
T,94,8.88%,0,0%,29,6.65%,BritEb20,Eben Britton,chi
G,994,93.95%,0,0%,57,13.07%,LongKy00,Kyle Long,chi
G,822,77.69%,0,0%,39,8.94%,OlaxMi00,Michael Ola,chi
G,226,21.36%,0,0%,6,1.38%,GroyRy00,Ryan Groy,chi
G,264,24.95%,0,0%,13,2.98%,SlauMa20,Matt Slauson,chi
C,488,46.12%,0,0%,18,4.13%,DeLaBr00,Brian De La Puente,chi
C,746,70.51%,0,0%,31,7.11%,GarzRo20,Roberto Garza,chi
C,0,0%,0,0%,13,2.98%,BoggTa00,Taylor Boggs,chi
DE,0,0%,888,85.14%,86,19.72%,AlleJa22,Jared Allen,chi
DE,0,0%,397,38.06%,45,10.32%,HousLa99,Lamarr Houston,chi
DE,0,0%,664,63.66%,75,17.20%,YounWi99,Willie Young,chi
DE,0,0%,77,7.38%,155,35.55%,WashCo00,Cornelius Washington,chi
DE,0,0%,23,2.21%,88,20.18%,ScotTr99,Trevor Scott,chi
DE,0,0%,143,13.71%,12,2.75%,BassDa00,David Bass,chi
DT,0,0%,461,44.20%,80,18.35%,RatlJa20,Jay Ratliff,chi
DT,0,0%,60,5.75%,3,.69%,DunnBr00,Brandon Dunn,chi
DT,0,0%,458,43.91%,41,9.40%,SuttWi00,Will Sutton,chi
NT,0,0%,700,67.11%,79,18.12%,PaeaSt00,Stephen Paea,chi
NT,0,0%,312,29.91%,9,2.06%,FergEg00,Ego Ferguson,chi
LB,0,0%,453,43.43%,46,10.55%,BrigLa99,Lance Briggs,chi
