pos,offense,off_pct,defense,def_pct,special_teams,st_pct,player_id,player_name,team
"DE,DT",0,0%,183,17.50%,6,1.29%,ReddCo20,Cory Redding,crd
DE,0,0%,103,9.85%,18,3.88%,BryaRe99,Red Bryant,crd
DT,0,0%,510,48.76%,94,20.26%,RuckFr99,Frostee Rucker,crd
"DE,DT",0,0%,249,23.80%,166,35.78%,MaurJo00,Josh Mauro,crd
DT,0,0%,377,36.04%,53,11.42%,StinEd00,Ed Stinson,crd
NT,0,0%,413,39.48%,56,12.07%,GuntRo00,Rodney Gunter,crd
NT,0,0%,51,4.88%,3,.65%,WillXa00,Xavier Williams,crd
LB,0,0%,612,58.51%,46,9.91%,OkafAl00,Alex Okafor,crd
LB,0,0%,926,88.53%,67,14.44%,MintKe00,Kevin Minter,crd
LB,0,0%,278,26.58%,11,2.37%,WoodLa99,LaMarr Woodley,crd
LB,0,0%,517,49.43%,145,31.25%,GoldMa00,Markus Golden,crd
LB,0,0%,256,24.47%,0,0%,FreeDw00,Dwight Freeney,crd
LB,0,0%,0,0%,94,20.26%,DemeKe00,Kenny Demens,crd
LB,0,0%,145,13.86%,238,51.29%,MartKa00,Kareem Martin,crd
LB,0,0%,38,3.63%,305,65.73%,FuaxAl00,Alani Fua,crd
LB,0,0%,126,12.05%,111,23.92%,WeatSe99,Sean Weatherspoon,crd
CB,0,0%,989,94.55%,173,37.28%,PetePa00,Patrick Peterson,crd
CB,0,0%,784,74.95%,92,19.83%,PoweJe99,Jerraud Powers,crd
CB,0,0%,443,42.35%,349,75.22%,BethJu00,Justin Bethel,crd
CB,0,0%,8,.76%,37,7.97%,WhitCo01,Corey White,crd
CB,0,0%,0,0%,36,7.76%,BrooCa00,Cariel Brooks,crd
SS,0,0%,994,95.03%,81,17.46%,BucaDe00,Deone Bucannon,crd
SS,0,0%,755,72.18%,148,31.90%,JeffTo00,Tony Jefferson,crd
SS,0,0%,152,14.53%,47,10.13%,SweaDJ00,D.J. Swearinger,crd
FS,0,0%,885,84.61%,113,24.35%,MathTy00,Tyrann Mathieu,crd
FS,0,0%,845,80.78%,166,35.78%,JohnRa98,Rashad Johnson,crd
FS,0,0%,49,4.68%,110,23.71%,ClemCh97,Chris Clemons,crd
LS,0,0%,0,0%,152,32.76%,LeacMi00,Mike Leach,crd
K,0,0%,0,0%,188,40.52%,CataCh00,Chandler Catanzaro,crd
P,0,0%,0,0%,152,32.76%,ButlDr00,Drew Butler,crd
QB,1115,97.89%,0,0%,0,0%,RyanMa00,Matt Ryan,atl
QB,24,2.11%,0,0%,0,0%,RenfSe00,Sean Renfree,atl
RB,226,19.84%,0,0%,20,4.87%,ColeTe01,Tevin Coleman,atl
RB,767,67.34%,0,0%,0,0%,FreeDe00,Devonta Freeman,atl
RB,114,10.01%,0,0%,91,22.14%,WardTe00,Terron Ward,atl
FB,366,32.13%,0,0%,222,54.01%,DiMaPa00,Patrick DiMarco,atl
WR,935,82.09%,0,0%,3,.73%,WhitRo00,Roddy White,atl
WR,969,85.07%,0,0%,0,0%,JoneJu02,Julio Jones,atl
WR,337,29.59%,0,0%,64,15.57%,HardJu00,Justin Hardy,atl
WR,339,29.76%,0,0%,0,0%,HankLe00,Leonard Hankerson,atl
WR,34,2.99%,0,0%,247,60.10%,WeemEr00,Eric Weems,atl
WR,1,.09%,0,0%,42,10.22%,HestDe99,Devin Hester,atl
WR,200,17.56%,0,0%,94,22.87%,WillNi02,Nick Williams,atl
TE,771,67.69%,0,0%,13,3.16%,TammJa00,Jacob Tamme,atl
TE,522,45.83%,0,0%,206,50.12%,ToilLe00,Levine Toilolo,atl
TE,19,1.67%,0,0%,7,1.70%,ShulMi01,Mickey Shuler,atl
TE,89,7.81%,0,0%,68,16.55%,MoeaTo00,Tony Moeaki,atl
T,1129,99.12%,0,0%,66,16.06%,SchrRy00,Ryan Schraeder,atl
T,1126,98.86%,0,0%,66,16.06%,MattJa00,Jake Matthews,atl
T,13,1.14%,0,0%,0,0%,HarrBr01,Bryce Harris,atl
T,6,.53%,0,0%,16,3.89%,PoluTy20,Tyler Polumbus,atl
T,10,.88%,0,0%,9,2.19%,LongJa20,Jake Long,atl
G,1139,100.00%,0,0%,60,14.60%,ChesCh21,Chris Chester,atl
G,1126,98.86%,0,0%,41,9.98%,LeviAn20,Andy Levitre,atl
G,133,11.68%,0,0%,33,8.03%,StonJa02,James Stone,atl
C,951,83.49%,0,0%,25,6.08%,PersMi00,Michael Person,atl
C,67,5.88%,0,0%,2,.49%,GradGi00,Gino Gradkowski,atl
DE,0,0%,537,51.24%,19,4.62%,BeasVi00,Vic Beasley,atl
DE,0,0%,516,49.24%,333,81.02%,BierKr99,Kroy Biermann,atl
DE,0,0%,521,49.71%,73,17.76%,ClayAd00,Adrian Clayborn,atl
DE,0,0%,106,10.11%,0,0%,GoodMa01,Malliciah Goodman,atl
DE,0,0%,463,44.18%,103,25.06%,JackTy98,Tyson Jackson,atl
DE,0,0%,0,0%,15,3.65%,StarTy00,Tyler Starr,atl
DT,0,0%,419,39.98%,66,16.06%,HageRa00,Ra'Shede Hageman,atl
DT,0,0%,267,25.48%,61,14.84%,JarrGr00,Grady Jarrett,atl
NT,0,0%,548,52.29%,1,.24%,BabiJo20,Jonathan Babineaux,atl
NT,0,0%,55,5.25%,0,0%,MbuxJo01,Joey Mbu,atl
NT,0,0%,356,33.97%,57,13.87%,SoliPa99,Paul Soliai,atl
LB,0,0%,872,83.21%,64,15.57%,WorrPa00,Paul Worrilow,atl
LB,0,0%,655,62.50%,15,3.65%,DuraJu99,Justin Durant,atl
LB,0,0%,498,47.52%,69,16.79%,SchoOB99,O'Brien Schofield,atl
LB,0,0%,143,13.65%,75,18.25%,WheePh99,Philip Wheeler,atl
LB,0,0%,140,13.36%,47,11.44%,BartJo01,Joplo Bartu,atl
LB,0,0%,49,4.68%,113,27.49%,BradAl00,Allen Bradford,atl
LB,0,0%,257,24.52%,320,77.86%,StupNa01,Nathan Stupar,atl
LB,0,0%,345,32.92%,0,0%,ReedBr00,Brooks Reed,atl
CB,0,0%,966,92.18%,146,35.52%,TrufDe00,Desmond Trufant,atl
CB,0,0%,906,86.45%,148,36.01%,AlfoRo00,Robert Alford,atl
CB,0,0%,428,40.84%,106,25.79%,AdamPh00,Phillip Adams,atl
CB,0,0%,300,28.63%,187,45.50%,CollJa02,Jalen Collins,atl
CB,0,0%,14,1.34%,48,11.68%,KingAk00,Akeem King,atl
CB,0,0%,17,1.62%,22,5.35%,SoutDe00,Dezmen Southward,atl
SS,0,0%,503,48.00%,1,.24%,MoorWi99,William Moore,atl
SS,0,0%,375,35.78%,288,70.07%,IshmKe00,Kemal Ishmael,atl
S,0,0%,838,79.96%,118,28.71%,AlleRi00,Ricardo Allen,atl
S,0,0%,289,27.58%,140,34.06%,TherRo00,Robenson Therezie,atl
S,0,0%,144,13.74%,90,21.90%,GodfCh99,Charles Godfrey,atl
LS,0,0%,0,0%,127,30.90%,HarrJo02,Josh Harris,atl
K,0,0%,0,0%,45,10.95%,bryanmat01,Matt Bryant,atl
K,0,0%,0,0%,21,5.11%,grahasha01,Shayne Graham,atl
P,0,0%,0,0%,203,49.39%,BoshMa00,Matthew Bosher,atl
QB,155,13.67%,0,0%,0,0%,MallRy00,Ryan Mallett,rav
QB,137,12.08%,0,0%,0,0%,SchaMa00,Matt Schaub,rav
QB,716,63.14%,0,0%,0,0%,FlacJo00,Joe Flacco,rav
QB,126,11.11%,0,0%,0,0%,ClauJi00,Jimmy Clausen,rav
RB,52,4.59%,0,0%,21,4.45%,TaliLo00,Lorenzo Taliaferro,rav
RB,475,41.89%,0,0%,0,0%,ForsJu00,Justin Forsett,rav
RB,393,34.66%,0,0%,20,4.24%,AlleJa01,Javorius Allen,rav
RB,97,8.55%,0,0%,0,0%,WestTe00,Terrance West,rav
RB,2,.18%,0,0%,108,22.88%,MostRa00,Raheem Mostert,rav
RB,11,.97%,0,0%,12,2.54%,MageTe00,Terrence Magee,rav
FB,383,33.77%,0,0%,254,53.81%,JuszKy00,Kyle Juszczyk,rav
WR,347,30.60%,0,0%,6,1.27%,SmitSt01,Steve Smith Sr.,rav
WR,937,82.63%,0,0%,14,2.97%,AikeKa00,Kamar Aiken,rav
WR,404,35.63%,0,0%,54,11.44%,BrowMa00,Marlon Brown,rav
WR,91,8.02%,0,0%,72,15.25%,RossJe01,Jeremy Ross,rav
WR,440,38.80%,0,0%,0,0%,GiveCh00,Chris Givens,rav
WR,385,33.95%,0,0%,31,6.57%,ButlJe01,Jeremy Butler,rav
WR,109,9.61%,0,0%,55,11.65%,MattCh00,Chris Matthews,rav
WR,45,3.97%,0,0%,95,20.13%,WallDa01,Darren Waller,rav
WR,54,4.76%,0,0%,32,6.78%,CampMi02,Michael Campanaro,rav
WR,85,7.50%,0,0%,35,7.42%,BrowDa04,Daniel Brown,rav
WR,10,.88%,0,0%,54,11.44%,ClayKa00,Kaelin Clay,rav
TE,519,45.77%,0,0%,45,9.53%,GillCr00,Crockett Gillmore,rav
TE,295,26.01%,0,0%,135,28.60%,BoylNi00,Nick Boyle,rav
TE,476,41.98%,0,0%,70,14.83%,WillMa04,Maxx Williams,rav
TE,24,2.12%,0,0%,46,9.75%,ReulKo00,Konrad Reuland,rav
T,1128,99.47%,0,0%,69,14.62%,WagnRi00,Ricky Wagner,rav
T,571,50.35%,0,0%,71,15.04%,HursJa00,James Hurst,rav
T,316,27.87%,0,0%,17,3.60%,MonrEu20,Eugene Monroe,rav
T,6,.53%,0,0%,25,5.30%,WeslDe00,De'Ondre Wesley,rav
G,1132,99.82%,0,0%,71,15.04%,YandMa20,Marshal Yanda,rav
G,975,85.98%,0,0%,60,12.71%,OsemKe00,Kelechi Osemele,rav
G,547,48.24%,0,0%,103,21.82%,UrscJo00,John Urschel,rav
C,612,53.97%,0,0%,3,.64%,ZuttJe20,Jeremy Zuttah,rav
C,419,36.95%,0,0%,60,12.71%,JensRy00,Ryan Jensen,rav
DE,0,0%,281,26.61%,37,7.84%,CantCh21,Chris Canty,rav
DE,0,0%,480,45.45%,155,32.84%,GuyxLa00,Lawrence Guy,rav
DE,0,0%,90,8.52%,27,5.72%,UrbaBr00,Brent Urban,rav
DT,0,0%,531,50.28%,2,.42%,JernTi00,Timmy Jernigan,rav
DT,0,0%,51,4.83%,25,5.30%,LewiKa00,Kapron Lewis-Moore,rav
NT,0,0%,725,68.66%,26,5.51%,WillBr02,Brandon Williams,rav
NT,0,0%,237,22.44%,65,13.77%,DaviCa01,Carl Davis,rav
LB,0,0%,1046,99.05%,76,16.10%,MoslC.00,C.J. Mosley,rav
LB,0,0%,974,92.23%,0,0%,SmitDa24,Daryl Smith,rav
LB,0,0%,794,75.19%,82,17.37%,UpshCo00,Courtney Upshaw,rav
LB,0,0%,787,74.53%,0,0%,DumeEl20,Elvis Dumervil,rav
LB,0,0%,48,4.55%,0,0%,SuggTe99,Terrell Suggs,rav
LB,0,0%,406,38.45%,98,20.76%,SmitZa00,Za'Darius Smith,rav
LB,0,0%,159,15.06%,329,69.70%,McClAl00,Albert McClellan,rav
LB,0,0%,142,13.45%,401,84.96%,OrrxZa00,Zach Orr,rav
LB,0,0%,3,.28%,37,7.84%,CartCh00,Chris Carter,rav
LB,0,0%,10,.95%,258,54.66%,BrowAr00,Arthur Brown,rav
LB,0,0%,29,2.75%,0,0%,BabiJa20,Jason Babin,rav
CB,0,0%,994,94.13%,0,0%,SmitJi03,Jimmy Smith,rav
CB,0,0%,885,83.81%,12,2.54%,WebbLa99,Lardarius Webb,rav
CB,0,0%,485,45.93%,11,2.33%,WrigSh00,Shareece Wright,rav
CB,0,0%,333,31.53%,46,9.75%,ArriKy00,Kyle Arrington,rav
CB,0,0%,27,2.56%,11,2.33%,RollJu00,Jumal Rolle,rav
CB,0,0%,30,2.84%,12,2.54%,DaviWi02,Will Davis,rav
CB,0,0%,17,1.61%,7,1.48%,MelvRa00,Rashaan Melvin,rav
CB,0,0%,9,.85%,78,16.53%,JackAs00,Asa Jackson,rav
CB,0,0%,8,.76%,77,16.31%,WalkTr00,Tray Walker,rav
CB,0,0%,0,0%,6,1.27%,VaugCa00,Cassius Vaughn,rav
SS,0,0%,948,89.77%,121,25.64%,HillWi01,Will Hill,rav
SS,0,0%,87,8.24%,394,83.47%,TrawBr00,Brynden Trawick,rav
FS,0,0%,924,87.50%,44,9.32%,LewiKe00,Kendrick Lewis,rav
FS,0,0%,10,.95%,401,84.96%,LeviAn00,Anthony Levine,rav
FS,0,0%,65,6.16%,267,56.57%,BrooTe00,Terrence Brooks,rav
LS,0,0%,0,0%,150,31.78%,CoxxMo00,Morgan Cox,rav
K,0,0%,0,0%,145,30.72%,TuckJu00,Justin Tucker,rav
P,0,0%,0,0%,150,31.78%,KochSa20,Sam Koch,rav
QB,923,85.86%,0,0%,0,0%,TaylTy00,Tyrod Taylor,buf
QB,155,14.42%,0,0%,0,0%,ManuEJ00,EJ Manuel,buf
QB,1,.09%,0,0%,0,0%,CassMa00,Matt Cassel,buf
RB,599,55.72%,0,0%,0,0%,McCoLe01,LeSean McCoy,buf
RB,90,8.37%,0,0%,292,63.34%,DixoAn00,Anthony Dixon,buf
RB,112,10.42%,0,0%,14,3.04%,GillMi00,Mike Gillislee,buf
RB,35,3.26%,0,0%,18,3.90%,HerrDa00,Dan Herron,buf
RB,242,22.51%,0,0%,21,4.56%,WillKa01,Karlos Williams,buf
RB,10,.93%,0,0%,0,0%,WoodCi00,Cierre Wood,buf
FB,285,26.51%,0,0%,78,16.92%,FeltJe00,Jerome Felton,buf
WR,715,66.51%,3,.28%,1,.22%,WatkSa00,Sammy Watkins,buf
WR,239,22.23%,0,0%,21,4.56%,HarvPe00,Percy Harvin,buf
WR,774,72.00%,3,.28%,43,9.33%,WoodRo02,Robert Woods,buf
WR,30,2.79%,0,0%,12,2.60%,GoodMa00,Marquise Goodwin,buf
WR,59,5.49%,0,0%,15,3.25%,SalaGr00,Greg Salas,buf
WR,612,56.93%,0,0%,181,39.26%,HogaCh00,Chris Hogan,buf
WR,31,2.88%,3,.28%,229,49.67%,EaslMa00,Marcus Easley,buf
WR,9,.84%,0,0%,7,1.52%,LewiDe02,Dezmin Lewis,buf
WR,12,1.12%,0,0%,0,0%,HankLe00,Leonard Hankerson,buf
WR,4,.37%,0,0%,16,3.47%,PoweWa00,Walt Powell,buf
WR,12,1.12%,0,0%,71,15.40%,ThigMa00,Marcus Thigpen,buf
WR,10,.93%,0,0%,29,6.29%,MoorDe02,Denarius Moore,buf
TE,763,70.98%,0,0%,3,.65%,ClayCh00,Charles Clay,buf
TE,202,18.79%,0,0%,97,21.04%,MullMa00,Matthew Mulligan,buf
TE,26,2.42%,0,0%,74,16.05%,GrayMa00,MarQueis Gray,buf
TE,347,32.28%,0,0%,106,22.99%,GragCh00,Chris Gragg,buf
TE,41,3.81%,0,0%,12,2.60%,OLeaNi00,Nick O'Leary,buf
T,1059,98.51%,0,0%,65,14.10%,GlenCo00,Cordy Glenn,buf
T,592,55.07%,0,0%,39,8.46%,HendSe00,Seantrel Henderson,buf
T,355,33.02%,0,0%,43,9.33%,MillJo02,Jordan Mills,buf
T,227,21.12%,0,0%,49,10.63%,KouaCy00,Cyrus Kouandjio,buf
G,648,60.28%,0,0%,38,8.24%,MillJo04,John Miller,buf
G,1075,100.00%,0,0%,67,14.53%,IncoRi20,Richie Incognito,buf
G,24,2.23%,0,0%,8,1.74%,GroyRy00,Ryan Groy,buf
C,1075,100.00%,0,0%,0,0%,WoodEr20,Eric Wood,buf
"C,G",431,40.09%,0,0%,67,14.53%,UrbiKr20,Kraig Urbik,buf
C,0,0%,0,0%,10,2.17%,IkarGa00,Gabe Ikard,buf
DE,0,0%,1006,92.46%,18,3.90%,HughJe99,Jerry Hughes,buf
DE,0,0%,884,81.25%,66,14.32%,WillMa22,Mario Williams,buf
DE,0,0%,23,2.11%,3,.65%,WortJe00,Jerel Worthy,buf
DE,0,0%,174,15.99%,31,6.72%,CarrAl99,Alex Carrington,buf
DT,0,0%,755,69.39%,43,9.33%,DareMa00,Marcell Dareus,buf
DT,1,.09%,345,31.71%,28,6.07%,WillKy20,Kyle Williams,buf
DT,0,0%,632,58.09%,147,31.89%,BryaCo00,Corbin Bryant,buf
DT,0,0%,228,20.96%,32,6.94%,CharSt00,Stefan Charles,buf
NT,0,0%,26,2.39%,27,5.86%,BarnT.00,T.J. Barnes,buf
LB,0,0%,728,66.91%,109,23.64%,BradNi00,Nigel Bradham,buf
LB,0,0%,1068,98.16%,157,34.06%,BrowPr00,Preston Brown,buf
LB,0,0%,32,2.94%,116,25.16%,ReddKe00,Kevin Reddick,buf
LB,0,0%,701,64.43%,183,39.70%,LawsMa20,Manny Lawson,buf
LB,0,0%,13,1.19%,186,40.35%,JohnRa01,Randell Johnson,buf
LB,0,0%,83,7.63%,210,45.55%,TarpA.00,A.J. Tarpley,buf
LB,0,0%,146,13.42%,12,2.60%,EnemIK00,IK Enemkpali,buf
LB,0,0%,8,.74%,86,18.66%,StewTo01,Tony Steward,buf
CB,0,0%,792,72.79%,53,11.50%,GilmSt00,Stephon Gilmore,buf
CB,0,0%,672,61.76%,128,27.77%,RobeNi00,Nickell Robey-Coleman,buf
CB,0,0%,388,35.66%,40,8.68%,McKeLe99,Leodis McKelvin,buf
CB,0,0%,914,84.01%,67,14.53%,DarbRo00,Ronald Darby,buf
CB,0,0%,127,11.67%,138,29.93%,ButlMa00,Mario Butler,buf
CB,0,0%,52,4.78%,238,51.63%,BrooRo01,Ron Brooks,buf
CB,0,0%,0,0%,11,2.39%,SeamSa00,Sammy Seamster,buf
CB,0,0%,980,90.07%,157,34.06%,GrahCo99,Corey Graham,buf
SS,0,0%,686,63.05%,101,21.91%,RambBa00,Bacarri Rambo,buf
SS,0,0%,191,17.56%,10,2.17%,WillAa00,Aaron Williams,buf
SS,0,0%,16,1.47%,251,54.45%,MeekJo01,Jonathan Meeks,buf
FS,0,0%,283,26.01%,237,51.41%,WillDu00,Duke Williams,buf
LS,0,0%,0,0%,152,32.97%,SanbGa00,Garrison Sanborn,buf
K,0,0%,0,0%,77,16.70%,GayxJo00,Jordan Gay,buf
K,0,0%,0,0%,71,15.40%,CarpDa44,Dan Carpenter,buf
K,0,0%,0,0%,4,.87%,cundibil01,Billy Cundiff,buf
P,0,0%,0,0%,153,33.19%,SchmCo00,Colton Schmidt,buf
QB,1077,97.73%,0,0%,0,0%,NewtCa00,Cam Newton,car
QB,13,1.18%,0,0%,308,64.71%,WebbJo00,Joe Webb,car
QB,25,2.27%,0,0%,0,0%,AndeDe00,Derek Anderson,car
RB,607,55.08%,0,0%,0,0%,StewJo00,Jonathan Stewart,car
RB,155,14.07%,0,0%,217,45.59%,WhitFo00,Fozzy Whittaker,car
RB,2,.18%,0,0%,14,2.94%,WeghBr00,Brandon Wegher,car
RB,113,10.25%,0,0%,3,.63%,ArtiCa00,Cameron Artis-Payne,car
FB,422,38.29%,0,0%,108,22.69%,TolbMi00,Mike Tolbert,car
WR,753,68.33%,0,0%,0,0%,BrowPh00,Corey Brown,car
WR,670,60.80%,0,0%,76,15.97%,GinnTe00,Ted Ginn Jr.,car
WR,99,8.98%,0,0%,86,18.07%,BersBr00,Brenton Bersin,car
WR,419,38.02%,0,0%,0,0%,CotcJe00,Jerricho Cotchery,car
WR,493,44.74%,0,0%,1,.21%,FuncDe00,Devin Funchess,car
WR,13,1.18%,0,0%,6,1.26%,NorwKe00,Kevin Norwood,car
TE,1057,95.92%,0,0%,3,.63%,OlseGr00,Greg Olsen,car
TE,598,54.26%,0,0%,237,49.79%,DickEd00,Ed Dickson,car
TE,3,.27%,0,0%,43,9.03%,BrocRi00,Richie Brockel,car
TE,6,.54%,0,0%,42,8.82%,WillBr04,Brandon Williams,car
TE,31,2.81%,0,0%,50,10.50%,SimoSc00,Scott Simonson,car
T,1102,100.00%,0,0%,96,20.17%,RemmMi00,Mike Remmers,car
T,1084,98.37%,0,0%,96,20.17%,OherMi20,Michael Oher,car
T,58,5.26%,0,0%,36,7.56%,WillDa06,Daryl Williams,car
G,818,74.23%,0,0%,61,12.82%,NorwAn01,Andrew Norwell,car
G,1074,97.46%,0,0%,96,20.17%,TurnTr01,Trai Turner,car
G,90,8.17%,0,0%,65,13.66%,ScotCh23,Chris Scott,car
G,238,21.60%,0,0%,58,12.18%,SilaAm00,Amini Silatolu,car
C,1000,90.74%,0,0%,0,0%,KaliRy20,Ryan Kalil,car
C,102,9.26%,0,0%,37,7.77%,VelaFe20,Fernando Velasco,car
DE,0,0%,388,35.27%,5,1.05%,JohnCh98,Charles Johnson,car
DE,0,0%,648,58.91%,55,11.55%,EalyKo00,Kony Ealy,car
DE,0,0%,225,20.45%,10,2.10%,DelaRy00,Ryan Delaire,car
DE,0,0%,392,35.64%,108,22.69%,AddiMa00,Mario Addison,car
DE,0,0%,550,50.00%,7,1.47%,AlleJa22,Jared Allen,car
DE,0,0%,155,14.09%,20,4.20%,HortWe00,Wes Horton,car
DT,0,0%,375,34.09%,110,23.11%,EdwaDw20,Dwan Edwards,car
DT,0,0%,533,48.45%,52,10.92%,LotuSt00,Star Lotulelei,car
DT,0,0%,759,69.00%,64,13.45%,ShorKa00,Kawann Short,car
DT,0,0%,328,29.82%,33,6.93%,LoveKy00,Kyle Love,car
DT,0,0%,49,4.45%,0,0%,ColeCo20,Colin Cole,car
LB,0,0%,1003,91.18%,68,14.29%,DaviTh20,Thomas Davis,car
LB,0,0%,318,28.91%,283,59.45%,KleiAJ00,A.J. Klein,car
LB,0,0%,767,69.73%,49,10.29%,KuecLu00,Luke Kuechly,car
LB,0,0%,365,33.18%,166,34.87%,ThomSh01,Shaq Thompson,car
LB,0,0%,35,3.18%,392,82.35%,JacoBe00,Ben Jacobs,car
LB,0,0%,0,0%,224,47.06%,MayoDa00,David Mayo,car
CB,0,0%,1062,96.55%,81,17.02%,NormJo01,Josh Norman,car
CB,0,0%,788,71.64%,69,14.50%,BenwBe00,Bene Benwikere,car
CB,0,0%,711,64.64%,82,17.23%,TillCh20,Charles Tillman,car
CB,0,0%,213,19.36%,46,9.66%,FinnCo20,Cortland Finnegan,car
CB,0,0%,50,4.55%,325,68.28%,WillTe00,Teddy Williams,car
CB,0,0%,35,3.18%,16,3.36%,McClRo98,Robert McClain,car
SS,0,0%,951,86.45%,64,13.45%,HarpRo21,Roman Harper,car
SS,0,0%,9,.82%,53,11.13%,MarlDe00,Dean Marlowe,car
FS,0,0%,1018,92.55%,64,13.45%,ColeKu99,Kurt Coleman,car
FS,0,0%,151,13.73%,314,65.97%,JoneCo01,Colin Jones,car
FS,0,0%,222,20.18%,197,41.39%,BostTr00,Tre Boston,car
LS,0,0%,0,0%,168,35.29%,JansJ.00,J.J. Jansen,car
K,0,0%,0,0%,198,41.60%,GanoGr44,Graham Gano,car
P,0,0%,0,0%,169,35.50%,NortBr00,Brad Nortman,car
QB,990,91.58%,0,0%,0,0%,CutlJa00,Jay Cutler,chi
QB,91,8.42%,0,0%,0,0%,ClauJi00,Jimmy Clausen,chi
RB,597,55.23%,0,0%,0,0%,FortMa00,Matt Forte,chi
RB,392,36.26%,0,0%,88,19.26%,LangJe00,Jeremy Langford,chi
RB,41,3.79%,0,0%,71,15.54%,RodgJa00,Jacquizz Rodgers,chi
RB,4,.37%,0,0%,51,11.16%,SmitAn01,Antone Smith,chi
RB,77,7.12%,0,0%,64,14.00%,CareKa00,Ka'Deem Carey,chi
WR,474,43.85%,0,0%,1,.22%,RoyaEd00,Eddie Royal,chi
WR,638,59.02%,0,0%,1,.22%,WilsMa02,Marquess Wilson,chi
WR,502,46.44%,0,0%,0,0%,JeffAl00,Alshon Jeffery,chi
WR,437,40.43%,0,0%,239,52.30%,BellJo02,Josh Bellamy,chi
WR,136,12.58%,0,0%,30,6.56%,MereCa00,Cameron Meredith,chi
WR,521,48.20%,0,0%,134,29.32%,MariMa00,Marc Mariani,chi
WR,44,4.07%,0,0%,48,10.50%,ThomDe04,Deonte Thompson,chi
TE,726,67.16%,0,0%,23,5.03%,BennMa00,Martellus Bennett,chi
TE,127,11.75%,0,0%,148,32.39%,LeexKh00,Khari Lee,chi
TE,580,53.65%,0,0%,129,28.23%,MillZa02,Zach Miller,chi
TE,35,3.24%,0,0%,41,8.97%,HousRo01,Rob Housler,chi
T,231,21.37%,0,0%,51,11.16%,BushJe20,Jermon Bushrod,chi
T,916,84.74%,0,0%,87,19.04%,LenoCh00,Charles Leno Jr.,chi
T,2,.19%,0,0%,18,3.94%,FabuTa00,Tayo Fabuluje,chi
T,0,0%,0,0%,22,4.81%,BectNi00,Nick Becton,chi
"C,G",1081,100.00%,0,0%,49,10.72%,SlauMa20,Matt Slauson,chi
G,750,69.38%,0,0%,69,15.10%,DucaVl20,Vlad Ducasse,chi
"G,T",1080,99.91%,0,0%,68,14.88%,LongKy00,Kyle Long,chi
G,666,61.61%,0,0%,67,14.66%,OmamPa00,Patrick Omameh,chi
C,551,50.97%,0,0%,0,0%,GrasHr00,Hroniss Grasu,chi
C,195,18.04%,0,0%,0,0%,MontWi20,Will Montgomery,chi
DE,0,0%,418,40.50%,71,15.54%,SuttWi00,Will Sutton,chi
DE,0,0%,636,61.63%,17,3.72%,JenkJa01,Jarvis Jenkins,chi
DE,0,0%,105,10.17%,18,3.94%,FergEg00,Ego Ferguson,chi
DE,0,0%,17,1.65%,2,.44%,ScruGr00,Greg Scruggs,chi
DE,0,0%,1,.10%,7,1.53%,WashCo00,Cornelius Washington,chi
DE,0,0%,2,.19%,0,0%,EdwaLa00,Lavar Edwards,chi
