pos,offense,off_pct,defense,def_pct,special_teams,st_pct,player_id,player_name,team
"DT,G",0,0%,41,3.77%,0,0%,McKeKa00,Kahlil McKenzie,rav
NT,0,0%,448,41.18%,57,12.03%,WillBr02,Brandon Williams,rav
NT,0,0%,31,2.85%,0,0%,MackIs00,Isaiah Mack,rav
LB,0,0%,826,75.92%,10,2.11%,QueePa00,Patrick Queen,rav
LB,0,0%,834,76.65%,91,19.20%,BowsTy00,Tyus Bowser,rav
LB,0,0%,171,15.72%,289,60.97%,HarrMa06,Malik Harrison,rav
LB,0,0%,337,30.97%,382,80.59%,BoarCh00,Chris Board,rav
LB,0,0%,579,53.22%,0,0%,HousJu00,Justin Houston,rav
LB,0,0%,615,56.53%,4,.84%,OwehJa00,Odafe Oweh,rav
LB,0,0%,234,21.51%,1,.21%,McPhPe00,Pernell McPhee,rav
LB,0,0%,32,2.94%,382,80.59%,WelcKr00,Kristian Welch,rav
LB,0,0%,15,1.38%,34,7.17%,ThomJo04,Joe Thomas,rav
LB,0,0%,132,12.13%,83,17.51%,FergJa02,Jaylon Ferguson,rav
LB,0,0%,539,49.54%,35,7.38%,ByneJo00,Josh Bynes,rav
LB,0,0%,4,.37%,0,0%,HayeDa00,Daelin Hayes,rav
CB,0,0%,808,74.26%,86,18.14%,AverAn00,Anthony Averett,rav
CB,0,0%,748,68.75%,52,10.97%,HumpMa00,Marlon Humphrey,rav
CB,0,0%,63,5.79%,2,.42%,WorlDa00,Daryl Worley,rav
CB,0,0%,184,16.91%,66,13.92%,WestCh03,Chris Westry,rav
CB,0,0%,550,50.55%,7,1.48%,YounTa01,Tavon Young,rav
CB,0,0%,294,27.02%,11,2.32%,SmitJi03,Jimmy Smith,rav
CB,0,0%,43,3.95%,79,16.67%,JackRo00,Robert Jackson,rav
CB,0,0%,247,22.70%,159,33.54%,SeymKe00,Kevon Seymour,rav
CB,0,0%,0,0%,3,.63%,WilkMa00,Mazzi Wilkins,rav
SS,0,0%,1025,94.21%,93,19.62%,ClarCh00,Chuck Clark,rav
SS,0,0%,31,2.85%,402,84.81%,LeviAn00,Anthony Levine,rav
SS,0,0%,89,8.18%,42,8.86%,JeffTo00,Tony Jefferson,rav
SS,0,0%,218,20.04%,282,59.49%,StonGe00,Geno Stone,rav
SS,0,0%,0,0%,39,8.23%,RichJo00,Jordan Richards,rav
FS,0,0%,305,28.03%,23,4.85%,ElliDe02,DeShon Elliott,rav
FS,0,0%,744,68.38%,223,47.05%,StepBr01,Brandon Stephens,rav
FS,0,0%,7,.64%,22,4.64%,WashAr00,Ar'Darius Washington,rav
LS,0,0%,0,0%,142,29.96%,MoorNi00,Nick Moore,rav
K,0,0%,0,0%,159,33.54%,TuckJu00,Justin Tucker,rav
P,0,0%,0,0%,142,29.96%,KochSa20,Sam Koch,rav
QB,1161,96.91%,0,0%,0,0%,AlleJo02,Josh Allen,buf
QB,4,.33%,0,0%,0,0%,WebbDa00,Davis Webb,buf
QB,33,2.75%,0,0%,0,0%,TrubMi00,Mitchell Trubisky,buf
RB,718,59.93%,0,0%,0,0%,SingDe00,Devin Singletary,buf
RB,1,.08%,0,0%,306,70.51%,JoneTa00,Taiwan Jones,buf
RB,81,6.76%,0,0%,57,13.13%,BreiMa00,Matt Breida,buf
RB,380,31.72%,0,0%,0,0%,MossZa00,Zack Moss,buf
FB,155,12.94%,0,0%,315,72.58%,GillRe00,Reggie Gilliam,buf
WR,977,81.55%,0,0%,0,0%,DiggSt00,Stefon Diggs,buf
WR,747,62.35%,0,0%,0,0%,SandEm00,Emmanuel Sanders,buf
WR,691,57.68%,0,0%,1,.23%,BeasCo00,Cole Beasley,buf
WR,571,47.66%,0,0%,33,7.60%,DaviGa01,Gabriel Davis,buf
WR,257,21.45%,0,0%,91,20.97%,McKeIs00,Isaiah McKenzie,buf
WR,116,9.68%,0,0%,264,60.83%,KumeJa00,Jake Kumerow,buf
WR,6,.50%,0,0%,40,9.22%,StevMa00,Marquez Stevenson,buf
WR,4,.33%,0,0%,0,0%,HodgIs00,Isaiah Hodgins,buf
TE,917,76.54%,0,0%,18,4.15%,KnoxDa00,Dawson Knox,buf
TE,3,.25%,0,0%,0,0%,WarrKa00,Kahale Warring,buf
TE,267,22.29%,0,0%,1,.23%,SweeTo00,Tommy Sweeney,buf
T,1172,97.83%,0,0%,83,19.12%,WillDa06,Daryl Williams,buf
T,1089,90.90%,0,0%,78,17.97%,DawkDi00,Dion Dawkins,buf
T,65,5.43%,0,0%,44,10.14%,DoylTo00,Tommy Doyle,buf
T,726,60.60%,0,0%,48,11.06%,BrowSp00,Spencer Brown,buf
T,1,.08%,0,0%,5,1.15%,HartBo00,Bobby Hart,buf
G,442,36.89%,0,0%,13,3.00%,FeliJo00,Jon Feliciano,buf
G,485,40.48%,0,0%,73,16.82%,FordCo00,Cody Ford,buf
G,636,53.09%,0,0%,71,16.36%,BoetIk00,Ike Boettger,buf
G,2,.17%,0,0%,0,0%,DougJa00,Jamil Douglas,buf
C,1167,97.41%,0,0%,0,0%,MorsMi00,Mitch Morse,buf
C,294,24.54%,0,0%,83,19.12%,BateRy02,Ryan Bates,buf
DE,0,0%,330,30.61%,144,33.18%,EpenAJ00,A.J. Epenesa,buf
DE,0,0%,531,49.26%,52,11.98%,RousGr00,Gregory Rousseau,buf
DE,0,0%,558,51.76%,2,.46%,HughJe99,Jerry Hughes,buf
DE,0,0%,482,44.71%,2,.46%,AddiMa00,Mario Addison,buf
DE,0,0%,201,18.65%,9,2.07%,BashCa00,Boogie Basham,buf
DE,0,0%,237,21.99%,56,12.90%,ObadEf00,Efe Obada,buf
DT,0,0%,623,57.79%,0,0%,OlivEd00,Ed Oliver,buf
DT,0,0%,285,26.44%,29,6.68%,ButlVe00,Vernon Butler,buf
DT,0,0%,317,29.41%,26,5.99%,LotuSt00,Star Lotulelei,buf
DT,0,0%,161,14.94%,16,3.69%,ZimmJu00,Justin Zimmer,buf
DT,0,0%,474,43.97%,79,18.20%,PhilHa00,Harrison Phillips,buf
DT,0,0%,32,2.97%,5,1.15%,BryaBr00,Brandin Bryant,buf
DT,0,0%,91,8.44%,6,1.38%,AnkoEl00,Eli Ankou,buf
LB,0,0%,873,80.98%,45,10.37%,EdmuTr01,Tremaine Edmunds,buf
LB,0,0%,916,84.97%,15,3.46%,MilaMa00,Matt Milano,buf
LB,0,0%,43,3.99%,347,79.95%,MataTy00,Tyler Matakevich,buf
LB,0,0%,277,25.70%,161,37.10%,KleiAJ00,A.J. Klein,buf
LB,0,0%,78,7.24%,277,63.82%,DodsTy01,Tyrel Dodson,buf
LB,0,0%,0,0%,260,59.91%,SmitAn04,Andre Smith,buf
LB,0,0%,0,0%,42,9.68%,GileJo01,Joe Giles-Harris,buf
CB,0,0%,629,58.35%,37,8.53%,WhitTr01,Tre'Davious White,buf
CB,0,0%,878,81.45%,4,.92%,JohnTa01,Taron Johnson,buf
CB,0,0%,994,92.21%,21,4.84%,WallLe00,Levi Wallace,buf
CB,0,0%,55,5.10%,62,14.29%,LewiCa00,Cameron Lewis,buf
CB,0,0%,153,14.19%,287,66.13%,NealSi00,Siran Neal,buf
CB,0,0%,484,44.90%,107,24.65%,JackDa02,Dane Jackson,buf
SS,0,0%,984,91.28%,131,30.18%,PoyeJo00,Jordan Poyer,buf
SS,0,0%,50,4.64%,125,28.80%,HamlDa00,Damar Hamlin,buf
FS,10,.83%,1024,94.99%,68,15.67%,HydeMi00,Micah Hyde,buf
FS,0,0%,98,9.09%,271,62.44%,JohnJa11,Jaquan Johnson,buf
LS,0,0%,0,0%,139,32.03%,FergRe00,Reid Ferguson,buf
K,0,0%,0,0%,182,41.94%,BassTy00,Tyler Bass,buf
P,0,0%,0,0%,140,32.26%,HaacMa00,Matt Haack,buf
QB,771,67.10%,0,0%,0,0%,DarnSa00,Sam Darnold,car
QB,252,21.93%,0,0%,0,0%,NewtCa00,Cam Newton,car
QB,126,10.97%,0,0%,0,0%,WalkPh00,P.J. Walker,car
RB,272,23.67%,0,0%,2,.44%,McCaCh01,Christian McCaffrey,car
"FB,RB",162,14.10%,0,0%,301,66.74%,RiccGi00,Giovanni Ricci,car
RB,465,40.47%,0,0%,94,20.84%,HubbCh01,Chuba Hubbard,car
RB,37,3.22%,0,0%,0,0%,SmitRo08,Rodney Smith,car
RB,14,1.22%,0,0%,38,8.43%,BonnRe00,Reggie Bonnafon,car
RB,265,23.06%,0,0%,63,13.97%,AbduAm00,Ameer Abdullah,car
RB,103,8.96%,0,0%,33,7.32%,FreeRo00,Royce Freeman,car
RB,0,0%,0,0%,1,.22%,BrowSp01,Spencer Brown,car
WR,992,86.34%,0,0%,6,1.33%,MoorD.00,D.J. Moore,car
WR,978,85.12%,0,0%,3,.67%,AndeRo04,Robbie Chosen,car
WR,74,6.44%,0,0%,17,3.77%,KirkKe00,Keith Kirkwood,car
WR,333,28.98%,0,0%,192,42.57%,ZylsBr00,Brandon Zylstra,car
WR,422,36.73%,0,0%,1,.22%,MarsTe00,Terrace Marshall Jr.,car
WR,0,0%,0,0%,18,3.99%,ColeMa03,Matt Cole,car
WR,18,1.57%,0,0%,0,0%,SneaWi00,Willie Snead,car
WR,85,7.40%,0,0%,24,5.32%,SmitSh03,Shi Smith,car
WR,59,5.13%,0,0%,124,27.49%,EricAl01,Alex Erickson,car
WR,0,0%,0,0%,6,1.33%,ParkAa01,Aaron Parker,car
WR,20,1.74%,0,0%,0,0%,SaunCJ00,C.J. Saunders,car
TE,703,61.18%,0,0%,48,10.64%,ThomIa00,Ian Thomas,car
TE,82,7.14%,0,0%,1,.22%,ArnoDa00,Dan Arnold,car
TE,36,3.13%,0,0%,20,4.43%,SullSt00,Stephen Sullivan,car
TE,521,45.34%,0,0%,171,37.92%,TremTo00,Tommy Tremble,car
TE,101,8.79%,0,0%,96,21.29%,ThomCo03,Colin Thompson,car
T,1149,100.00%,0,0%,58,12.86%,MotoTa00,Taylor Moton,car
T,589,51.26%,0,0%,9,2.00%,ErviCa00,Cameron Erving,car
T,335,29.16%,0,0%,44,9.76%,ScotTr01,Trenton Scott,car
T,480,41.78%,0,0%,58,12.86%,ChriBr00,Brady Christensen,car
T,0,0%,0,0%,2,.44%,PleaAu00,Austen Pleasants,car
G,656,57.09%,0,0%,12,2.66%,MillJo04,John Miller,car
G,703,61.18%,0,0%,25,5.54%,JordMi01,Michael Jordan,car
G,534,46.48%,0,0%,6,1.33%,ElflPa00,Pat Elflein,car
G,573,49.87%,0,0%,52,11.53%,DaleDe00,Dennis Daley,car
G,0,0%,0,0%,11,2.44%,HortMi00,Mike Horton,car
G,30,2.61%,0,0%,8,1.77%,BrowDe06,Deonte Brown,car
G,0,0%,0,0%,2,.44%,OmamPa00,Patrick Omameh,car
C,568,49.43%,0,0%,1,.22%,ParaMa00,Matt Paradis,car
C,131,11.40%,0,0%,55,12.20%,TeckSa00,Sam Tecklenburg,car
DE,0,0%,840,77.21%,92,20.40%,BurnBr00,Brian Burns,car
DE,0,0%,563,51.75%,80,17.74%,FoxxMo00,Morgan Fox,car
DE,0,0%,350,32.17%,10,2.22%,GrosYe00,Yetur Gross-Matos,car
DE,0,0%,223,20.50%,15,3.33%,HaynMa01,Marquis Haynes,car
DE,0,0%,20,1.84%,30,6.65%,JohnDa10,Darryl Johnson,car
DT,0,0%,632,58.09%,69,15.30%,BrowDe05,Derrick Brown,car
DT,0,0%,641,58.92%,84,18.63%,JoneDa04,DaQuan Jones,car
DT,0,0%,28,2.57%,0,0%,HoskPh00,Phil Hoskins,car
DT,0,0%,82,7.54%,0,0%,NixoDa00,Daviyon Nixon,car
DT,0,0%,341,31.34%,34,7.54%,RoyxBr00,Bravvion Roy,car
DT,0,0%,8,.74%,2,.44%,HerrFr00,Frank Herron,car
LB,0,0%,853,78.40%,123,27.27%,CartJe00,Jermaine Carter Jr.,car
LB,0,0%,798,73.35%,33,7.32%,ThomSh01,Shaq Thompson,car
LB,0,0%,854,78.49%,61,13.53%,ReddHa00,Haason Reddick,car
LB,0,0%,249,22.89%,303,67.18%,LuvuFr00,Frankie Luvu,car
LB,0,0%,76,6.99%,303,67.18%,StanJu00,Julian Stanford,car
LB,0,0%,11,1.01%,95,21.06%,MartKa01,Kamal Martin,car
LB,0,0%,48,4.41%,101,22.39%,JohnCl00,Clay Johnston,car
CB,0,0%,142,13.05%,5,1.11%,HornJa00,Jaycee Horn,car
CB,0,0%,718,65.99%,53,11.75%,JackDo02,Donte Jackson,car
CB,0,0%,403,37.04%,21,4.66%,BouyA.00,A.J. Bouye,car
CB,0,0%,248,22.79%,69,15.30%,MelvRa00,Rashaan Melvin,car
CB,0,0%,20,1.84%,215,47.67%,ThomSt00,Stantley Thomas-Oliver,car
CB,0,0%,282,25.92%,38,8.43%,HendCJ00,C.J. Henderson,car
CB,0,0%,305,28.03%,16,3.55%,GilmSt00,Stephon Gilmore,car
CB,0,0%,450,41.36%,220,48.78%,TaylKe03,Keith Taylor,car
CB,0,0%,0,0%,32,7.10%,HarpMa00,Madre Harper,car
