pos,offense,off_pct,defense,def_pct,special_teams,st_pct,player_id,player_name,team
"DE,LB,OLB",0,0%,286,25.79%,2,.45%,JoneCh03,Chandler Jones,crd
"DE,DL",0,0%,505,45.54%,52,11.76%,AlleZa01,Zach Allen,crd
"DE,DL,DT",0,0%,551,49.68%,50,11.31%,BlacAn00,Angelo Blackson,crd
"DE,DL",0,0%,41,3.70%,6,1.36%,DogbMi00,Michael Dogbe,crd
"DL,DT,NT",0,0%,379,34.17%,60,13.57%,PeteCo00,Corey Peters,crd
"DE,DL,DT",0,0%,266,23.99%,34,7.69%,PhilJo01,Jordan Phillips,crd
"DL,DT",0,0%,192,17.31%,14,3.17%,ColeTr01,Trevon Coley,crd
DT,0,0%,38,3.43%,1,.23%,McGeSt01,Stacy McGee,crd
"DL,NT",0,0%,177,15.96%,31,7.01%,PekoDo20,Domata Peko,crd
"DL,NT",0,0%,166,14.97%,5,1.13%,LawrRa01,Rashard Lawrence,crd
"DL,DT,NT",1,.09%,284,25.61%,47,10.63%,FotuLe00,Leki Fotu,crd
LB,0,0%,880,79.35%,76,17.19%,CampDe00,De'Vondre Campbell,crd
LB,0,0%,1024,92.34%,84,19.00%,HickJo00,Jordan Hicks,crd
"LB,OLB",0,0%,874,78.81%,43,9.73%,ReddHa00,Haason Reddick,crd
LB,0,0%,416,37.51%,12,2.71%,GoldMa00,Markus Golden,crd
LB,0,0%,362,32.64%,0,0%,KennDe00,Devon Kennard,crd
LB,0,0%,94,8.48%,315,71.27%,GardDe01,Dennis Gardeck,crd
LB,0,0%,140,12.62%,227,51.36%,FittKy00,Kylie Fitts,crd
LB,0,0%,376,33.90%,112,25.34%,SimmIs00,Isaiah Simmons,crd
LB,0,0%,0,0%,41,9.28%,SmitTe04,Terrance Smith,crd
LB,0,0%,17,1.53%,0,0%,WalkRe01,Reggie Walker,crd
LB,0,0%,96,8.66%,286,64.71%,VallTa00,Tanner Vallejo,crd
LB,0,0%,0,0%,14,3.17%,IrviIs00,Isaiah Irving,crd
CB,0,0%,48,4.33%,6,1.36%,JoseJo20,Johnathan Joseph,crd
CB,0,0%,16,1.44%,4,.90%,BausDe00,De'Vante Bausby,crd
CB,0,0%,66,5.95%,138,31.22%,PeteKe01,Kevin Peterson,crd
"CB,S",0,0%,72,6.49%,22,4.98%,RileCu00,Curtis Riley,crd
"DB,S",0,0%,436,39.31%,175,39.59%,BanjCh00,Chris Banjo,crd
"CB,DB",0,0%,1096,98.83%,85,19.23%,PetePa00,Patrick Peterson,crd
"CB,DB",0,0%,795,71.69%,86,19.46%,MurpBy00,Byron Murphy,crd
"DB,S",0,0%,1005,90.62%,21,4.75%,BakeBu00,Budda Baker,crd
"CB,DB",0,0%,750,67.63%,6,1.36%,KirkDr00,Dre Kirkpatrick,crd
"DB,LB",0,0%,6,.54%,348,78.73%,TurnZe00,Zeke Turner,crd
"CB,DB",0,0%,48,4.33%,41,9.28%,WhitJa05,Jace Whittaker,crd
"DB,S",0,0%,232,20.92%,1,.23%,ThomJa04,Jalen Thompson,crd
S,0,0%,40,3.61%,256,57.92%,WashCh01,Charles Washington,crd
"DB,S",0,0%,332,29.94%,148,33.48%,ThomDe06,Deionte Thompson,crd
LS,2,.18%,0,0%,139,31.45%,BrewAa00,Aaron Brewer,crd
K,0,0%,0,0%,35,7.92%,nugenmik01,Mike Nugent,crd
K,2,.18%,0,0%,128,28.96%,GonzZa00,Zane Gonzalez,crd
P,2,.18%,0,0%,140,31.67%,LeexAn20,Andy Lee,crd
QB,1113,99.11%,0,0%,0,0%,RyanMa00,Matt Ryan,atl
QB,9,.80%,0,0%,0,0%,SchaMa00,Matt Schaub,atl
RB,507,45.15%,0,0%,0,0%,GurlTo01,Todd Gurley,atl
RB,327,29.12%,0,0%,108,23.95%,HillBr02,Brian Hill,atl
RB,6,.53%,0,0%,15,3.33%,BrooTo01,Tony Brooks-James,atl
RB,225,20.04%,0,0%,2,.44%,SmitIt00,Ito Smith,atl
RB,13,1.16%,0,0%,19,4.21%,OlliQa00,Qadree Ollison,atl
FB,222,19.77%,0,0%,265,58.76%,SmitKe03,Keith Smith,atl
WR,822,73.20%,0,0%,3,.67%,RidlCa00,Calvin Ridley,atl
WR,468,41.67%,0,0%,7,1.55%,JoneJu02,Julio Jones,atl
WR,762,67.85%,0,0%,2,.44%,GageRu00,Russell Gage,atl
WR,308,27.43%,0,0%,91,20.18%,ZaccOl01,Olamide Zaccheaus,atl
WR,275,24.49%,0,0%,146,32.37%,BlakCh00,Christian Blake,atl
WR,181,16.12%,0,0%,127,28.16%,PoweBr00,Brandon Powell,atl
WR,0,0%,0,0%,16,3.55%,RowlCh00,Chris Rowland,atl
WR,59,5.25%,0,0%,33,7.32%,TreaLa00,Laquon Treadwell,atl
TE,786,69.99%,0,0%,19,4.21%,HursHa00,Hayden Hurst,atl
TE,503,44.79%,0,0%,224,49.67%,StocLu00,Luke Stocker,atl
TE,114,10.15%,0,0%,217,48.12%,GrahJa01,Jaeden Graham,atl
T,891,79.34%,0,0%,64,14.19%,McGaKa00,Kaleb McGary,atl
T,1114,99.20%,0,0%,80,17.74%,MattJa00,Jake Matthews,atl
"G,T",827,73.64%,0,0%,65,14.41%,CarpJa00,James Carpenter,atl
T,337,30.01%,0,0%,80,17.74%,GonoMa00,Matt Gono,atl
T,4,.36%,0,0%,10,2.22%,WetzJo00,John Wetzel,atl
G,1123,100.00%,0,0%,80,17.74%,LindCh00,Chris Lindstrom,atl
G,157,13.98%,0,0%,51,11.31%,McCrJu00,Justin McCray,atl
C,972,86.55%,0,0%,1,.22%,MackAl20,Alex Mack,atl
"C,OL",225,20.04%,0,0%,34,7.54%,HennMa00,Matt Hennessy,atl
DE,0,0%,601,55.55%,12,2.66%,FowlDa00,Dante Fowler,atl
DE,0,0%,398,36.78%,111,24.61%,ComiJo00,John Cominsky,atl
DE,0,0%,85,7.86%,1,.22%,McKiTa00,Takkarist McKinley,atl
DE,0,0%,289,26.71%,61,13.53%,HarrCh03,Charles Harris,atl
DE,0,0%,424,39.19%,77,17.07%,BailAl00,Allen Bailey,atl
DE,0,0%,643,59.43%,130,28.82%,MeanSt00,Steven Means,atl
DE,0,0%,1,.09%,5,1.11%,EdwaAu00,Austin Edwards,atl
DT,0,0%,852,78.74%,60,13.30%,JarrGr00,Grady Jarrett,atl
DT,0,0%,520,48.06%,92,20.40%,DaviTy01,Tyeler Davison,atl
DT,0,0%,132,12.20%,17,3.77%,DaviMa01,Marlon Davidson,atl
DT,0,0%,374,34.57%,216,47.89%,TuioJa00,Jacob Tuioti-Mariner,atl
"DT,NT",0,0%,43,3.97%,9,2.00%,SenaDe00,Deadrin Senat,atl
LB,0,0%,1042,96.30%,99,21.95%,JoneDe01,Deion Jones,atl
LB,0,0%,896,82.81%,86,19.07%,OluoFo00,Foyesade Oluokun,atl
LB,0,0%,385,35.58%,189,41.91%,WalkMy00,Mykal Walker,atl
LB,0,0%,45,4.16%,186,41.24%,RobiEd00,Edmond Robinson,atl
LB,0,0%,19,1.76%,0,0%,TaumPi00,Pita Taumoepenu,atl
LB,0,0%,40,3.70%,275,60.98%,ReynLa00,LaRoy Reynolds,atl
CB,0,0%,525,48.52%,95,21.06%,ShefKe00,Kendall Sheffield,atl
CB,0,0%,0,0%,8,1.77%,MillJo05,Jordan Miller,atl
"CB,DB",0,0%,830,76.71%,116,25.72%,OlivIs00,Isaiah Oliver,atl
"CB,DB",0,0%,909,84.01%,85,18.85%,TerrAJ00,AJ Terrell,atl
"DB,S",0,0%,241,22.27%,17,3.77%,KazeDa00,Damontae Kazee,atl
"DB,S",0,0%,918,84.84%,51,11.31%,NealKe01,Keanu Neal,atl
"CB,DB",0,0%,437,40.39%,16,3.55%,DennDa00,Darqueze Dennard,atl
"DB,S",0,0%,605,55.91%,5,1.11%,AlleRi00,Ricardo Allen,atl
"DB,S",0,0%,289,26.71%,304,67.41%,NeasSh00,Sharrod Neasman,atl
"CB,DB",0,0%,6,.55%,125,27.72%,HallTy01,Tyler Hall,atl
"DB,S",0,0%,74,6.84%,154,34.15%,HawkJa00,Jaylinn Hawkins,atl
"CB,DB",0,0%,242,22.37%,105,23.28%,WrehBl00,Blidi Wreh-Wilson,atl
"CB,DB",0,0%,7,.65%,25,5.54%,AbraDe00,Delrick Abrams,atl
DB,0,0%,0,0%,9,2.00%,GreeT.00,T.J. Green,atl
S,0,0%,31,2.87%,6,1.33%,CartJa02,Jamal Carter,atl
LS,1,.09%,0,0%,141,31.26%,HarrJo02,Josh Harris,atl
K,1,.09%,0,0%,143,31.71%,KooxYo00,Younghoe Koo,atl
K,0,0%,0,0%,7,1.55%,FryxEl01,Elliott Fry,atl
P,1,.09%,0,0%,163,36.14%,HofrSt00,Sterling Hofrichter,atl
"WR,WR/R",14,1.36%,0,0%,42,9.98%,MoorCh00,Chris Moore,rav
QB,917,89.38%,0,0%,0,0%,JackLa00,Lamar Jackson,rav
QB,28,2.73%,0,0%,0,0%,HuntTy01,Tyler Huntley,rav
QB,20,1.95%,0,0%,0,0%,McSoTr00,Trace McSorley,rav
QB,61,5.95%,0,0%,0,0%,GrifRo01,Robert Griffin III,rav
RB,456,44.44%,0,0%,0,0%,DobbJK00,J.K. Dobbins,rav
RB,160,15.59%,0,0%,0,0%,IngrMa01,Mark Ingram,rav
RB,346,33.72%,0,0%,27,6.41%,EdwaGu00,Gus Edwards,rav
RB,73,7.12%,0,0%,192,45.61%,HillJu00,Justice Hill,rav
WR,545,53.12%,0,0%,133,31.59%,BoykMi00,Miles Boykin,rav
"WR,WR/R",535,52.14%,0,0%,4,.95%,SneaWi00,Willie Snead,rav
WR,802,78.17%,0,0%,2,.48%,BrowMa04,Marquise Brown,rav
WR,347,33.82%,0,0%,144,34.20%,DuveDe00,Devin Duvernay,rav
WR,25,2.44%,0,0%,58,13.78%,ProcJa00,James Proche,rav
WR,129,12.57%,0,0%,0,0%,BryaDe01,Dez Bryant,rav
TE,380,37.04%,0,0%,103,24.47%,BoylNi00,Nick Boyle,rav
TE,597,58.19%,0,0%,6,1.43%,AndrMa00,Mark Andrews,rav
TE,123,11.99%,0,0%,26,6.18%,TomlEr01,Eric Tomlinson,rav
TE,15,1.46%,0,0%,0,0%,CulkSe00,Sean Culkin,rav
TE,75,7.31%,0,0%,26,6.18%,WillLu00,Luke Willson,rav
T,1026,100.00%,0,0%,84,19.95%,BrowOr00,Orlando Brown Jr.,rav
T,312,30.41%,0,0%,1,.24%,StanRo00,Ronnie Stanley,rav
"G,G/T,T",531,51.75%,0,0%,79,18.76%,FlukDJ00,D.J. Fluker,rav
"G/C,T",553,53.90%,0,0%,70,16.63%,MekaPa00,Patrick Mekari,rav
"G,G/T",418,40.74%,0,0%,6,1.43%,PhilTy00,Tyre Phillips,rav
G,30,2.92%,0,0%,4,.95%,HoldWi00,Will Holden,rav
G,512,49.90%,0,0%,84,19.95%,PoweBe00,Ben Powers,rav
G,48,4.68%,0,0%,35,8.31%,BredBe00,Ben Bredeson,rav
"C,G/C",1016,99.03%,0,0%,62,14.73%,BozeBr00,Bradley Bozeman,rav
"C,C/G",661,64.42%,0,0%,82,19.48%,SkurMa01,Matt Skura,rav
C,127,12.38%,0,0%,0,0%,ColoTr01,Trystan Colon,rav
DE,0,0%,412,38.58%,107,25.42%,CampCa99,Calais Campbell,rav
DE,0,0%,348,32.58%,1,.24%,NgakYa00,Yannick Ngakoue,rav
DE,0,0%,272,25.47%,9,2.14%,WardJi02,Jihad Ward,rav
"DE,FB/D",402,39.18%,0,0%,82,19.48%,RicaPa00,Patrick Ricard,rav
"DE,DT",0,0%,624,58.43%,55,13.06%,WolfDe00,Derek Wolfe,rav
DT,0,0%,356,33.33%,47,11.16%,WillBr02,Brandon Williams,rav
DT,0,0%,260,24.34%,1,.24%,MaduJu00,Nnamdi Madubuike,rav
DT,0,0%,161,15.07%,0,0%,WashBr01,Broderick Washington Jr.,rav
DT,0,0%,21,1.97%,0,0%,CrawAa00,Aaron Crawford,rav
DT,0,0%,358,33.52%,15,3.56%,ElliJu01,Justin Ellis,rav
OLB,0,0%,8,.75%,8,1.90%,AdeoAa00,Aaron Adeoye,rav
OLB,0,0%,15,1.40%,0,0%,RiveCh01,Chauncey Rivers,rav
"ILB,LB",0,0%,858,80.34%,18,4.28%,QueePa00,Patrick Queen,rav
"LB,OLB",0,0%,565,52.90%,47,11.16%,JudoMa00,Matt Judon,rav
"LB,OLB",0,0%,541,50.66%,144,34.20%,BowsTy00,Tyus Bowser,rav
"ILB,LB",0,0%,381,35.67%,263,62.47%,FortL.00,L.J. Fort,rav
"ILB,LB",0,0%,264,24.72%,288,68.41%,HarrMa06,Malik Harrison,rav
"LB,OLB",0,0%,302,28.28%,65,15.44%,FergJa02,Jaylon Ferguson,rav
"LB,OLB",0,0%,459,42.98%,16,3.80%,McPhPe00,Pernell McPhee,rav
"ILB,LB",0,0%,264,24.72%,331,78.62%,BoarCh00,Chris Board,rav
"ILB,LB",0,0%,8,.75%,173,41.09%,WelcKr00,Kristian Welch,rav
"ILB,LB",0,0%,0,0%,69,16.39%,AlakOt01,Otaro Alaka,rav
CB,0,0%,169,15.82%,23,5.46%,WillTr99,Tramon Williams,rav
CB,0,0%,5,.47%,94,22.33%,DorsKh00,Khalil Dorsey,rav
"CB,DB",0,0%,5,.47%,27,6.41%,DesiPi00,Pierre Desir,rav
CB,0,0%,85,7.96%,31,7.36%,BondTe00,Terrell Bonds,rav
"DB,S",0,0%,1046,97.94%,65,15.44%,ElliDe02,DeShon Elliott,rav
"DB,S",0,0%,1065,99.72%,59,14.01%,ClarCh00,Chuck Clark,rav
"CB,DB",0,0%,974,91.20%,56,13.30%,HumpMa00,Marlon Humphrey,rav
"CB,DB",0,0%,913,85.49%,1,.24%,PeteMa00,Marcus Peters,rav
"CB,DB",0,0%,38,3.56%,11,2.61%,YounTa01,Tavon Young,rav
DB,0,0%,42,3.93%,21,4.99%,GilcMa00,Marcus Gilchrist,rav
"CB,DB",0,0%,63,5.90%,36,8.55%,HarrDa05,Davontae Harris,rav
DB,0,0%,11,1.03%,14,3.33%,BrooNa00,Nate Brooks,rav
"CB,DB",0,0%,455,42.60%,1,.24%,SmitJi03,Jimmy Smith,rav
"CB,DB",0,0%,354,33.15%,67,15.91%,AverAn00,Anthony Averett,rav
"DB,DB/L",0,0%,30,2.81%,284,67.46%,LeviAn00,Anthony Levine,rav
"DB,S",0,0%,15,1.40%,334,79.33%,RichJo00,Jordan Richards,rav
S,0,0%,2,.19%,38,9.03%,StonGe00,Geno Stone,rav
LS,0,0%,0,0%,130,30.88%,CoxxMo00,Morgan Cox,rav
LS,0,0%,0,0%,9,2.14%,MoorNi00,Nick Moore,rav
K,0,0%,0,0%,179,42.52%,TuckJu00,Justin Tucker,rav
P,0,0%,0,0%,131,31.12%,KochSa20,Sam Koch,rav
P,0,0%,0,0%,8,1.90%,TownJo01,Johnny Townsend,rav
QB,1035,95.13%,0,0%,0,0%,AlleJo02,Josh Allen,buf
QB,53,4.87%,0,0%,0,0%,BarkMa00,Matt Barkley,buf
RB,621,57.08%,0,0%,0,0%,SingDe00,Devin Singletary,buf
RB,403,37.04%,0,0%,0,0%,MossZa00,Zack Moss,buf
RB,28,2.57%,0,0%,0,0%,WillAn03,Antonio Williams,buf
RB,4,.37%,0,0%,209,46.55%,JoneTa00,Taiwan Jones,buf
RB,42,3.86%,0,0%,0,0%,YeldT.00,T.J. Yeldon,buf
"FB,TE",81,7.44%,0,0%,189,42.09%,GillRe00,Reggie Gilliam,buf
WR,965,88.69%,0,0%,5,1.11%,DiggSt00,Stefon Diggs,buf
WR,453,41.64%,0,0%,0,0%,BrowJo02,John Brown,buf
WR,680,62.50%,0,0%,7,1.56%,BeasCo00,Cole Beasley,buf
WR,797,73.25%,0,0%,32,7.13%,DaviGa01,Gabriel Davis,buf
WR,17,1.56%,0,0%,95,21.16%,KumeJa00,Jake Kumerow,buf
WR,270,24.82%,0,0%,12,2.67%,McKeIs00,Isaiah McKenzie,buf
WR,62,5.70%,0,0%,132,29.40%,RobeAn00,Andre Roberts,buf
WR,4,.37%,0,0%,0,0%,WillDu01,Duke Williams,buf
TE,487,44.76%,0,0%,36,8.02%,KnoxDa00,Dawson Knox,buf
TE,30,2.76%,0,0%,4,.89%,BeckNa00,Nate Becker,buf
TE,298,27.39%,0,0%,91,20.27%,KrofTy00,Tyler Kroft,buf
TE,171,15.72%,0,0%,77,17.15%,SmitLe00,Lee Smith,buf
OL,2,.18%,0,0%,0,0%,DeveJo00,Jordan Devey,buf
T,383,35.20%,0,0%,27,6.01%,FordCo00,Cody Ford,buf
T,1032,94.85%,0,0%,89,19.82%,DawkDi00,Dion Dawkins,buf
"OL,T",1048,96.32%,0,0%,73,16.26%,WillDa06,Daryl Williams,buf
"OL,T",82,7.54%,0,0%,93,20.71%,BateRy02,Ryan Bates,buf
T,54,4.96%,0,0%,85,18.93%,NsekTy00,Ty Nsekhe,buf
G,177,16.27%,0,0%,22,4.90%,SpaiQu00,Quinton Spain,buf
G,571,52.48%,0,0%,19,4.23%,FeliJo00,Jon Feliciano,buf
G,622,57.17%,0,0%,68,15.14%,BoetIk00,Ike Boettger,buf
G,616,56.62%,0,0%,82,18.26%,WintBr00,Brian Winters,buf
C,878,80.70%,0,0%,0,0%,MorsMi00,Mitch Morse,buf
DE,0,0%,35,3.27%,11,2.45%,LoveMi00,Mike Love,buf
"DE,DL",0,0%,534,49.86%,67,14.92%,JeffQu00,Quinton Jefferson,buf
DE,0,0%,606,56.58%,64,14.25%,AddiMa00,Mario Addison,buf
DE,0,0%,629,58.73%,7,1.56%,HughJe99,Jerry Hughes,buf
DE,0,0%,225,21.01%,258,57.46%,JohnDa10,Darryl Johnson,buf
DE,0,0%,23,2.15%,3,.67%,CoxxBr01,Bryan Cox Jr.,buf
DE,0,0%,291,27.17%,79,17.59%,EpenAJ00,A.J. Epenesa,buf
DT,0,0%,578,53.97%,9,2.00%,OlivEd00,Ed Oliver,buf
DT,0,0%,428,39.96%,56,12.47%,ButlVe00,Vernon Butler,buf
DT,0,0%,332,31.00%,27,6.01%,PhilHa00,Harrison Phillips,buf
DT,0,0%,275,25.68%,8,1.78%,ZimmJu00,Justin Zimmer,buf
DT,0,0%,7,.65%,0,0%,BryaBr00,Brandin Bryant,buf
LB,0,0%,652,60.88%,148,32.96%,KleiAJ00,A.J. Klein,buf
LB,0,0%,911,85.06%,69,15.37%,EdmuTr01,Tremaine Edmunds,buf
"DE,LB",0,0%,343,32.03%,63,14.03%,MurpTr00,Trent Murphy,buf
LB,0,0%,172,16.06%,139,30.96%,DodsTy01,Tyrel Dodson,buf
LB,0,0%,335,31.28%,15,3.34%,MilaMa00,Matt Milano,buf
LB,0,0%,0,0%,31,6.90%,LeexDa00,Darron Lee,buf
LB,0,0%,72,6.72%,343,76.39%,MataTy00,Tyler Matakevich,buf
LB,0,0%,0,0%,70,15.59%,LaceDe00,Deon Lacey,buf
LB,0,0%,47,4.39%,216,48.11%,SmitAn04,Andre Smith,buf
LB,0,0%,0,0%,14,3.12%,PhilDe00,Del'Shawn Phillips,buf
CB,0,0%,193,18.02%,41,9.13%,JackDa02,Dane Jackson,buf
CB,0,0%,15,1.40%,5,1.11%,WorlDa00,Daryl Worley,buf
"S,SS",0,0%,230,21.48%,215,47.88%,MarlDe00,Dean Marlowe,buf
"CB,DB",0,0%,344,32.12%,30,6.68%,NormJo01,Josh Norman,buf
"DB,S",2,.18%,1010,94.30%,164,36.53%,PoyeJo00,Jordan Poyer,buf
"CB,DB",0,0%,825,77.03%,165,36.75%,JohnTa01,Taron Johnson,buf
"DB,S",0,0%,938,87.58%,65,14.48%,HydeMi00,Micah Hyde,buf
"CB,DB",0,0%,612,57.14%,42,9.35%,WallLe00,Levi Wallace,buf
"CB,DB",0,0%,878,81.98%,37,8.24%,WhitTr01,Tre'Davious White,buf
"DB,S",0,0%,117,10.92%,278,61.92%,NealSi00,Siran Neal,buf
"DB,S",0,0%,49,4.58%,249,55.46%,JohnJa11,Jaquan Johnson,buf
"CB,DB",0,0%,75,7.00%,16,3.56%,LewiCa00,Cameron Lewis,buf
S,0,0%,0,0%,15,3.34%,ThomJo06,Josh Thomas,buf
LS,0,0%,0,0%,138,30.73%,FergRe00,Reid Ferguson,buf
K,0,0%,0,0%,195,43.43%,BassTy00,Tyler Bass,buf
P,0,0%,0,0%,138,30.73%,BojoCo00,Corey Bojorquez,buf
QB,928,89.84%,0,0%,0,0%,BridTe00,Teddy Bridgewater,car
QB,107,10.36%,0,0%,0,0%,WalkPh00,P.J. Walker,car
QB,5,.48%,0,0%,0,0%,StevTo01,Tommy Stevens,car
RB,171,16.55%,0,0%,1,.24%,McCaCh01,Christian McCaffrey,car
"FB,RB",145,14.04%,0,0%,204,48.46%,ArmaAl00,Alex Armah,car
RB,579,56.05%,0,0%,33,7.84%,DaviMi01,Mike Davis,car
RB,23,2.23%,0,0%,16,3.80%,BonnRe00,Reggie Bonnafon,car
RB,44,4.26%,0,0%,169,40.14%,CannTr00,Trenton Cannon,car
RB,133,12.88%,0,0%,3,.71%,SmitRo08,Rodney Smith,car
WR,836,80.93%,0,0%,5,1.19%,MoorD.00,D.J. Moore,car
WR,805,77.93%,0,0%,5,1.19%,AndeRo04,Robbie Chosen,car
WR,659,63.79%,0,0%,2,.48%,SamuCu00,Curtis Samuel,car
WR,35,3.39%,0,0%,5,1.19%,KirkKe00,Keith Kirkwood,car
WR,125,12.10%,0,0%,245,58.19%,ZylsBr00,Brandon Zylstra,car
WR,143,13.84%,0,0%,122,28.98%,CoopPh00,Pharoh Cooper,car
WR,3,.29%,0,0%,15,3.56%,MichMa00,Marken Michel,car
WR,93,9.00%,0,0%,8,1.90%,RobeSe00,Seth Roberts,car
TE,672,65.05%,0,0%,19,4.51%,ThomIa00,Ian Thomas,car
TE,503,48.69%,0,0%,79,18.76%,ManhCh00,Chris Manhertz,car
TE,183,17.72%,0,0%,138,32.78%,ThomCo03,Colin Thompson,car
T,407,39.40%,0,0%,5,1.19%,OkunRu20,Russell Okung,car
T,1033,100.00%,0,0%,74,17.58%,MotoTa00,Taylor Moton,car
"G,T",270,26.14%,0,0%,46,10.93%,SchoMi00,Michael Schofield,car
T,134,12.97%,0,0%,28,6.65%,LittGr01,Greg Little,car
T,0,0%,0,0%,1,.24%,KaskMa00,Matt Kaskey,car
G,911,88.19%,0,0%,27,6.41%,MillJo04,John Miller,car
G,893,86.45%,0,0%,64,15.20%,ReedCh00,Chris Reed,car
G,135,13.07%,0,0%,4,.95%,DaleDe00,Dennis Daley,car
"G,T",347,33.59%,0,0%,68,16.15%,ScotTr01,Trenton Scott,car
C,1030,99.71%,0,0%,0,0%,ParaMa00,Matt Paradis,car
C,7,.68%,0,0%,61,14.49%,LarsTy00,Tyler Larsen,car
C,0,0%,0,0%,8,1.90%,TeckSa00,Sam Tecklenburg,car
DE,0,0%,750,70.82%,70,16.63%,BurnBr00,Brian Burns,car
DE,0,0%,358,33.81%,29,6.89%,WeatSt00,Stephen Weatherly,car
DE,0,0%,415,39.19%,65,15.44%,ObadEf00,Efe Obada,car
DE,0,0%,390,36.83%,23,5.46%,HaynMa01,Marquis Haynes,car
DE,0,0%,377,35.60%,40,9.50%,GrosYe00,Yetur Gross-Matos,car
DE,0,0%,127,11.99%,49,11.64%,LarkAu00,Austin Larkin,car
DT,0,0%,742,70.07%,73,17.34%,BrowDe05,Derrick Brown,car
DT,0,0%,123,11.61%,10,2.38%,ShorKa00,Kawann Short,car
DT,0,0%,419,39.57%,54,12.83%,RoyxBr00,Bravvion Roy,car
DT,0,0%,57,5.38%,4,.95%,HamiWo00,Woodrow Hamilton,car
"DT,NT",0,0%,390,36.83%,90,21.38%,KerrZa00,Zach Kerr,car
"OLB,S",0,0%,248,23.42%,156,37.05%,FranSa00,Sam Franklin,car
LB,0,0%,1031,97.36%,90,21.38%,ThomSh01,Shaq Thompson,car
LB,0,0%,398,37.58%,52,12.35%,WhitTa00,Tahir Whitehead,car
LB,0,0%,6,.57%,50,11.88%,OrrxCh00,Chris Orr,car
LB,0,0%,284,26.82%,239,56.77%,CartJe00,Jermaine Carter Jr.,car
LB,0,0%,111,10.48%,199,47.27%,GlanAd00,Adarius Taylor,car
LB,0,0%,16,1.51%,261,62.00%,StanJu00,Julian Stanford,car
LB,0,0%,3,.28%,21,4.99%,JohnCl00,Clay Johnston,car
"DB,S",0,0%,790,74.60%,76,18.05%,BurrJu00,Juston Burris,car
"DB,LB,S",0,0%,967,91.31%,104,24.70%,ChinJe00,Jeremy Chinn,car
"CB,DB",0,0%,529,49.95%,141,33.49%,PridTr00,Troy Pride Jr.,car
"DB,S",0,0%,1037,97.92%,69,16.39%,BostTr00,Tre Boston,car
"CB,DB",0,0%,821,77.53%,83,19.71%,DougRa00,Rasul Douglas,car
"CB,DB",0,0%,411,38.81%,148,35.15%,EldeCo00,Corn Elder,car
DB,4,.39%,140,13.22%,254,60.33%,HartMy00,Myles Hartsfield,car
"CB,DB",0,0%,74,6.99%,108,25.65%,ThomSt00,Stantley Thomas-Oliver,car
"CB,DB",0,0%,599,56.56%,33,7.84%,JackDo02,Donte Jackson,car
"DB,S",0,0%,6,.57%,128,30.40%,RobiKe02,Kenny Robinson Jr.,car
"CB,DB",0,0%,28,2.64%,6,1.43%,ApplEl00,Eli Apple,car
